Country,Currency,Currency code,Currency units per £1,Start date,End date
Jordan,Dinar,JOD,0.9269,01/02/2019,28/02/2019
Kazakhstan,Tenge,KZT,493.97,01/02/2019,28/02/2019
Kenya,Schilling,KES,132.34,01/02/2019,28/02/2019
Kuwait,Dinar,KWD,0.3963,01/02/2019,28/02/2019
Kyrgyz Republic,Som,KGS,91.09,01/02/2019,28/02/2019
Lao People's Dem Rep,Kip,LAK,11181.06,01/02/2019,28/02/2019
Lebanon,Pound,LBP,1970.4,01/02/2019,28/02/2019
Lesotho,Loti,LSL,18.07,01/02/2019,28/02/2019
Liberia,Dollar (US),LRD,1.3062,01/02/2019,28/02/2019
Libya,Dinar,LYD,1.8221,01/02/2019,28/02/2019
Macao,Pataca,MOP,10.55,01/02/2019,28/02/2019
Macedonia,Denar,MKD,70.58,01/02/2019,28/02/2019
Madagascar,Malagasy Ariary,MGA,4663.13,01/02/2019,28/02/2019
Malawi,Kwacha,MWK,952.21,01/02/2019,28/02/2019
Malaysia,Ringgit,MYR,5.4044,01/02/2019,28/02/2019
Maldive Islands,Rufiyaa,MVR,20.31,01/02/2019,28/02/2019
Mali Republic,CFA Franc,XOF,752.97,01/02/2019,28/02/2019
Mauritania,Ouguiya,MRO,466.7,01/02/2019,28/02/2019
Mauritius,Rupee,MUR,44.85,01/02/2019,28/02/2019
Mexico,Mexican Peso,MXN,24.95,01/02/2019,28/02/2019
Moldova,Leu,MDL,22.37,01/02/2019,28/02/2019
Mongolia,Tugrik,MNT,3448.36,01/02/2019,28/02/2019
Montserrat,E Caribbean Dollar,XCD,3.5267,01/02/2019,28/02/2019
Morocco,Dirham,MAD,12.48,01/02/2019,28/02/2019
Mozambique,Metical,MZN,81.14,01/02/2019,28/02/2019
Myanmar,Kyat,MMK,2001.94,01/02/2019,28/02/2019
Nepal,Rupee,NPR,149.1,01/02/2019,28/02/2019
New Caledonia,CFP Franc,XPF,136.98,01/02/2019,28/02/2019
New Zealand,Dollar,NZD,1.9248,01/02/2019,28/02/2019
Nicaragua,Gold Cordoba,NIO,42.36,01/02/2019,28/02/2019
Niger Republic,CFA Franc,XOF,752.97,01/02/2019,28/02/2019
Nigeria,Naira,NGN,472.84,01/02/2019,28/02/2019
Norway,Norwegian Krone,NOK,11.21,01/02/2019,28/02/2019
Oman,Rial,OMR,0.5029,01/02/2019,28/02/2019
Pakistan,Rupee,PKR,181.39,01/02/2019,28/02/2019
Panama,Balboa,PAB,1.3062,01/02/2019,28/02/2019
Papua New Guinea,Kina,PGK,4.4008,01/02/2019,28/02/2019
Paraguay,Guarani,PYG,7897.03,01/02/2019,28/02/2019
Peru,New Sol,PEN,4.3555,01/02/2019,28/02/2019
Philippines,Peso,PHP,68.89,01/02/2019,28/02/2019
Poland,Zloty,PLN,4.9254,01/02/2019,28/02/2019
Qatar,Riyal,QAR,4.7559,01/02/2019,28/02/2019
Romania,New Leu,RON,5.4649,01/02/2019,28/02/2019
Russia,Rouble,RUB,86.35,01/02/2019,28/02/2019
Rwanda,Franc,RWF,1169.9,01/02/2019,28/02/2019
Saotome & Principe,Dobra,STD,28187.8,01/02/2019,28/02/2019
Saudi Arabia,Riyal,SAR,4.8989,01/02/2019,28/02/2019
Senegal,CFA Franc,XOF,752.97,01/02/2019,28/02/2019
Serbia,Dinar,RSD,135.98,01/02/2019,28/02/2019
Seychelles,Rupee,SCR,18.2,01/02/2019,28/02/2019
Sierra Leone,Leone,SLL,11004.73,01/02/2019,28/02/2019
Singapore,Dollar,SGD,1.776,01/02/2019,28/02/2019
Soloman Islands,Dollar,SBD,10.46,01/02/2019,28/02/2019
Somali Republic,Schilling,SOS,757.59,01/02/2019,28/02/2019
South Africa,Rand,ZAR,18.07,01/02/2019,28/02/2019
South Korea,Won,KRW,1472.54,01/02/2019,28/02/2019
Sri Lanka,Rupee,LKR,237.98,01/02/2019,28/02/2019
St Christopher & Anguilla,E Caribbean Dollar,XCD,3.5267,01/02/2019,28/02/2019
St Lucia,E Caribbean Dollar,XCD,3.5267,01/02/2019,28/02/2019
St Vincent,E Caribbean Dollar,XCD,3.5267,01/02/2019,28/02/2019
Sudan Republic,Pound,SDG,62.2,01/02/2019,28/02/2019
Surinam,Dollar,SRD,9.7416,01/02/2019,28/02/2019
Swaziland,Lilangeni,SZL,18.07,01/02/2019,28/02/2019
Sweden,Krona,SEK,11.78,01/02/2019,28/02/2019
Switzerland,Franc,CHF,1.3006,01/02/2019,28/02/2019
Taiwan,Dollar,TWD,40.35,01/02/2019,28/02/2019
Tanzania,Schilling,TZS,3023.85,01/02/2019,28/02/2019
Thailand,Baht,THB,41.45,01/02/2019,28/02/2019
Togo Republic,CFA Franc,XOF,752.97,01/02/2019,28/02/2019
Tonga Islands,Pa'anga (AUS),TOP,1.8315,01/02/2019,28/02/2019
Trinidad/Tobago,Dollar,TTD,8.8236,01/02/2019,28/02/2019
Tunisia,Dinar,TND,3.9515,01/02/2019,28/02/2019
Turkey,Turkish  Lira,TRY,6.9042,01/02/2019,28/02/2019
Turkmenistan,New Manat,TMT,4.5848,01/02/2019,28/02/2019
UAE,Dirham,AED,4.7978,01/02/2019,28/02/2019
Uganda,Schilling,UGX,4819.87,01/02/2019,28/02/2019
Ukraine,Hryvnia,UAH,36.45,01/02/2019,28/02/2019
Uruguay,Peso,UYU,42.63,01/02/2019,28/02/2019
USA,Dollar,USD,1.3062,01/02/2019,28/02/2019
Uzbekistan,Sum,UZS,10943.57,01/02/2019,28/02/2019
Vanuatu,Vatu,VUV,149.35,01/02/2019,28/02/2019
Venezuela,Bolivar Fuerte,VEF,323997.96,01/02/2019,28/02/2019
Vietnam,Dong,VND,30301.28,01/02/2019,28/02/2019
Wallis & Futuna Islands,CFP Franc,XPF,136.98,01/02/2019,28/02/2019
Western Samoa,Tala,WST,3.398,01/02/2019,28/02/2019
Yemen (Rep of),Rial,YER,327,01/02/2019,28/02/2019
Zambia,Kwacha,ZMW,15.61,01/02/2019,28/02/2019
Zimbabwe,Dollar,ZWL,472.71,01/02/2019,28/02/2019
