Country,Currency,Currency code,Currency units per £1,Start date,End date
Estonia,Euro,EUR,1.2492,01/12/2014,31/12/2014
Ethiopia,Birr,ETB,31.4315,01/12/2014,31/12/2014
European Community,Euro,EUR,1.2492,01/12/2014,31/12/2014
Fiji Islands,Dollar,FJD,3.0347,01/12/2014,31/12/2014
Finland,Euro,EUR,1.2492,01/12/2014,31/12/2014
France,Euro,EUR,1.2492,01/12/2014,31/12/2014
French Polynesia,CFP Franc,XPF,149.615,01/12/2014,31/12/2014
Gabon,CFA Franc,XAF,822.423,01/12/2014,31/12/2014
Gambia,Dalasi,GMD,67.4365,01/12/2014,31/12/2014
Georgia,Lari,GEL,2.7536,01/12/2014,23/12/2014
Georgia,Lari,GEL,2.8387,24/12/2014,31/12/2014
Germany,Euro,EUR,1.2492,01/12/2014,31/12/2014
Ghana,Cedi,GHS,5.0343,01/12/2014,31/12/2014
Greece,Euro,EUR,1.2492,01/12/2014,31/12/2014
Grenada,E Caribbean Dollar,XCD,4.2246,01/12/2014,31/12/2014
Guatemala,Quetzal,GTQ,11.9125,01/12/2014,31/12/2014
Guinea Bissau,CFA Franc,XOF,822.423,01/12/2014,31/12/2014
Guinea Republic,Franc,GNF,11007.4,01/12/2014,31/12/2014
Guyana,Dollar,GYD,322.287,01/12/2014,31/12/2014
Haiti,Gourde,HTG,71.8553,01/12/2014,31/12/2014
Honduras,Lempira,HNL,33.2175,01/12/2014,31/12/2014
Hong Kong,Dollar,HKD,12.1488,01/12/2014,31/12/2014
Hungary,Forint,HUF,403.73,01/12/2014,31/12/2014
Iceland,Krona,ISK,194.345,01/12/2014,31/12/2014
India,Rupee,INR,97.0556,01/12/2014,31/12/2014
Indonesia,Rupiah,IDR,19105.9,01/12/2014,31/12/2014
Iran,Rial,IRR,41866.9,01/12/2014,31/12/2014
Iraq,Dinar,IQD,1818.12,01/12/2014,31/12/2014
Ireland,Euro,EUR,1.2492,01/12/2014,31/12/2014
Israel,Shekel,ILS,6.0038,01/12/2014,31/12/2014
Italy,Euro,EUR,1.2492,01/12/2014,31/12/2014
Jamaica,Dollar,JMD,176.594,01/12/2014,31/12/2014
Japan,Yen,JPY,184.391,01/12/2014,31/12/2014
Jordan,Dinar,JOD,1.1076,01/12/2014,31/12/2014
Kazakhstan,Tenge,KZT,283.249,01/12/2014,31/12/2014
Kenya,Schilling,KES,140.74,01/12/2014,31/12/2014
Korea,Won,KPW,2.034,01/12/2014,31/12/2014
Kuwait,Dinar,KWD,0.4558,01/12/2014,31/12/2014
Kyrgyz Republic,Som,KGS,90.1238,01/12/2014,31/12/2014
Lao People's Dem Republic,Kip,LAK,12579.8,01/12/2014,31/12/2014
Latvia,LV,EUR,1.2492,01/12/2014,31/12/2014
Lebanon,Pound,LBP,2367.32,01/12/2014,31/12/2014
Lesotho,Loti,LSL,17.4324,01/12/2014,23/12/2014
Lesotho,Loti,LSL,18.3187,24/12/2014,31/12/2014
Liberia,Dollar,LRD,1.5666,01/12/2014,31/12/2014
Libya,Dinar,LYD,1.869,01/12/2014,31/12/2014
Lithuania,Litas,LTL,4.3291,01/12/2014,31/12/2014
Luxembourg,Euro,EUR,1.2492,01/12/2014,31/12/2014
Macao,Pataca,MOP,12.497,01/12/2014,31/12/2014
Macedonia,Denar,MKD,77.7553,01/12/2014,31/12/2014
Madagascar,Malagasy Ariary,MGA,4279.32,01/12/2014,23/12/2014
Madagascar,Malagasy Ariary,MGA,4042.49,24/12/2014,31/12/2014
Malawi,Kwacha,MWK,755.024,01/12/2014,31/12/2014
Malaysia,Ringgit,MYR,5.2636,01/12/2014,31/12/2014
Maldive Islands,Rufiyaa,MVR,24.08,01/12/2014,31/12/2014
Mali Republic,CFA Franc,XOF,822.423,01/12/2014,31/12/2014
Malta,Euro,EUR,1.2492,01/12/2014,31/12/2014
Mauritania,Ouguiya,MRO,457.661,01/12/2014,31/12/2014
Mauritius,Rupee,MUR,49.5994,01/12/2014,31/12/2014
Mexico,Mexican Peso,MXN,21.3286,01/12/2014,16/12/2014
Mexico,Mexican Peso,MXN,22.7654,17/12/2014,31/12/2014
Moldova,Leu,MDL,23.5246,01/12/2014,31/12/2014
Mongolia,Tugrik,MNT,2939.2,01/12/2014,31/12/2014
Montserrat,E Caribbean Dollar,XCD,4.2246,01/12/2014,31/12/2014
Morocco,Dirham,MAD,13.8476,01/12/2014,31/12/2014
Mozambique,Metical,MZN,48.5825,01/12/2014,23/12/2014
Mozambique,Metical,MZN,52.7487,24/12/2014,31/12/2014
Myanmar,Kyat,MMK,1602.2,01/12/2014,31/12/2014
Nepal,Rupee,NPR,154.628,01/12/2014,31/12/2014
Netherland,Euro,EUR,1.2492,01/12/2014,31/12/2014
New Caledonia,CFP Franc,XPF,149.615,01/12/2014,31/12/2014
New Zealand,Dollar,NZD,1.9928,01/12/2014,31/12/2014
Nicaragua,Gold Cordoba,NIO,41.3509,01/12/2014,31/12/2014
Niger Republic,CFA Franc,XOF,822.423,01/12/2014,31/12/2014
Nigeria,Naira,NGN,267.712,01/12/2014,23/12/2014
Nigeria,Naira,NGN,282.268,24/12/2014,31/12/2014
Norway,Norwegian Krone,NOK,10.6333,01/12/2014,16/12/2014
Norway,Norwegian Krone,NOK,11.2525,17/12/2014,31/12/2014
Oman,Rial,OMR,0.6024,01/12/2014,31/12/2014
Pakistan,Rupee,PKR,159.008,01/12/2014,31/12/2014
Panama,Balboa,PAB,1.5647,01/12/2014,31/12/2014
Papua New Guinea,Kina,PGK,3.9727,01/12/2014,31/12/2014
Paraguay,Guarani,PYG,7319.48,01/12/2014,31/12/2014
Peru,New Sol,PEN,4.5915,01/12/2014,31/12/2014
Philippines,Peso,PHP,70.6044,01/12/2014,31/12/2014
Poland,Zloty,PLN,5.2988,01/12/2014,31/12/2014
Portugal,Euro,EUR,1.2492,01/12/2014,31/12/2014
Qatar,Riyal,QAR,5.6979,01/12/2014,31/12/2014
Romania,New Leu,RON,5.5492,01/12/2014,31/12/2014
Russia,Rouble,RUB,73.7967,01/12/2014,23/12/2014
Russia,Rouble,RUB,90.3635,24/12/2014,31/12/2014
Rwanda,Franc,RWF,1080.39,01/12/2014,31/12/2014
Saotome & Principe,Dobra,STD,29780,01/12/2014,31/12/2014
Saudi Arabia,Riyal,SAR,5.8777,01/12/2014,31/12/2014
Senegal,CFA Franc,XOF,822.423,01/12/2014,31/12/2014
Serbia,Dinar,RSD,150.285,01/12/2014,31/12/2014
Seychelles,Rupee,SCR,21.9517,01/12/2014,31/12/2014
Sierra Leone,Leone,SLL,6829.71,01/12/2014,31/12/2014
Singapore,Dollar,SGD,2.0465,01/12/2014,31/12/2014
Slovakia,Euro,EUR,1.2492,01/12/2014,31/12/2014
Slovenia,Euro,EUR,1.2492,01/12/2014,31/12/2014
Soloman Islands,Dollar,SBD,11.7126,01/12/2014,31/12/2014
Somali Republic,Schilling,SOS,1220.43,01/12/2014,02/12/2014
Somali Republic,Schilling,SOS,1136.66,03/12/2014,31/12/2014
South Africa,Rand,ZAR,17.3433,01/12/2014,31/12/2014
South Korea,Won,KRW,1733.15,01/12/2014,31/12/2014
Spain,Euro,EUR,1.2492,01/12/2014,31/12/2014
Sri Lanka,Rupee,LKR,204.969,01/12/2014,31/12/2014
St Christopher & Anguilla,E Caribbean Dollar,XCD,4.2246,01/12/2014,31/12/2014
St Lucia,E Caribbean Dollar,XCD,4.2246,01/12/2014,31/12/2014
St Vincent,E Caribbean Dollar,XCD,4.2246,01/12/2014,31/12/2014
Sudan Republic,Pound,SDG,8.9107,01/12/2014,31/12/2014
Surinam,Dollar,SRG,5.1634,01/12/2014,31/12/2014
Swaziland,Lilangeni,SZL,17.4324,01/12/2014,23/12/2014
Swaziland,Lilangeni,SZL,18.3187,24/12/2014,31/12/2014
Sweden,Krona,SEK,12.2226,01/12/2014,31/12/2014
Switzerland,Franc,CHF,1.5018,01/12/2014,31/12/2014
Syria,Pound,SYP,276.914,01/12/2014,31/12/2014
Taiwan,Dollar,TWD,48.2427,01/12/2014,31/12/2014
Tajikistan,Somoni,TJS,7.9273,01/12/2014,31/12/2014
Tanzania,Schilling,TZS,2702.93,01/12/2014,31/12/2014
Thailand,Baht,THB,51.4064,01/12/2014,31/12/2014
Togo Republic,CFA Franc,XOF,822.423,01/12/2014,31/12/2014
Tonga Islands,Pa'anga,TOP,1.8159,01/12/2014,31/12/2014
Trinidad/Tobago,Dollar,TTD,9.9269,01/12/2014,31/12/2014
Tunisia,Dinar,TND,2.8716,01/12/2014,31/12/2014
Turkey,Turkish Lira,TRY,3.5012,01/12/2014,31/12/2014
Turkmenistan,New Manat,TMT,4.4522,01/12/2014,31/12/2014
UAE,Dirham,AED,5.747,01/12/2014,31/12/2014
Uganda,Schilling,UGX,4279.32,01/12/2014,31/12/2014
Ukraine,Hryvnia,UAH,24.2975,01/12/2014,31/12/2014
Uruguay,Peso,UYU,37.7081,01/12/2014,31/12/2014
USA,Dollar,USD,1.5666,01/12/2014,31/12/2014
Uzbekistan,Sum,UZS,3743.43,01/12/2014,31/12/2014
Vanuatu,Vatu,VUV,158.516,01/12/2014,31/12/2014
Venezuela,Bolivar Fuerte,VEF,18.7758,01/12/2014,31/12/2014
Vietnam,Dong,VND,33366.2,01/12/2014,31/12/2014
Wallis & Futuna Islands,CFP Franc,XPF,149.615,01/12/2014,31/12/2014
Western Samoa,Tala,WST,3.7439,01/12/2014,31/12/2014
Yemen,Rial,YER,336.478,01/12/2014,31/12/2014
Zambia,Kwacha,ZMK,9.9903,01/12/2014,31/12/2014
Zimbabwe,Dollar,ZWL,591.438,01/12/2014,31/12/2014
