Country,Currency,Currency code,Currency units per £1,Start date,End date
Abu Dhabi,Dirham,AED,5.733,01/09/2015,30/09/2015
Albania,Lek,ALL,196.19,01/09/2015,30/09/2015
Algeria,Dinar,DZD,164.13,01/09/2015,30/09/2015
Angola,Readj Kwanza,AOA,196.67,01/09/2015,29/09/2015
Angola,Readj Kwanza,AOA,210.21,30/09/2015,30/09/2015
Antigua,E Caribbean Dollar ,XCD,4.2144,01/09/2015,30/09/2015
Argentina,Peso ,ARS,14.46,01/09/2015,30/09/2015
Armenia,Dram,AMD,746.18,01/09/2015,30/09/2015
Aruba,Florin,AWG,2.794,01/09/2015,30/09/2015
Australia,Dollar ,AUD,2.1365,01/09/2015,30/09/2015
Azerbaijan,New Manat ,AZN,1.6385,01/09/2015,30/09/2015
Bahamas,Dollar,BSD,1.5648,01/09/2015,30/09/2015
Bahrain,Dinar,BHD,0.5888,01/09/2015,30/09/2015
Bangladesh,Taka,BDT,121.39,01/09/2015,30/09/2015
Barbados,Dollar,BBD,3.1218,01/09/2015,30/09/2015
Belarus,Rouble,BYR,24978.2,01/09/2015,02/09/2015
Belarus,Rouble,BYR,26284.04,02/09/2015,30/09/2015
Belize,Dollar,BZD,3.1452,01/09/2015,30/09/2015
Benin,CFA Franc,XOF,921.49,01/09/2015,30/09/2015
Bermuda,Dollar (US),BMD,1.5648,01/09/2015,30/09/2015
Bhutan,Ngultrum,BTN,101.95,01/09/2015,30/09/2015
Bolivia,Boliviano,BOB,10.75,01/09/2015,30/09/2015
Bosnia- Herzegovinia,Marka,BAM,2.7476,01/09/2015,30/09/2015
Botswana,Pula,BWP,15.82,01/09/2015,30/09/2015
Brazil,Real ,BRL,5.4726,01/09/2015,15/09/2015
Brazil,Real ,BRL,5.8175,16/09/2015,29/09/2015
Brazil,Real ,BRL,6.2884,30/09/2015,30/09/2015
Brunei,Dollar ,BND,2.1942,01/09/2015,30/09/2015
Bulgaria,Lev,BGN,2.7476,01/09/2015,30/09/2015
Burkina Faso,CFA Franc,XOF,921.49,01/09/2015,30/09/2015
Burundi,Franc,BIF,2450.59,01/09/2015,30/09/2015
Cambodia,Riel,KHR,6418.38,01/09/2015,30/09/2015
Cameroon Republic,CFA Franc ,XAF,921.49,01/09/2015,30/09/2015
Canada,Dollar,CAD,2.0555,01/09/2015,30/09/2015
Cape Verde Islands,Escudo,CVE,155.15,01/09/2015,30/09/2015
Cayman Islands,Dollar,KYD,1.2799,01/09/2015,30/09/2015
Central African Republic,CFA Franc,XAF,921.49,01/09/2015,30/09/2015
Chad,CFA Franc,XAF,921.49,01/09/2015,30/09/2015
Chile,Peso,CLP,1068.42,01/09/2015,30/09/2015
China,Yuan,CNY,9.9769,01/09/2015,30/09/2015
Colombia,Peso,COP,4652.38,01/09/2015,30/09/2015
Comoros,Franc,KMF,691.12,01/09/2015,30/09/2015
Congo (Brazaville),CFA Franc ,XAF,921.49,01/09/2015,30/09/2015
Congo (DemRep),Congo Fr ,CDF,1448.5,01/09/2015,30/09/2015
Costa Rica,Colon,CRC,832.46,01/09/2015,30/09/2015
Cote d'Ivoire,CFA Franc,XOF,921.49,01/09/2015,30/09/2015
Croatia,Kuna,HRK,10.59,01/09/2015,30/09/2015
