Country,Currency,Currency code,Currency units per £1,Start date,End date
Cuba,Peso,CUP,1.2810,01/05/2017,31/05/2017
Czech Republic,Koruna,CZK,32.0800,01/05/2017,31/05/2017
Denmark,Krone,DKK,8.8945,01/05/2017,31/05/2017
Djibouti,Franc,DJF,227.6600,01/05/2017,31/05/2017
Dominica,E Caribbean Dollar,XCD,3.4588,01/05/2017,31/05/2017
Dominican Republic,Peso,DOP,60.6300,01/05/2017,31/05/2017
Dubai,Dirham,AED,4.7054,01/05/2017,31/05/2017
Ecuador,Dollar,ECS,1.2810,01/05/2017,31/05/2017
Egypt,Pound,EGP,23.2600,01/05/2017,31/05/2017
El Salvador,Colon,SVC,11.2000,01/05/2017,31/05/2017
Equatorial Guinea,CFA Franc,XAF,784.2700,01/05/2017,31/05/2017
Eritrea,Nakfa,ERN,19.2100,01/05/2017,31/05/2017
Ethiopia,Birr,ETB,29.3200,01/05/2017,31/05/2017
Eurozone,Euro,EUR,1.1956,01/05/2017,31/05/2017
Fiji Islands,Dollar,FJD,2.6507,01/05/2017,31/05/2017
Fr. Polynesia,CFP Franc,XPF,142.6700,01/05/2017,31/05/2017
Gabon,CFA Franc,XAF,784.2700,01/05/2017,31/05/2017
Gambia,Dalasi,GMD,57.6400,01/05/2017,31/05/2017
Georgia,Lari,GEL,3.0681,01/05/2017,31/05/2017
Ghana,Cedi,GHS,5.3164,01/05/2017,31/05/2017
Grenada,E Caribbean Dollar,XCD,3.4588,01/05/2017,31/05/2017
Guatemala,Quetzal,GTQ,9.3965,01/05/2017,31/05/2017
Guinea Bissau,CFA Franc,XOF,784.2700,01/05/2017,31/05/2017
Guinea Republic,Franc,GNF,11683.1700,01/05/2017,31/05/2017
Guyana,Dollar,GYD,266.2500,01/05/2017,31/05/2017
Haiti,Gourde,HTG,88.6100,01/05/2017,31/05/2017
Honduras,Lempira,HNL,30.0500,01/05/2017,31/05/2017
Hong Kong,Dollar,HKD,9.9596,01/05/2017,31/05/2017
Hungary,Forint,HUF,374.9900,01/05/2017,31/05/2017
Iceland,Krona,ISK,141.1300,01/05/2017,31/05/2017
India,Rupee,INR,82.7200,01/05/2017,31/05/2017
Indonesia,Rupiah,IDR,17033.4800,01/05/2017,31/05/2017
Iraq,Dinar,IQD,1514.2000,01/05/2017,31/05/2017
Israel,Shekel,ILS,4.7024,01/05/2017,31/05/2017
Jamaica,Dollar,JMD,164.4200,01/05/2017,31/05/2017
Japan,Yen,JPY,139.6100,01/05/2017,31/05/2017
Jordan,Dinar,JOD,0.9083,01/05/2017,31/05/2017
Kazakhstan,Tenge,KZT,399.1100,01/05/2017,31/05/2017
Kenya,Schilling,KES,132.4300,01/05/2017,31/05/2017
Kuwait,Dinar,KWD,0.3902,01/05/2017,31/05/2017
Kyrgyz Republic,Som,KGS,86.9500,01/05/2017,31/05/2017
Lao People's Dem Rep,Kip,LAK,10517.4100,01/05/2017,31/05/2017
Lebanon,Pound,LBP,1936.9400,01/05/2017,31/05/2017
Lesotho,Loti,LSL,17.0100,01/05/2017,31/05/2017
Liberia,Dollar (US),LRD,1.2810,01/05/2017,31/05/2017
Libya,Dinar,LYD,1.8255,01/05/2017,31/05/2017
Macao,Pataca,MOP,10.2500,01/05/2017,31/05/2017
Macedonia,Denar,MKD,73.6100,01/05/2017,31/05/2017
Madagascar,Malagasy Ariary,MGA,4099.3500,01/05/2017,31/05/2017
Malawi,Kwacha,MWK,930.3100,01/05/2017,31/05/2017
Malaysia,Ringgit,MYR,5.6366,01/05/2017,31/05/2017
Maldive Islands,Rufiyaa,MVR,19.7400,01/05/2017,31/05/2017
Mali Republic,CFA Franc,XOF,784.2700,01/05/2017,31/05/2017
Mauritania,Ouguiya,MRO,460.3700,01/05/2017,31/05/2017
Mauritius,Rupee,MUR,45.1900,01/05/2017,31/05/2017
Mexico,Mexican Peso,MXN,24.0700,01/05/2017,31/05/2017
Moldova,Leu,MDL,24.7100,01/05/2017,31/05/2017
Mongolia,Tugrik,MNT,3091.8100,01/05/2017,31/05/2017
Montserrat,E Caribbean Dollar,XCD,3.4588,01/05/2017,31/05/2017
Morocco,Dirham,MAD,12.8400,01/05/2017,31/05/2017
Mozambique,Metical,MZN,83.8400,01/05/2017,31/05/2017
Myanmar,Kyat,MMK,1732.7400,01/05/2017,31/05/2017
Nepal,Rupee,NPR,132.3500,01/05/2017,31/05/2017
New Caledonia,CFP Franc,XPF,142.6700,01/05/2017,31/05/2017
New Zealand,Dollar,NZD,1.8276,01/05/2017,31/05/2017
Nicaragua,Gold Cordoba,NIO,38.1100,01/05/2017,31/05/2017
Niger Republic,CFA Franc,XOF,784.2700,01/05/2017,31/05/2017
Nigeria,Naira,NGN,391.3600,01/05/2017,31/05/2017
Norway,Norwegian Krone,NOK,10.9700,01/05/2017,31/05/2017
Oman,Rial,OMR,0.4933,01/05/2017,31/05/2017
Pakistan,Rupee,PKR,134.3100,01/05/2017,31/05/2017
Panama,Balboa,PAB,1.2810,01/05/2017,31/05/2017
Papua New Guinea,Kina,PGK,4.0763,01/05/2017,31/05/2017
Paraguay,Guarani,PYG,7112.0800,01/05/2017,31/05/2017
Peru,New Sol,PEN,4.1646,01/05/2017,31/05/2017
Philippines,Peso,PHP,63.7100,01/05/2017,31/05/2017
Poland,Zloty,PLN,5.0802,01/05/2017,31/05/2017
Qatar,Riyal,QAR,4.6649,01/05/2017,31/05/2017
Romania,New Leu,RON,5.4260,01/05/2017,31/05/2017
Russia,Rouble,RUB,72.1500,01/05/2017,31/05/2017
Rwanda,Franc,RWF,1056.8600,01/05/2017,31/05/2017
Saotome and Principe,Dobra,STD,29425.7000,01/05/2017,31/05/2017
Saudi Arabia,Riyal,SAR,4.8044,01/05/2017,31/05/2017
Senegal,CFA Franc,XOF,784.2700,01/05/2017,31/05/2017
Serbia,Dinar,RSD,147.7400,01/05/2017,31/05/2017
Seychelles,Rupee,SCR,17.4700,01/05/2017,31/05/2017
Sierra Leone,Leone,SLL,9639.9000,01/05/2017,31/05/2017
Singapore,Dollar,SGD,1.7907,01/05/2017,31/05/2017
Soloman Islands,Dollar,SBD,9.9887,01/05/2017,31/05/2017
Somali Republic,Schilling,SOS,742.3600,01/05/2017,31/05/2017
South Africa,Rand,ZAR,17.0100,01/05/2017,31/05/2017
South Korea,Won,KRW,1460.5800,01/05/2017,31/05/2017
Sri Lanka,Rupee,LKR,195.3200,01/05/2017,31/05/2017
St Christopher and Anguilla,E Caribbean Dollar,XCD,3.4588,01/05/2017,31/05/2017
St Lucia,E Caribbean Dollar,XCD,3.4588,01/05/2017,31/05/2017
St Vincent,E Caribbean Dollar,XCD,3.4588,01/05/2017,31/05/2017
Sudan Republic,Pound,SDG,8.5502,01/05/2017,31/05/2017
Surinam,Dollar,SRD,9.6681,01/05/2017,31/05/2017
Swaziland,Lilangeni,SZL,17.0100,01/05/2017,31/05/2017
Sweden,Krona,SEK,11.5000,01/05/2017,31/05/2017
Switzerland,Franc,CHF,1.2786,01/05/2017,31/05/2017
Taiwan,Dollar,TWD,38.9600,01/05/2017,31/05/2017
Tanzania,Schilling,TZS,2863.1400,01/05/2017,31/05/2017
Thailand,Baht,THB,44.0600,01/05/2017,31/05/2017
Togo Republic,CFA Franc,XOF,784.2700,01/05/2017,31/05/2017
Tonga Islands,Pa'anga (AUS),TOP,1.7062,01/05/2017,31/05/2017
Trinidad/Tobago,Dollar,TTD,8.6215,01/05/2017,31/05/2017
Tunisia,Dinar,TND,2.9516,01/05/2017,31/05/2017
Turkey,Turkish  Lira,TRY,4.6965,01/05/2017,31/05/2017
Turkmenistan,New Manat,TMT,4.4837,01/05/2017,31/05/2017
UAE,Dirham,AED,4.7054,01/05/2017,31/05/2017
Uganda,Schilling,UGX,4627.1500,01/05/2017,31/05/2017
Ukraine,Hryvnia,UAH,34.2700,01/05/2017,31/05/2017
Uruguay,Peso,UYU,36.4200,01/05/2017,31/05/2017
USA,Dollar,USD,1.2810,01/05/2017,31/05/2017
Uzbekistan,Sum,UZS,4712.8400,01/05/2017,31/05/2017
Vanuatu,Vatu,VUV,142.6300,01/05/2017,31/05/2017
Venezuela,Bolivar Fuerte,VEF,12.9500,01/05/2017,31/05/2017
Vietnam,Dong,VND,29129.8000,01/05/2017,31/05/2017
Wallis and Futuna Islands,CFP Franc,XPF,142.6700,01/05/2017,31/05/2017
Western Samoa,Tala,WST,3.2613,01/05/2017,31/05/2017
Yemen (Rep of),Rial,YER,320.5800,01/05/2017,31/05/2017
Zambia,Kwacha,ZMW,11.9500,01/05/2017,31/05/2017
Zimbabwe,Dollar,ZWL,463.6100,01/05/2017,31/05/2017
