Country,Currency,Currency code,Currency units per £1,Start date,End date
Ecuador,Dollar,ECS,1.504,01/05/2015,31/05/2015
Egypt,Pound,EGP,11.37,01/05/2015,26/05/2015
Egypt,Pound,EGP,12.0168,27/05/2015,31/05/2015
El Salvador,Colon,SVC,12.63,01/05/2015,26/05/2015
El Salvador,Colon,SVC,13.5763,27/05/2015,31/05/2015
Equatorial Guinea,CFA Franc,XAF,910.64,01/05/2015,31/05/2015
Eritrea,Nakfa,ERN,22.43,01/05/2015,26/05/2015
Eritrea,Nakfa,ERN,23.6881,27/05/2015,31/05/2015
Ethiopia,Birr,ETB,30.62,01/05/2015,26/05/2015
Ethiopia,Birr,ETB,32.4456,27/05/2015,31/05/2015
European Community,Euro,EUR,1.4025,01/05/2015,31/05/2015
Fiji Islands,Dollar,FJD,3.0441,01/05/2015,31/05/2015
Fr. Polynesia,CFP Franc,XPF,165.66,01/05/2015,31/05/2015
Gabon,CFA Franc,XAF,910.64,01/05/2015,31/05/2015
Gambia,Dalasi,GMD,63.91,01/05/2015,26/05/2015
Gambia,Dalasi,GMD,67.7953,27/05/2015,31/05/2015
Georgia,Lari,GEL,3.3685,01/05/2015,19/05/2015
Georgia,Lari,GEL,3.5936,20/05/2015,26/05/2015
Georgia,Lari,GEL,3.7157,27/05/2015,31/05/2015
Ghana,Cedi,GHS,5.7401,01/05/2015,26/05/2015
Ghana,Cedi,GHS,6.2458,27/05/2015,31/05/2015
Grenada,E Caribbean Dollar,XCD,4.0387,01/05/2015,26/05/2015
Grenada,E Caribbean Dollar,XCD,4.2639,27/05/2015,31/05/2015
Guatemala,Quetzal,GTQ,11.49,01/05/2015,26/05/2015
Guatemala,Quetzal,GTQ,12.0659,27/05/2015,31/05/2015
Guinea Bissau,CFA Franc,XOF,910.64,01/05/2015,31/05/2015
Guinea Republic,Franc,GNF,10919.31,01/05/2015,26/05/2015
Guinea Republic,Franc,GNF,11750.8675,27/05/2015,31/05/2015
Guyana,Dollar,GYD,294.8,01/05/2015,26/05/2015
Guyana,Dollar,GYD,311.7351,27/05/2015,31/05/2015
Haiti,Gourde,HTG,70.66,01/05/2015,26/05/2015
Haiti,Gourde,HTG,75.1108,27/05/2015,31/05/2015
Honduras,Lempira,HNL,31.75,01/05/2015,12/05/2015
Honduras,Lempira,HNL,33.38,13/05/2015,26/05/2015
Honduras,Lempira,HNL,34.6727,27/05/2015,31/05/2015
Hong Kong,Dollar,HKD,11.65,01/05/2015,31/05/2015
Hungary,Forint,HUF,417.52,01/05/2015,31/05/2015
Iceland,Krona,ISK,203.39,01/05/2015,31/05/2015
India,Rupee,INR,94.54,01/05/2015,19/05/2015
India,Rupee,INR,100.63,20/05/2015,26/05/2015
India,Rupee,INR,99.31,27/05/2015,31/05/2015
Indonesia,Rupiah,IDR,19221.01,01/05/2015,19/05/2015
Indonesia,Rupiah,IDR,20244.02,20/05/2015,26/05/2015
Indonesia,Rupiah,IDR,20670.2536,27/05/2015,31/05/2015
Iraq,Dinar,IQD,1741.1,01/05/2015,26/05/2015
Iraq,Dinar,IQD,1838.1947,27/05/2015,31/05/2015
Israel,Shekel,ILS,5.9247,01/05/2015,31/05/2015
Jamaica,Dollar,JMD,171.6,01/05/2015,26/05/2015
Jamaica,Dollar,JMD,182.714,27/05/2015,31/05/2015
Japan,Yen,JPY,180.26,01/05/2015,31/05/2015
Jordan,Dinar,JOD,1.0596,01/05/2015,26/05/2015
Jordan,Dinar,JOD,1.1185,27/05/2015,31/05/2015
Kazakhstan,Tenge,KZT,278.21,01/05/2015,26/05/2015
Kazakhstan,Tenge,KZT,293.8269,27/05/2015,31/05/2015
Kenya,Schilling,KES,139.85,01/05/2015,19/05/2015
Kenya,Schilling,KES,147.06,20/05/2015,26/05/2015
Kenya,Schilling,KES,151.6037,27/05/2015,31/05/2015
Kuwait,Dinar,KWD,0.4511,01/05/2015,26/05/2015
Kuwait,Dinar,KWD,0.475,27/05/2015,31/05/2015
Kyrgyz Republic,Som,KGS,95.12,01/05/2015,31/05/2015
Lao People's Dem Rep,Kip,LAK,12102.49,01/05/2015,26/05/2015
Lao People's Dem Rep,Kip,LAK,12752.0806,27/05/2015,31/05/2015
Lebanon,Pound,LBP,2256.4,01/05/2015,26/05/2015
Lebanon,Pound,LBP,2380.652,27/05/2015,31/05/2015
Lesotho,Loti,LSL,18.05,01/05/2015,31/05/2015
Liberia,Dollar (US),LRD,1.504,01/05/2015,31/05/2015
Libya,Dinar,LYD,2.0193,01/05/2015,31/05/2015
Macao,Pataca,MOP,11.94,01/05/2015,26/05/2015
Macao,Pataca,MOP,12.6072,27/05/2015,31/05/2015
Macedonia,Denar,MKD,85.61,01/05/2015,31/05/2015
Madagascar,Malagasy Ariary,MGA,4607.05,01/05/2015,26/05/2015
Madagascar,Malagasy Ariary,MGA,4919.3425,27/05/2015,31/05/2015
Malawi,Kwacha,MWK,659.27,01/05/2015,26/05/2015
Malawi,Kwacha,MWK,695.324,27/05/2015,31/05/2015
Malaysia,Ringgit,MYR,5.4325,01/05/2015,31/05/2015
Maldive Islands,Rufiyaa,MVR,22.39,01/05/2015,26/05/2015
Maldive Islands,Rufiyaa,MVR,23.6407,27/05/2015,31/05/2015
Mali Republic,CFA Franc,XOF,910.64,01/05/2015,31/05/2015
Mauritania,Ouguiya,MRO,471.17,01/05/2015,26/05/2015
Mauritania,Ouguiya,MRO,495.8704,27/05/2015,31/05/2015
Mauritius,Rupee,MUR,54.07,01/05/2015,31/05/2015
Mexico,Mexican Peso,MXN,23.24,01/05/2015,31/05/2015
Moldova,Leu,MDL,27.56,01/05/2015,31/05/2015
Mongolia,Tugrik,MNT,2951.2,01/05/2015,31/05/2015
Montserrat,E Caribbean Dollar,XCD,4.0387,01/05/2015,26/05/2015
Montserrat,E Caribbean Dollar,XCD,4.2639,27/05/2015,31/05/2015
Morocco,Dirham,MAD,14.88,01/05/2015,31/05/2015
Mozambique,Metical,MZN,52.57,01/05/2015,26/05/2015
Mozambique,Metical,MZN,56.6224,27/05/2015,31/05/2015
Myanmar,Kyat,MMK,1571.03,01/05/2015,26/05/2015
Myanmar,Kyat,MMK,1690.3811,27/05/2015,31/05/2015
Nepal,Rupee,NPR,149.2,01/05/2015,19/05/2015
Nepal,Rupee,NPR,157.84,20/05/2015,26/05/2015
Nepal,Rupee,NPR,160.5104,27/05/2015,31/05/2015
New Caledonia,CFP Franc,XPF,165.66,01/05/2015,31/05/2015
New Zealand,Dollar,NZD,1.9624,01/05/2015,19/05/2015
New Zealand,Dollar,NZD,2.1032,20/05/2015,26/05/2015
New Zealand,Dollar,NZD,2.1291,27/05/2015,31/05/2015
Nicaragua,Gold Cordoba,NIO,40.35,01/05/2015,26/05/2015
Nicaragua,Gold Cordoba,NIO,42.7691,27/05/2015,31/05/2015
Niger Republic,CFA Franc,XOF,910.64,01/05/2015,31/05/2015
Nigeria,Naira,NGN,297.66,01/05/2015,26/05/2015
Nigeria,Naira,NGN,314.3408,27/05/2015,31/05/2015
Norway,Norwegian Krone,NOK,11.87,01/05/2015,31/05/2015
Oman,Rial,OMR,0.5759,01/05/2015,26/05/2015
Oman,Rial,OMR,0.6079,27/05/2015,31/05/2015
Pakistan,Rupee,PKR,151.86,01/05/2015,26/05/2015
Pakistan,Rupee,PKR,160.842,27/05/2015,31/05/2015
Panama,Balboa,PAB,1.4958,01/05/2015,26/05/2015
Panama,Balboa,PAB,1.5792,27/05/2015,31/05/2015
Papua New Guinea,Kina,PGK,4.0172,01/05/2015,26/05/2015
Papua New Guinea,Kina,PGK,4.2756,27/05/2015,31/05/2015
Paraguay,Guarani,PYG,7444.83,01/05/2015,26/05/2015
Paraguay,Guarani,PYG,7993.1898,27/05/2015,31/05/2015
Peru,New Sol,PEN,4.6766,01/05/2015,26/05/2015
Peru,New Sol,PEN,4.9721,27/05/2015,31/05/2015
Philippines,Peso,PHP,66.5,01/05/2015,19/05/2015
Philippines,Peso,PHP,70.3502,20/05/2015,31/05/2015
Poland,Zloty,PLN,5.5769,01/05/2015,31/05/2015
Qatar,Riyal,QAR,5.4455,01/05/2015,26/05/2015
Qatar,Riyal,QAR,5.7484,27/05/2015,31/05/2015
Romania,New Leu,RON,6.1426,01/05/2015,31/05/2015
Russia,Rouble,RUB,78.55,01/05/2015,31/05/2015
Rwanda,Franc,RWF,1030.6,01/05/2015,26/05/2015
Rwanda,Franc,RWF,1088.8619,27/05/2015,31/05/2015
Saotome and Principe,Dobra,STD,33371.22,01/05/2015,31/05/2015
Saudi Arabia,Riyal,SAR,5.6403,01/05/2015,31/05/2015
Senegal,CFA Franc,XOF,910.64,01/05/2015,31/05/2015
Serbia,Dinar,RSD,166.63,01/05/2015,31/05/2015
Seychelles,Rupee,SCR,20.2,01/05/2015,26/05/2015
Seychelles,Rupee,SCR,21.3587,27/05/2015,31/05/2015
Sierra Leone,Leone,SLL,6566.54,01/05/2015,31/05/2015
Singapore,Dollar,SGD,2.0248,01/05/2015,31/05/2015
Soloman Islands,Dollar,SBD,11.73,01/05/2015,31/05/2015
Somali Republic,Schilling,SOS,1012.65,01/05/2015,31/05/2015
South Africa,Rand,ZAR,18.38,01/05/2015,31/05/2015
South Korea,Won,KRW,1623.8,01/05/2015,19/05/2015
South Korea,Won,KRW,1729.38,20/05/2015,31/05/2015
Sri Lanka,Rupee,LKR,199.09,01/05/2015,26/05/2015
Sri Lanka,Rupee,LKR,210.9818,27/05/2015,31/05/2015
St Christopher and Anguilla,E Caribbean Dollar,XCD,4.0387,01/05/2015,26/05/2015
St Christopher and Anguilla,E Caribbean Dollar,XCD,4.2639,27/05/2015,31/05/2015
St Lucia,E Caribbean Dollar,XCD,4.0387,01/05/2015,26/05/2015
St Lucia,E Caribbean Dollar,XCD,4.2639,27/05/2015,31/05/2015
St Vincent,E Caribbean Dollar,XCD,4.0387,01/05/2015,26/05/2015
St Vincent,E Caribbean Dollar,XCD,4.2639,27/05/2015,31/05/2015
Sudan Republic,Pound,SDG,8.8665,01/05/2015,26/05/2015
Sudan Republic,Pound,SDG,9.3579,27/05/2015,31/05/2015
Surinam,Dollar,SRD,4.9361,01/05/2015,26/05/2015
Surinam,Dollar,SRD,5.2114,27/05/2015,31/05/2015
Swaziland,Lilangeni,SZL,18.05,01/05/2015,31/05/2015
Sweden,Krona,SEK,13.12,01/05/2015,31/05/2015
Switzerland,Franc,CHF,1.4523,01/05/2015,31/05/2015
Taiwan,Dollar,TWD,46.68,01/05/2015,31/05/2015
Tanzania,Schilling,TZS,2834.53,01/05/2015,12/05/2015
Tanzania,Schilling,TZS,3024.96,13/05/2015,26/05/2015
Tanzania,Schilling,TZS,3180.5189,27/05/2015,31/05/2015
Thailand,Baht,THB,48.66,01/05/2015,19/05/2015
Thailand,Baht,THB,52.82,20/05/2015,26/05/2015
Thailand,Baht,THB,52.23,27/05/2015,31/05/2015
Togo Republic,CFA Franc,XOF,910.64,01/05/2015,31/05/2015
Tonga Islands,Pa'anga (AUS),TOP,1.9379,01/05/2015,31/05/2015
Trinidad/Tobago,Dollar,TTD,9.5095,01/05/2015,26/05/2015
Trinidad/Tobago,Dollar,TTD,10.0412,27/05/2015,31/05/2015
Tunisia,Dinar,TND,2.9241,01/05/2015,31/05/2015
Turkey,Turkish  Lira,TRY,4.0299,01/05/2015,31/05/2015
Turkmenistan,New Manat,TMT,5.0857,01/05/2015,31/05/2015
UAE,Dirham,AED,5.4941,01/05/2015,26/05/2015
UAE,Dirham,AED,5.8005,27/05/2015,31/05/2015
Uganda,Schilling,UGX,4482.9,01/05/2015,26/05/2015
Uganda,Schilling,UGX,4726.5613,27/05/2015,31/05/2015
Ukraine,Hryvnia,UAH,31.33,01/05/2015,05/05/2015
Ukraine,Hryvnia,UAH,34.8,06/05/2015,12/05/2015
Ukraine,Hryvnia,UAH,32.25,13/05/2015,26/05/2015
Ukraine,Hryvnia,UAH,33.0054,27/05/2015,31/05/2015
Uruguay,Peso,UYU,39.84,01/05/2015,26/05/2015
Uruguay,Peso,UYU,41.9516,27/05/2015,31/05/2015
USA,Dollar,USD,1.504,01/05/2015,31/05/2015
Uzbekistan,Sum,UZS,3742.28,01/05/2015,26/05/2015
Uzbekistan,Sum,UZS,3983.9082,27/05/2015,31/05/2015
Vanuatu,Vatu,VUV,160.44,01/05/2015,26/05/2015
Vanuatu,Vatu,VUV,168.7696,27/05/2015,31/05/2015
Venezuela,Bolivar Fuerte,VEF,9.4086,01/05/2015,26/05/2015
Venezuela,Bolivar Fuerte,VEF,9.9332,27/05/2015,31/05/2015
Vietnam,Dong,VND,32294.31,01/05/2015,26/05/2015
Vietnam,Dong,VND,34371.4662,27/05/2015,31/05/2015
Wallis and Futuna Islands,CFP Franc,XPF,165.66,01/05/2015,31/05/2015
Western Samoa,Tala,WST,3.6979,01/05/2015,31/05/2015
Yemen (Rep of),Rial,YER,321.63,01/05/2015,26/05/2015
Yemen (Rep of),Rial,YER,339.5686,27/05/2015,31/05/2015
Zambia,Kwacha,ZMW,11.06,01/05/2015,31/05/2015
Zimbabwe,Dollar,ZWL,541.32,01/05/2015,26/05/2015
Zimbabwe,Dollar,ZWL,571.5143,27/05/2015,31/05/2015
