Country,Currency,Currency code,Currency units per £1,Start date,End date
Abu Dhabi,Dirham,AED,4.9005,01/06/2018,30/06/2018
Albania,Lek,ALL,144.3800,01/06/2018,30/06/2018
Algeria,Dinar,DZD,155.3600,01/06/2018,30/06/2018
Angola,Readj Kwanza,AOA,312.0600,01/06/2018,30/06/2018
Antigua,E Caribbean Dollar,XCD,3.6022,01/06/2018,30/06/2018
Argentina,Peso,ARS,32.6500,01/06/2018,30/06/2018
Armenia,Dram,AMD,643.7000,01/06/2018,30/06/2018
Aruba,Florin,AWG,2.3881,01/06/2018,30/06/2018
Australia,Dollar,AUD,1.7670,01/06/2018,30/06/2018
Azerbaijan,New Manat,AZN,2.2701,01/06/2018,30/06/2018
Bahamas,Dollar,BSD,1.3342,01/06/2018,30/06/2018
Bahrain,Dinar,BHD,0.5038,01/06/2018,30/06/2018
Bangladesh,Taka,BDT,111.8600,01/06/2018,30/06/2018
Barbados,Dollar,BBD,2.6683,01/06/2018,30/06/2018
Belarus,Rouble,BYN,2.6670,01/06/2018,30/06/2018
Belize,Dollar,BZD,2.6666,01/06/2018,30/06/2018
Benin,CFA Franc,XOF,747.7300,01/06/2018,30/06/2018
Bermuda,Dollar (US),BMD,1.3342,01/06/2018,30/06/2018
Bhutan,Ngultrum,BTN,91.2500,01/06/2018,30/06/2018
Bolivia,Boliviano,BOB,9.2190,01/06/2018,30/06/2018
Bosnia- Herzegovinia,Marka,BAM,2.2294,01/06/2018,30/06/2018
Botswana,Pula,BWP,13.2800,01/06/2018,30/06/2018
Brazil,Real,BRL,4.8699,01/06/2018,30/06/2018
Brunei,Dollar,BND,1.7950,01/06/2018,30/06/2018
Bulgaria,Lev,BGN,2.2297,01/06/2018,30/06/2018
Burkina Faso,CFA Franc,XOF,747.7300,01/06/2018,30/06/2018
Burundi,Franc,BIF,2374.7900,01/06/2018,30/06/2018
Cambodia,Riel,KHR,5431.3300,01/06/2018,30/06/2018
Cameroon Republic,CFA Franc,XAF,747.7300,01/06/2018,30/06/2018
Canada,Dollar,CAD,1.7185,01/06/2018,30/06/2018
Cape Verde Islands,Escudo,CVE,126.0700,01/06/2018,30/06/2018
Cayman Islands,Dollar,KYD,1.0940,01/06/2018,30/06/2018
Central African Republic,CFA Franc,XAF,747.7300,01/06/2018,30/06/2018
Chad,CFA Franc,XAF,747.7300,01/06/2018,30/06/2018
Chile,Peso,CLP,834.6400,01/06/2018,30/06/2018
China,Yuan,CNY,8.5191,01/06/2018,30/06/2018
Colombia,Peso,COP,3821.3100,01/06/2018,30/06/2018
Comoros,Franc,KMF,560.7900,01/06/2018,30/06/2018
Congo (Brazaville),CFA Franc,XAF,747.7300,01/06/2018,30/06/2018
Congo (DemRep),Congo Fr,CDF,2154.6500,01/06/2018,30/06/2018
Costa Rica,Colon,CRC,752.3400,01/06/2018,30/06/2018
Cote d'Ivoire,CFA Franc,XOF,747.7300,01/06/2018,30/06/2018
Croatia,Kuna,HRK,8.4279,01/06/2018,30/06/2018
Cuba,Peso,CUP,1.3342,01/06/2018,30/06/2018
Czech Republic,Koruna,CZK,29.4600,01/06/2018,30/06/2018
Denmark,Krone,DKK,8.4919,01/06/2018,30/06/2018
Djibouti,Franc,DJF,237.1000,01/06/2018,30/06/2018
Dominica,E Caribbean Dollar,XCD,3.6022,01/06/2018,30/06/2018
Dominican Republic,Peso,DOP,66.1600,01/06/2018,30/06/2018
Dubai,Dirham,AED,4.9005,01/06/2018,30/06/2018
Ecuador,Dollar,ECS,1.3342,01/06/2018,30/06/2018
Egypt,Pound,EGP,23.8900,01/06/2018,30/06/2018
El Salvador,Colon,SVC,11.6700,01/06/2018,30/06/2018
Equatorial Guinea,CFA Franc,XAF,747.7300,01/06/2018,30/06/2018
Eritrea,Nakfa,ERN,20.0100,01/06/2018,30/06/2018
Ethiopia,Birr,ETB,36.5300,01/06/2018,30/06/2018
Eurozone,Euro,EUR,1.1399,01/06/2018,30/06/2018
Fiji Islands,Dollar,FJD,2.7548,01/06/2018,30/06/2018
Fr. Polynesia,CFP Franc,XPF,136.0200,01/06/2018,30/06/2018
Gabon,CFA Franc,XAF,747.7300,01/06/2018,30/06/2018
Gambia,Dalasi,GMD,62.9900,01/06/2018,30/06/2018
Georgia,Lari,GEL,3.2753,01/06/2018,30/06/2018
Ghana,Cedi,GHS,6.2058,01/06/2018,30/06/2018
Grenada,E Caribbean Dollar,XCD,3.6022,01/06/2018,30/06/2018
Guatemala,Quetzal,GTQ,9.9556,01/06/2018,30/06/2018
Guinea Bissau,CFA Franc,XOF,747.7300,01/06/2018,30/06/2018
Guinea Republic,Franc,GNF,12042.0500,01/06/2018,30/06/2018
Guyana,Dollar,GYD,276.0000,01/06/2018,30/06/2018
Haiti,Gourde,HTG,88.1100,01/06/2018,30/06/2018
Honduras,Lempira,HNL,31.8600,01/06/2018,30/06/2018
Hong Kong,Dollar,HKD,10.4700,01/06/2018,30/06/2018
Hungary,Forint,HUF,364.0900,01/06/2018,30/06/2018
Iceland,Krona,ISK,141.1200,01/06/2018,30/06/2018
India,Rupee,INR,91.2500,01/06/2018,30/06/2018
Indonesia,Rupiah,IDR,18954.3200,01/06/2018,30/06/2018
Iraq,Dinar,IQD,1585.6300,01/06/2018,30/06/2018
Israel,Shekel,ILS,4.7682,01/06/2018,30/06/2018
Jamaica,Dollar,JMD,168.0000,01/06/2018,30/06/2018
Japan,Yen,JPY,146.7000,01/06/2018,30/06/2018
Jordan,Dinar,JOD,0.9466,01/06/2018,30/06/2018
Kazakhstan,Tenge,KZT,435.1200,01/06/2018,30/06/2018
Kenya,Schilling,KES,134.6800,01/06/2018,30/06/2018
Kuwait,Dinar,KWD,0.4032,01/06/2018,30/06/2018
Kyrgyz Republic,Som,KGS,91.2600,01/06/2018,30/06/2018
Lao People's Dem Rep,Kip,LAK,11134.8200,01/06/2018,30/06/2018
Lebanon,Pound,LBP,2019.2300,01/06/2018,30/06/2018
Lesotho,Loti,LSL,16.7700,01/06/2018,30/06/2018
Liberia,Dollar (US),LRD,1.3342,01/06/2018,30/06/2018
Libya,Dinar,LYD,1.8144,01/06/2018,30/06/2018
Macao,Pataca,MOP,10.7800,01/06/2018,30/06/2018
Macedonia,Denar,MKD,70.1900,01/06/2018,30/06/2018
Madagascar,Malagasy Ariary,MGA,4329.3200,01/06/2018,30/06/2018
Malawi,Kwacha,MWK,968.6400,01/06/2018,30/06/2018
Malaysia,Ringgit,MYR,5.3133,01/06/2018,30/06/2018
Maldive Islands,Rufiyaa,MVR,20.6700,01/06/2018,30/06/2018
