Country,Currency,Currency code,Currency units per £1,Start date,End date
Fiji Islands,Dollar,FJD,2.6011,01/07/2017,31/07/2017
Fr. Polynesia,CFP Franc,XPF,135.6254,01/07/2017,31/07/2017
Gabon,CFA Franc,XAF,745.5222,01/07/2017,31/07/2017
Gambia,Dalasi,GMD,58.111,01/07/2017,31/07/2017
Georgia,Lari,GEL,3.0483,01/07/2017,31/07/2017
Ghana,Cedi,GHS,5.6009,01/07/2017,31/07/2017
Grenada,E Caribbean Dollar,XCD,3.4194,01/07/2017,31/07/2017
Guatemala,Quetzal,GTQ,9.2936,01/07/2017,31/07/2017
Guinea Bissau,CFA Franc,XOF,745.5222,01/07/2017,31/07/2017
Guinea Republic,Franc,GNF,11512.0237,01/07/2017,31/07/2017
Guyana,Dollar,GYD,263.4972,01/07/2017,31/07/2017
Haiti,Gourde,HTG,79.565,01/07/2017,31/07/2017
Honduras,Lempira,HNL,29.6882,01/07/2017,31/07/2017
Hong Kong,Dollar,HKD,9.8783,01/07/2017,31/07/2017
Hungary,Forint,HUF,351.5663,01/07/2017,31/07/2017
Iceland,Krona,ISK,133.4266,01/07/2017,31/07/2017
India,Rupee,INR,81.6972,01/07/2017,31/07/2017
Indonesia,Rupiah,IDR,16867.1894,01/07/2017,31/07/2017
Iraq,Dinar,IQD,1496.9415,01/07/2017,31/07/2017
Israel,Shekel,ILS,4.4866,01/07/2017,31/07/2017
Jamaica,Dollar,JMD,163.3085,01/07/2017,31/07/2017
Japan,Yen,JPY,141.2913,01/07/2017,31/07/2017
Jordan,Dinar,JOD,0.8979,01/07/2017,31/07/2017
Kazakhstan,Tenge,KZT,413.033,01/07/2017,31/07/2017
Kenya,Schilling,KES,131.2293,01/07/2017,31/07/2017
Kuwait,Dinar,KWD,0.3846,01/07/2017,31/07/2017
Kyrgyz Republic,Som,KGS,86.7517,01/07/2017,31/07/2017
Lao People's Dem Rep,Kip,LAK,10449.4624,01/07/2017,31/07/2017
Lebanon,Pound,LBP,1910.4368,01/07/2017,31/07/2017
Lesotho,Loti,LSL,16.5287,01/07/2017,31/07/2017
Liberia,Dollar (US),LRD,1.2664,01/07/2017,31/07/2017
Libya,Dinar,LYD,1.7773,01/07/2017,31/07/2017
Macao,Pataca,MOP,10.1746,01/07/2017,31/07/2017
Macedonia,Denar,MKD,69.9839,01/07/2017,31/07/2017
Madagascar,Malagasy Ariary,MGA,3976.6475,01/07/2017,31/07/2017
Malawi,Kwacha,MWK,918.8081,01/07/2017,31/07/2017
Malaysia,Ringgit,MYR,5.4314,01/07/2017,31/07/2017
Maldive Islands,Rufiyaa,MVR,19.6426,01/07/2017,31/07/2017
Mali Republic,CFA Franc,XOF,745.5222,01/07/2017,31/07/2017
Mauritania,Ouguiya,MRO,455.687,01/07/2017,31/07/2017
Mauritius,Rupee,MUR,44.0724,01/07/2017,31/07/2017
Mexico,Mexican Peso,MXN,22.9712,01/07/2017,31/07/2017
Moldova,Leu,MDL,23.1633,01/07/2017,31/07/2017
Mongolia,Tugrik,MNT,2988.8173,01/07/2017,31/07/2017
Montserrat,E Caribbean Dollar,XCD,3.4194,01/07/2017,31/07/2017
Morocco,Dirham,MAD,12.3958,01/07/2017,31/07/2017
Mozambique,Metical,MZN,76.3605,01/07/2017,31/07/2017
Myanmar,Kyat,MMK,1741.1127,01/07/2017,31/07/2017
Nepal,Rupee,NPR,130.7155,01/07/2017,31/07/2017
New Caledonia,CFP Franc,XPF,135.6254,01/07/2017,31/07/2017
New Zealand,Dollar,NZD,1.7521,01/07/2017,31/07/2017
Nicaragua,Gold Cordoba,NIO,37.9969,01/07/2017,31/07/2017
Niger Republic,CFA Franc,XOF,745.5222,01/07/2017,31/07/2017
Nigeria,Naira,NGN,398.3612,01/07/2017,31/07/2017
Norway,Norwegian Krone,NOK,10.8131,01/07/2017,31/07/2017
Oman,Rial,OMR,0.4876,01/07/2017,31/07/2017
Pakistan,Rupee,PKR,132.7807,01/07/2017,31/07/2017
Panama,Balboa,PAB,1.2664,01/07/2017,31/07/2017
Papua New Guinea,Kina,PGK,4.0291,01/07/2017,31/07/2017
Paraguay,Guarani,PYG,7050.8486,01/07/2017,31/07/2017
Peru,New Sol,PEN,4.1407,01/07/2017,31/07/2017
Philippines,Peso,PHP,63.696,01/07/2017,31/07/2017
Poland,Zloty,PLN,4.8284,01/07/2017,31/07/2017
Qatar,Riyal,QAR,4.6574,01/07/2017,31/07/2017
Romania,New Leu,RON,5.2244,01/07/2017,31/07/2017
Russia,Rouble,RUB,75.36,01/07/2017,31/07/2017
Rwanda,Franc,RWF,1060.9922,01/07/2017,31/07/2017
Saotome & Principe,Dobra,STD,28020.1619,01/07/2017,31/07/2017
Saudi Arabia,Riyal,SAR,4.7495,01/07/2017,31/07/2017
Senegal,CFA Franc,XOF,745.5222,01/07/2017,31/07/2017
Serbia,Dinar,RSD,138.3594,01/07/2017,31/07/2017
Seychelles,Rupee,SCR,17.299,01/07/2017,31/07/2017
Sierra Leone,Leone,SLL,9336.2574,01/07/2017,31/07/2017
Singapore,Dollar,SGD,1.7619,01/07/2017,31/07/2017
Soloman Islands,Dollar,SBD,9.8748,01/07/2017,31/07/2017
Somali Republic,Schilling,SOS,743.405,01/07/2017,31/07/2017
South Africa,Rand,ZAR,16.5287,01/07/2017,31/07/2017
South Korea,Won,KRW,1448.88,01/07/2017,31/07/2017
Sri Lanka,Rupee,LKR,194.0198,01/07/2017,31/07/2017
St Christopher & Anguilla,E Caribbean Dollar,XCD,3.4194,01/07/2017,31/07/2017
St Lucia,E Caribbean Dollar,XCD,3.4194,01/07/2017,31/07/2017
St Vincent,E Caribbean Dollar,XCD,3.4194,01/07/2017,31/07/2017
Sudan Republic,Pound,SDG,8.4573,01/07/2017,31/07/2017
Surinam,Dollar,SRD,9.5332,01/07/2017,31/07/2017
Swaziland,Lilangeni,SZL,16.5287,01/07/2017,31/07/2017
Sweden,Krona,SEK,11.1111,01/07/2017,31/07/2017
Switzerland,Franc,CHF,1.2345,01/07/2017,31/07/2017
Taiwan,Dollar,TWD,38.5741,01/07/2017,31/07/2017
Tanzania,Schilling,TZS,2833.0442,01/07/2017,31/07/2017
Thailand,Baht,THB,43.0529,01/07/2017,31/07/2017
Togo Republic,CFA Franc,XOF,745.5222,01/07/2017,31/07/2017
Tonga Islands,Pa'anga (AUS),TOP,1.6771,01/07/2017,31/07/2017
Trinidad/Tobago,Dollar,TTD,8.5664,01/07/2017,31/07/2017
Tunisia,Dinar,TND,3.1166,01/07/2017,31/07/2017
Turkey,Turkish  Lira,TRY,4.4702,01/07/2017,31/07/2017
Turkmenistan,New Manat,TMT,4.4326,01/07/2017,31/07/2017
UAE,Dirham,AED,4.6517,01/07/2017,31/07/2017
Uganda,Schilling,UGX,4546.5499,01/07/2017,31/07/2017
Ukraine,Hryvnia,UAH,32.945,01/07/2017,31/07/2017
Uruguay,Peso,UYU,35.8405,01/07/2017,31/07/2017
USA,Dollar,USD,1.2664,01/07/2017,31/07/2017
Uzbekistan,Sum,UZS,4978.2946,01/07/2017,31/07/2017
Vanuatu,Vatu,VUV,139.2903,01/07/2017,31/07/2017
Venezuela,Bolivar Fuerte,VEF,12.8465,01/07/2017,31/07/2017
Vietnam,Dong,VND,28780.7054,01/07/2017,31/07/2017
Wallis & Futuna Islands,CFP Franc,XPF,135.6254,01/07/2017,31/07/2017
Western Samoa,Tala,WST,3.1725,01/07/2017,31/07/2017
Yemen (Rep of),Rial,YER,316.9286,01/07/2017,31/07/2017
Zambia,Kwacha,ZMW,11.6956,01/07/2017,31/07/2017
Zimbabwe,Dollar,ZWL,458.3275,01/07/2017,31/07/2017
