Country,Currency,Currency code,Currency units per £1,Start date,End date
Fr. Polynesia,CFP Franc,XPF,137.07,01/02/2018,28/02/2018
Gabon,CFA Franc,XAF,753.48,01/02/2018,28/02/2018
Gambia,Dalasi,GMD,68.09,01/02/2018,28/02/2018
Georgia,Lari,GEL,3.5771,01/02/2018,28/02/2018
Ghana,Cedi,GHS,6.464,01/02/2018,28/02/2018
Grenada,E Caribbean Dollar,XCD,3.8402,01/02/2018,28/02/2018
Guatemala,Quetzal,GTQ,10.45,01/02/2018,28/02/2018
Guinea Bissau,CFA Franc,XOF,753.48,01/02/2018,28/02/2018
Guinea Republic,Franc,GNF,12839.04,01/02/2018,28/02/2018
Guyana,Dollar,GYD,295.65,01/02/2018,28/02/2018
Haiti,Gourde,HTG,91.31,01/02/2018,28/02/2018
Honduras,Lempira,HNL,33.57,01/02/2018,28/02/2018
Hong Kong,Dollar,HKD,11.11,01/02/2018,28/02/2018
Hungary,Forint,HUF,355.02,01/02/2018,28/02/2018
Iceland,Krona,ISK,144.61,01/02/2018,28/02/2018
India,Rupee,INR,90.56,01/02/2018,28/02/2018
Indonesia,Rupiah,IDR,18936.41,01/02/2018,28/02/2018
Iraq,Dinar,IQD,1683.28,01/02/2018,28/02/2018
Israel,Shekel,ILS,4.8541,01/02/2018,28/02/2018
Jamaica,Dollar,JMD,176.77,01/02/2018,28/02/2018
Japan,Yen,JPY,155.28,01/02/2018,28/02/2018
Jordan,Dinar,JOD,1.0084,01/02/2018,28/02/2018
Kazakhstan,Tenge,KZT,456.39,01/02/2018,28/02/2018
Kenya,Schilling,KES,145.5,01/02/2018,28/02/2018
Kuwait,Dinar,KWD,0.4267,01/02/2018,28/02/2018
Kyrgyz Republic,Som,KGS,97.7,01/02/2018,28/02/2018
Lao People's Dem Rep,Kip,LAK,11805.03,01/02/2018,28/02/2018
Lebanon,Pound,LBP,2150.78,01/02/2018,28/02/2018
Lesotho,Loti,LSL,16.94,01/02/2018,28/02/2018
Liberia,Dollar (US),LRD,1.4223,01/02/2018,28/02/2018
Libya,Dinar,LYD,1.9059,01/02/2018,28/02/2018
Macao,Pataca,MOP,11.45,01/02/2018,28/02/2018
Macedonia,Denar,MKD,70.73,01/02/2018,28/02/2018
Madagascar,Malagasy Ariary,MGA,4613.91,01/02/2018,28/02/2018
Malawi,Kwacha,MWK,1032.37,01/02/2018,28/02/2018
Malaysia,Ringgit,MYR,5.5647,01/02/2018,28/02/2018
Maldive Islands,Rufiyaa,MVR,21.91,01/02/2018,28/02/2018
Mali Republic,CFA Franc,XOF,753.48,01/02/2018,28/02/2018
Mauritania,Ouguiya,MRO,504.2,01/02/2018,28/02/2018
Mauritius,Rupee,MUR,46.43,01/02/2018,28/02/2018
Mexico,Mexican Peso,MXN,26.31,01/02/2018,28/02/2018
Moldova,Leu,MDL,23.96,01/02/2018,28/02/2018
Mongolia,Tugrik,MNT,3440.52,01/02/2018,28/02/2018
Montserrat,E Caribbean Dollar,XCD,3.8402,01/02/2018,28/02/2018
Morocco,Dirham,MAD,13.03,01/02/2018,28/02/2018
Mozambique,Metical,MZN,84.75,01/02/2018,28/02/2018
Myanmar,Kyat,MMK,1905.65,01/02/2018,28/02/2018
Nepal,Rupee,NPR,144.9,01/02/2018,28/02/2018
New Caledonia,CFP Franc,XPF,137.07,01/02/2018,28/02/2018
New Zealand,Dollar,NZD,1.9163,01/02/2018,28/02/2018
Nicaragua,Gold Cordoba,NIO,43.93,01/02/2018,28/02/2018
Niger Republic,CFA Franc,XOF,753.48,01/02/2018,28/02/2018
Nigeria,Naira,NGN,512.73,01/02/2018,28/02/2018
Norway,Norwegian Krone,NOK,11.03,01/02/2018,28/02/2018
Oman,Rial,OMR,0.5476,01/02/2018,28/02/2018
Pakistan,Rupee,PKR,157.17,01/02/2018,28/02/2018
Panama,Balboa,PAB,1.4223,01/02/2018,28/02/2018
Papua New Guinea,Kina,PGK,4.5982,01/02/2018,28/02/2018
Paraguay,Guarani,PYG,7967.2,01/02/2018,28/02/2018
Peru,New Sol,PEN,4.5673,01/02/2018,28/02/2018
Philippines,Peso,PHP,72.49,01/02/2018,28/02/2018
Poland,Zloty,PLN,4.7638,01/02/2018,28/02/2018
Qatar,Riyal,QAR,5.1786,01/02/2018,28/02/2018
Romania,New Leu,RON,5.3591,01/02/2018,28/02/2018
Russia,Rouble,RUB,80,01/02/2018,28/02/2018
Rwanda,Franc,RWF,1212.66,01/02/2018,28/02/2018
Saotome & Principe,Dobra,STD,27645.24,01/02/2018,28/02/2018
Saudi Arabia,Riyal,SAR,5.3337,01/02/2018,28/02/2018
Senegal,CFA Franc,XOF,753.48,01/02/2018,28/02/2018
Serbia,Dinar,RSD,136.38,01/02/2018,28/02/2018
Seychelles,Rupee,SCR,19.66,01/02/2018,28/02/2018
Sierra Leone,Leone,SLL,10933.88,01/02/2018,28/02/2018
Singapore,Dollar,SGD,1.8616,01/02/2018,28/02/2018
Soloman Islands,Dollar,SBD,11.04,01/02/2018,28/02/2018
Somali Republic,Schilling,SOS,829.19,01/02/2018,28/02/2018
South Africa,Rand,ZAR,16.94,01/02/2018,28/02/2018
South Korea,Won,KRW,1522.06,01/02/2018,28/02/2018
Sri Lanka,Rupee,LKR,218.67,01/02/2018,28/02/2018
St Christopher & Anguilla,E Caribbean Dollar,XCD,3.8402,01/02/2018,28/02/2018
St Lucia,E Caribbean Dollar,XCD,3.8402,01/02/2018,28/02/2018
St Vincent,E Caribbean Dollar,XCD,3.8402,01/02/2018,28/02/2018
Sudan Republic,Pound,SDG,9.9831,01/02/2018,28/02/2018
Surinam,Dollar,SRD,10.62,01/02/2018,28/02/2018
Swaziland,Lilangeni,SZL,16.94,01/02/2018,28/02/2018
Sweden,Krona,SEK,11.28,01/02/2018,28/02/2018
Switzerland,Franc,CHF,1.3452,01/02/2018,28/02/2018
Taiwan,Dollar,TWD,41.58,01/02/2018,28/02/2018
Tanzania,Schilling,TZS,3201.58,01/02/2018,28/02/2018
Thailand,Baht,THB,45,01/02/2018,28/02/2018
Togo Republic,CFA Franc,XOF,753.48,01/02/2018,28/02/2018
Tonga Islands,Pa'anga (AUS),TOP,1.7621,01/02/2018,28/02/2018
Trinidad/Tobago,Dollar,TTD,9.6042,01/02/2018,28/02/2018
Tunisia,Dinar,TND,3.4071,01/02/2018,28/02/2018
Turkey,Turkish  Lira,TRY,5.3111,01/02/2018,28/02/2018
Turkmenistan,New Manat,TMT,4.978,01/02/2018,28/02/2018
UAE,Dirham,AED,5.2242,01/02/2018,28/02/2018
Uganda,Schilling,UGX,5175.76,01/02/2018,28/02/2018
Ukraine,Hryvnia,UAH,40.99,01/02/2018,28/02/2018
Uruguay,Peso,UYU,40.45,01/02/2018,28/02/2018
USA,Dollar,USD,1.4223,01/02/2018,28/02/2018
Uzbekistan,Sum,UZS,11611.5,01/02/2018,28/02/2018
Vanuatu,Vatu,VUV,151.62,01/02/2018,28/02/2018
Venezuela,Bolivar Fuerte,VEF,14.21,01/02/2018,28/02/2018
Vietnam,Dong,VND,32300.99,01/02/2018,28/02/2018
Wallis & Futuna Islands,CFP Franc,XPF,137.07,01/02/2018,28/02/2018
Western Samoa,Tala,WST,3.5092,01/02/2018,28/02/2018
Yemen (Rep of),Rial,YER,355.74,01/02/2018,28/02/2018
Zambia,Kwacha,ZMW,13.85,01/02/2018,28/02/2018
Zimbabwe,Dollar,ZWL,514.72,01/02/2018,28/02/2018
