Country,Currency,Currency code,Currency units per £1 ,Start Date,End Date
Moldova,Leu,MDL,21.92,01/08/2019,31/08/2019
Mongolia,Tugrik,MNT,3331.75,01/08/2019,31/08/2019
Montserrat,E Caribbean Dollar,XCD,3.3749,01/08/2019,31/08/2019
Morocco,Dirham,MAD,12.0087,01/08/2019,31/08/2019
Mozambique,Metical,MZN,76.8096,01/08/2019,31/08/2019
Myanmar,Kyat,MMK,1890.36,01/08/2019,31/08/2019
Nepal,Rupee,NPR,137.96,01/08/2019,31/08/2019
New Caledonia,CFP Franc,XPF,133.85,01/08/2019,31/08/2019
New Zealand,Dollar,NZD,1.8623,01/08/2019,31/08/2019
Nicaragua,Gold Cordoba,NIO,41.52,01/08/2019,31/08/2019
Niger Republic,CFA Franc,XOF,735.81,01/08/2019,31/08/2019
Nigeria,Naira,NGN,452.79,01/08/2019,31/08/2019
Norway,Norwegian Krone,NOK,10.79,01/08/2019,31/08/2019
Oman,Rial,OMR,0.4813,01/08/2019,31/08/2019
Pakistan,Rupee,PKR,200.8,01/08/2019,31/08/2019
Panama,Balboa,PAB,1.25,01/08/2019,31/08/2019
Papua New Guinea,Kina,PGK,4.2478,01/08/2019,31/08/2019
Paraguay,Guarani,PYG,7497.49,01/08/2019,31/08/2019
Peru,New Sol,PEN,4.115,01/08/2019,31/08/2019
Philippines,Peso,PHP,63.96,01/08/2019,31/08/2019
Poland,Zloty,PLN,4.7727,01/08/2019,31/08/2019
Qatar,Riyal,QAR,4.5511,01/08/2019,31/08/2019
Romania,New Leu,RON,5.2934,01/08/2019,31/08/2019
Russia,Rouble,RUB,78.8095,01/08/2019,31/08/2019
Rwanda,Franc,RWF,1144.68,01/08/2019,31/08/2019
Saotome & Principe,Dobra,STD,27511.5,01/08/2019,31/08/2019
Saudi Arabia,Riyal,SAR,4.6882,01/08/2019,31/08/2019
Senegal,CFA Franc,XOF,735.81,01/08/2019,31/08/2019
Serbia,Dinar,RSD,132.23,01/08/2019,31/08/2019
Seychelles,Rupee,SCR,17.4675,01/08/2019,31/08/2019
Sierra Leone,Leone,SLL,11499.57,01/08/2019,31/08/2019
Singapore,Dollar,SGD,1.7049,01/08/2019,31/08/2019
Soloman Islands,Dollar,SBD,10.0277,01/08/2019,31/08/2019
Somali Republic,Schilling,SOS,724.97,01/08/2019,31/08/2019
South Africa,Rand,ZAR,17.3478,01/08/2019,31/08/2019
South Korea,Won,KRW,1472.25,01/08/2019,31/08/2019
Sri Lanka,Rupee,LKR,220.11,01/08/2019,31/08/2019
St Christopher & Anguilla,E Caribbean Dollar,XCD,3.3749,01/08/2019,31/08/2019
St Lucia,E Caribbean Dollar,XCD,3.3749,01/08/2019,31/08/2019
St Vincent,E Caribbean Dollar,XCD,3.3749,01/08/2019,31/08/2019
Sudan Republic,Pound,SDG,56.4016,01/08/2019,31/08/2019
Surinam,Dollar,SRD,9.3222,01/08/2019,31/08/2019
Swaziland,Lilangeni,SZL,17.3478,01/08/2019,31/08/2019
Sweden,Krona,SEK,11.7884,01/08/2019,31/08/2019
Switzerland,Franc,CHF,1.2315,01/08/2019,31/08/2019
Taiwan,Dollar,TWD,38.8492,01/08/2019,31/08/2019
Tanzania,Schilling,TZS,2877.39,01/08/2019,31/08/2019
Thailand,Baht,THB,38.6142,01/08/2019,31/08/2019
Togo Republic,CFA Franc,XOF,735.81,01/08/2019,31/08/2019
Tonga Islands,Pa'anga (AUS),TOP,1.7909,01/08/2019,31/08/2019
Trinidad/Tobago,Dollar,TTD,8.4388,01/08/2019,31/08/2019
Tunisia,Dinar,TND,3.6035,01/08/2019,31/08/2019
Turkey,Turkish  Lira,TRY,7.131,01/08/2019,31/08/2019
Turkmenistan,New Manat,TMT,4.3873,01/08/2019,31/08/2019
UAE,Dirham,AED,4.5913,01/08/2019,31/08/2019
Uganda,Schilling,UGX,4618.57,01/08/2019,31/08/2019
Ukraine,Hryvnia,UAH,31.83,01/08/2019,31/08/2019
Uruguay,Peso,UYU,42.7046,01/08/2019,31/08/2019
USA,Dollar,USD,1.25,01/08/2019,31/08/2019
Uzbekistan,Sum,UZS,10780.24,01/08/2019,31/08/2019
Vanuatu,Vatu,VUV,143.76,01/08/2019,31/08/2019
Venezuela,Bolivar Fuerte,VEF,309432.33,01/08/2019,31/08/2019
Vietnam,Dong,VND,29023.36,01/08/2019,31/08/2019
Wallis & Futuna Islands,CFP Franc,XPF,133.85,01/08/2019,31/08/2019
Western Samoa,Tala,WST,3.267,01/08/2019,31/08/2019
Yemen (Rep of),Rial,YER,312.92,01/08/2019,31/08/2019
Zambia,Kwacha,ZMW,16.16,01/08/2019,31/08/2019
Zimbabwe,Dollar,ZWL,452.35,01/08/2019,31/08/2019
