Country,Currency,Currency code,Currency units per £1,Start date,End date
Abu Dhabi,Dirham,AED,5.663,01/03/2015,31/03/2015
Afghanistan,Afghani,AFN,87.96,01/03/2015,31/03/2015
Albania,Lek,ALL,189.07,01/03/2015,31/03/2015
Algeria,Dinar,DZD,145.05,01/03/2015,31/03/2015
Angola,Readj Kwanza,AOA,161.91,01/03/2015,31/03/2015
Antigua,E Caribbean Dollar,XCD,4.163,01/03/2015,31/03/2015
Argentina,Peso,ARS,13.32,01/03/2015,31/03/2015
Armenia,Dram,AMD,736.92,01/03/2015,31/03/2015
Aruba,Florin,AWG,2.7753,01/03/2015,31/03/2015
Australia,Dollar,AUD,1.9686,01/03/2015,31/03/2015
Austria,Euro,EUR,1.3481,01/03/2015,31/03/2015
Azerbaijan,New Manat,AZN,1.21,01/03/2015,10/03/2015
Azerbaijan,New Manat,AZN,1.6217,11/03/2015,31/03/2015
Bahamas,Dollar,BSD,1.5383,01/03/2015,31/03/2015
Bahrain,Dinar,BHD,0.5814,01/03/2015,31/03/2015
Bangladesh,Taka,BDT,119.1,01/03/2015,31/03/2015
Barbados,Dollar,BBD,3.0837,01/03/2015,31/03/2015
Belarus,Rouble,BYR,23287,01/03/2015,31/03/2015
Belgium,Euro,EUR,1.3481,01/03/2015,31/03/2015
Belize,Dollar,BZD,3.0794,01/03/2015,31/03/2015
Benin,CFA Franc,XOF,885.432,01/03/2015,31/03/2015
Bermuda,Dollar (US),BMD,1.5383,01/03/2015,31/03/2015
Bhutan,Ngultrum,BTN,95.72,01/03/2015,31/03/2015
Bolivia,Boliviano,BOB,10.65,01/03/2015,31/03/2015
Bosnia- Herzegovinia,Marka,BAM,2.6452,01/03/2015,31/03/2015
Botswana,Pula,BWP,14.85,01/03/2015,31/03/2015
Brazil,Real,BRL,4.3555,01/03/2015,17/03/2015
Brazil,Real,BRL,4.6742,18/03/2015,31/03/2015
Brunei,Dollar,BND,2.0921,01/03/2015,31/03/2015
Bulgaria,Lev,BGN,2.6458,01/03/2015,31/03/2015
Burkina Faso,CFA Franc,XOF,885.432,01/03/2015,31/03/2015
Burundi,Franc,BIF,2397.58,01/03/2015,31/03/2015
Cambodia,Riel,KHR,6252.2,01/03/2015,24/03/2015
Cambodia,Riel,KHR,5908.2125,25/03/2015,31/03/2015
Cameroon Republic,CFA Franc,XAF,885.432,01/03/2015,31/03/2015
Canada,Dollar,CAD,1.909,01/03/2015,31/03/2015
Cape Verde Islands,Escudo,CVE,147.4,01/03/2015,24/03/2015
Cape Verde Islands,Escudo,CVE,179.0435,25/03/2015,31/03/2015
Cayman Islands,Dollar,KYD,1.2643,01/03/2015,31/03/2015
Central African Republic,CFA Franc,XAF,885.432,01/03/2015,31/03/2015
Chad,CFA Franc,XAF,885.432,01/03/2015,31/03/2015
Chile,Peso,CLP,954.02,01/03/2015,31/03/2015
China,Yuan,CNY,9.6342,01/03/2015,31/03/2015
Colombia,Peso,COP,3666.5,01/03/2015,17/03/2015
Colombia,Peso,COP,3900.5,18/03/2015,31/03/2015
Comoros,Franc,KMF,664.51,01/03/2015,31/03/2015
Congo (Brazaville),CFA Franc,XAF,885.432,01/03/2015,31/03/2015
Congo (DemRep),Congo Fr,CDF,1418.5,01/03/2015,31/03/2015
Costa Rica,Colon,CRC,830.75,01/03/2015,24/03/2015
Costa Rica,Colon,CRC,787.0389,25/03/2015,31/03/2015
Cote d'Ivoire,CFA Franc,XOF,885.432,01/03/2015,31/03/2015
Croatia,Kuna,HRK,10.41,01/03/2015,31/03/2015
Cuba,Peso,CUP,1.542,01/03/2015,31/03/2015
Cyprus,Euro,EUR,1.3481,01/03/2015,31/03/2015
Czech Republic,Koruna,CZK,37.3,01/03/2015,31/03/2015
Denmark,Krone,DKK,10.04,01/03/2015,17/03/2015
Denmark,Krone,DKK,10.62,18/03/2015,31/03/2015
Djibouti,Franc,DJF,280.46,01/03/2015,24/03/2015
Djibouti,Franc,DJF,262.1742,25/03/2015,31/03/2015
Dominica,E Caribbean Dollar,XCD,4.163,01/03/2015,31/03/2015
Dominican Republic,Peso,DOP,69.23,01/03/2015,31/03/2015
Dubai,Dirham,AED,5.663,01/03/2015,31/03/2015
Ecuador,Dollar,ECS,1.5383,01/03/2015,31/03/2015
Egypt,Pound,EGP,11.76,01/03/2015,31/03/2015
El Salvador,Colon,SVC,13.48,01/03/2015,24/03/2015
El Salvador,Colon,SVC,12.6548,25/03/2015,31/03/2015
Equatorial Guinea,CFA Franc,XAF,885.432,01/03/2015,31/03/2015
Eritrea,Nakfa,ERN,23.28,01/03/2015,31/03/2015
Estonia,Euro,EUR,1.3481,01/03/2015,31/03/2015
Ethiopia,Birr,ETB,31.55,01/03/2015,31/03/2015
European Community,Euro,EUR,1.3481,01/03/2015,17/03/2015
European Community,Euro,EUR,1.4232,18/03/2015,31/03/2015
Fiji Islands,Dollar,FJD,3.166,01/03/2015,31/03/2015
Finland,Euro,EUR,1.3481,01/03/2015,31/03/2015
Fr. Polynesia,CFP Franc,XPF,161.06,01/03/2015,31/03/2015
France,Euro,EUR,1.3481,01/03/2015,31/03/2015
Gabon,CFA Franc,XAF,885.432,01/03/2015,31/03/2015
