Country,Currency,Currency Code,Currency units per £1,Start date,End date
Gabon,CFA Franc,XAF,857.02,01/02/2016,29/02/2016
Gambia,Dalasi,GMD,56.66,01/02/2016,29/02/2016
Georgia,Lari,GEL,3.4699,01/02/2016,29/02/2016
Ghana,Cedi,GHS,5.5269,01/02/2016,29/02/2016
Grenada,E Caribbean Dollar,XCD,3.8634,01/02/2016,29/02/2016
Guatemala,Quetzal,GTQ,10.92,01/02/2016,29/02/2016
Guinea Bissau,CFA Franc,XOF,857.02,01/02/2016,29/02/2016
Guinea Republic,Franc,GNF,11058.02,01/02/2016,29/02/2016
Guyana,Dollar,GYD,294.93,01/02/2016,29/02/2016
Haiti,Gourde,HTG,82.85,01/02/2016,29/02/2016
Honduras,Lempira,HNL,32.09,01/02/2016,29/02/2016
Hong Kong,Dollar,HKD,11.05,01/02/2016,29/02/2016
Hungary,Forint,HUF,410.31,01/02/2016,29/02/2016
Iceland,Krona,ISK,184.86,01/02/2016,29/02/2016
India,Rupee,INR,95.67,01/02/2016,29/02/2016
Indonesia,Rupiah,IDR,19881.7,01/02/2016,29/02/2016
Iraq,Dinar,IQD,1557.53,01/02/2016,02/02/2016
Iraq,Dinar,IQD,1692.39,03/02/2016,29/02/2016
Israel,Shekel,ILS,5.6184,01/02/2016,29/02/2016
Jamaica,Dollar,JMD,172,01/02/2016,29/02/2016
Japan,Yen,JPY,166.59,01/02/2016,29/02/2016
Jordan,Dinar,JOD,1.0157,01/02/2016,29/02/2016
Kazakhstan,Tenge,KZT,516.69,01/02/2016,02/02/2016
Kazakhstan,Tenge,KZT,546.3,03/02/2016,09/02/2016
Kazakhstan,Tenge,KZT,517.11,10/02/2016,29/02/2016
Kenya,Schilling,KES,146.52,01/02/2016,29/02/2016
Kuwait,Dinar,KWD,0.4348,01/02/2016,29/02/2016
Kyrgyz Republic,Som,KGS,108.57,01/02/2016,29/02/2016
Lao People's Dem Rep,Kip,LAK,11668.57,01/02/2016,29/02/2016
Lebanon,Pound,LBP,2158.08,01/02/2016,29/02/2016
Lesotho,Loti,LSL,24.01,01/02/2016,09/02/2016
Lesotho,Loti,LSL,22.55,10/02/2016,29/02/2016
Liberia,Dollar (US),LRD,1.4144,01/02/2016,29/02/2016
Libya,Dinar,LYD,1.9835,01/02/2016,29/02/2016
Macao,Pataca,MOP,11.49,01/02/2016,29/02/2016
Macedonia,Denar,MKD,80.45,01/02/2016,29/02/2016
Madagascar,Malagasy Ariary,MGA,4604.64,01/02/2016,29/02/2016
Malawi,Kwacha,MWK,987.68,01/02/2016,16/02/2016
Malawi,Kwacha,MWK,1056.03,17/02/2016,29/02/2016
Malaysia,Ringgit,MYR,6.1739,01/02/2016,29/02/2016
Maldive Islands,Rufiyaa,MVR,21.83,01/02/2016,29/02/2016
Mali Republic,CFA Franc,XOF,857.02,01/02/2016,29/02/2016
Mauritania,Ouguiya,MRO,489.36,01/02/2016,29/02/2016
Mauritius,Rupee,MUR,51.55,01/02/2016,29/02/2016
Mexico,Mexican Peso,MXN,25.71,01/02/2016,16/02/2016
Mexico,Mexican Peso,MXN,27.18,17/02/2016,29/02/2016
Moldova,Leu,MDL,29.45,01/02/2016,29/02/2016
Mongolia,Tugrik,MNT,2858.22,01/02/2016,29/02/2016
Montserrat,E Caribbean Dollar,XCD,3.8634,01/02/2016,29/02/2016
Morocco,Dirham,MAD,14.12,01/02/2016,29/02/2016
Mozambique,Metical,MZN,66.53,01/02/2016,16/02/2016
Mozambique,Metical,MZN,70.26,17/02/2016,29/02/2016
Myanmar,Kyat,MMK,1857.88,01/02/2016,29/02/2016
Nepal,Rupee,NPR,154.87,01/02/2016,29/02/2016
New Caledonia,CFP Franc,XPF,155.9,01/02/2016,29/02/2016
New Zealand,Dollar,NZD,2.182,01/02/2016,29/02/2016
Nicaragua,Gold Cordoba,NIO,40.04,01/02/2016,29/02/2016
Niger Republic,CFA Franc,XOF,857.02,01/02/2016,29/02/2016
Nigeria,Naira,NGN,285.1,01/02/2016,29/02/2016
Norway,Norwegian Krone,NOK,12.47,01/02/2016,29/02/2016
Oman,Rial,OMR,0.551,01/02/2016,29/02/2016
Pakistan,Rupee,PKR,150.13,01/02/2016,29/02/2016
Panama,Balboa,PAB,1.4309,01/02/2016,29/02/2016
Papua New Guinea,Kina,PGK,4.3187,01/02/2016,29/02/2016
Paraguay,Guarani,PYG,8473.06,01/02/2016,29/02/2016
Peru,New Sol,PEN,4.9087,01/02/2016,29/02/2016
Philippines,Peso,PHP,67.38,01/02/2016,29/02/2016
Poland,Zloty,PLN,5.7627,01/02/2016,29/02/2016
Qatar,Riyal,QAR,5.2103,01/02/2016,29/02/2016
Romania,New Leu,RON,5.9289,01/02/2016,29/02/2016
Russia,Rouble,RUB,111.19,01/02/2016,29/02/2016
Rwanda,Franc,RWF,1072.46,01/02/2016,29/02/2016
Saotome and Principe,Dobra,STD,32140.91,01/02/2016,29/02/2016
Saudi Arabia,Riyal,SAR,5.3044,01/02/2016,29/02/2016
Senegal,CFA Franc,XOF,857.02,01/02/2016,29/02/2016
Serbia,Dinar,RSD,160.71,01/02/2016,29/02/2016
Seychelles,Rupee,SCR,18.34,01/02/2016,09/02/2016
Seychelles,Rupee,SCR,19.58,10/02/2016,23/02/2016
Seychelles,Rupee,SCR,21,24/02/2016,29/02/2016
Sierra Leone,Leone,SLL,5909.62,01/02/2016,29/02/2016
Singapore,Dollar,SGD,2.0316,01/02/2016,29/02/2016
Soloman Islands,Dollar,SBD,11.67,01/02/2016,29/02/2016
Somali Republic,Schilling,SOS,875.71,01/02/2016,29/02/2016
South Africa,Rand,ZAR,23.66,01/02/2016,23/02/2016
South Africa,Rand,ZAR,22.19,24/02/2016,29/02/2016
South Korea,Won,KRW,1705.63,01/02/2016,29/02/2016
Sri Lanka,Rupee,LKR,205.54,01/02/2016,29/02/2016
St Christopher and Anguilla,E Caribbean Dollar,XCD,3.8634,01/02/2016,29/02/2016
St Lucia,E Caribbean Dollar,XCD,3.8634,01/02/2016,29/02/2016
St Vincent,E Caribbean Dollar,XCD,3.8634,01/02/2016,29/02/2016
Sudan Republic,Pound,SDG,8.7237,01/02/2016,29/02/2016
Surinam,Dollar,SRD,5.7236,01/02/2016,29/02/2016
Swaziland,Lilangeni,SZL,24.01,01/02/2016,09/02/2016
Swaziland,Lilangeni,SZL,22.55,10/02/2016,29/02/2016
Sweden,Krona,SEK,12.08,01/02/2016,29/02/2016
Switzerland,Franc,CHF,1.4194,01/02/2016,29/02/2016
Taiwan,Dollar,TWD,47.59,01/02/2016,29/02/2016
Tanzania,Schilling,TZS,3113.64,01/02/2016,29/02/2016
Thailand,Baht,THB,51.31,01/02/2016,29/02/2016
Togo Republic,CFA Franc,XOF,857.02,01/02/2016,29/02/2016
Tonga Islands,Pa'anga (AUS),TOP,2.0442,01/02/2016,29/02/2016
Trinidad/Tobago,Dollar,TTD,9.1914,01/02/2016,29/02/2016
Tunisia,Dinar,TND,2.91,01/02/2016,29/02/2016
Turkey,Turkish  Lira,TRY,4.3533,01/02/2016,29/02/2016
Turkmenistan,New Manat,TMT,5.0082,01/02/2016,29/02/2016
UAE,Dirham,AED,5.2556,01/02/2016,29/02/2016
Uganda,Schilling,UGX,4969.52,01/02/2016,29/02/2016
Ukraine,Hryvnia,UAH,34.91,01/02/2016,16/02/2016
Ukraine,Hryvnia,UAH,37.47,17/02/2016,29/02/2016
Uruguay,Peso,UYU,43.99,01/02/2016,29/02/2016
USA,Dollar,USD,1.4144,01/02/2016,29/02/2016
Uzbekistan,Sum,UZS,4030.09,01/02/2016,29/02/2016
Vanuatu,Vatu,VUV,160.98,01/02/2016,29/02/2016
Venezuela,Bolivar Fuerte,VEF,9.0222,01/02/2016,29/02/2016
Vietnam,Dong,VND,32075.85,01/02/2016,29/02/2016
Wallis and Futuna Islands,CFP Franc,XPF,155.9,01/02/2016,29/02/2016
Western Samoa,Tala,WST,3.6931,01/02/2016,29/02/2016
Yemen (Rep of),Rial,YER,307.35,01/02/2016,29/02/2016
Zambia,Kwacha,ZMW,15.94,01/02/2016,29/02/2016
Zimbabwe,Dollar,ZWL,517.84,01/02/2016,29/02/2016
