Country,Currency,Currency code,Currency units per £1,Start Date,End Date
Congo (Brazaville),CFA Franc,XAF,763.17,01/10/2016,31/10/2016
Congo (DemRep),Congo Fr,CDF,1287.01,01/10/2016,31/10/2016
Costa Rica,Colon,CRC,713.11,01/10/2016,31/10/2016
Cote d'Ivoire,CFA Franc,XOF,763.17,01/10/2016,31/10/2016
Croatia,Kuna,HRK,8.7347,01/10/2016,31/10/2016
Cuba,Peso,CUP,1.2961,01/10/2016,31/10/2016
Czech Republic,Koruna,CZK,31.43,01/10/2016,31/10/2016
Denmark,Krone,DKK,8.6729,01/10/2016,31/10/2016
Djibouti,Franc,DJF,230.34,01/10/2016,31/10/2016
Dominica,E Caribbean Dollar,XCD,3.4994,01/10/2016,31/10/2016
Dominican Republic,Peso,DOP,59.82,01/10/2016,31/10/2016
Dubai,Dirham,AED,4.7607,01/10/2016,31/10/2016
Ecuador,Dollar,ECS,1.2961,01/10/2016,31/10/2016
Egypt,Pound,EGP,11.5,01/10/2016,31/10/2016
El Salvador,Colon,SVC,11.34,01/10/2016,31/10/2016
Equatorial Guinea,CFA Franc,XAF,763.17,01/10/2016,31/10/2016
Eritrea,Nakfa,ERN,19.44,01/10/2016,31/10/2016
Ethiopia,Birr,ETB,28.72,01/10/2016,31/10/2016
Eurozone,Euro,EUR,1.1635,01/10/2016,31/10/2016
Fiji Islands,Dollar,FJD,2.6652,01/10/2016,31/10/2016
Fr. Polynesia,CFP Franc,XPF,138.83,01/10/2016,31/10/2016
Gabon,CFA Franc,XAF,763.17,01/10/2016,31/10/2016
Gambia,Dalasi,GMD,55.51,01/10/2016,31/10/2016
Georgia,Lari,GEL,3.0005,01/10/2016,31/10/2016
Ghana,Cedi,GHS,5.1272,01/10/2016,31/10/2016
Grenada,E Caribbean Dollar,XCD,3.4994,01/10/2016,31/10/2016
Guatemala,Quetzal,GTQ,9.7421,01/10/2016,31/10/2016
Guinea Bissau,CFA Franc,XOF,763.17,01/10/2016,31/10/2016
Guinea Republic,Franc,GNF,11794.44,01/10/2016,31/10/2016
Guyana,Dollar,GYD,269.65,01/10/2016,31/10/2016
Haiti,Gourde,HTG,84.61,01/10/2016,31/10/2016
Honduras,Lempira,HNL,29.79,01/10/2016,31/10/2016
Hong Kong,Dollar,HKD,10.05,01/10/2016,31/10/2016
Hungary,Forint,HUF,358.72,01/10/2016,31/10/2016
Iceland,Krona,ISK,149.32,01/10/2016,31/10/2016
India,Rupee,INR,86.85,01/10/2016,31/10/2016
Indonesia,Rupiah,IDR,17024.84,01/10/2016,31/10/2016
Iraq,Dinar,IQD,1532.62,01/10/2016,31/10/2016
Israel,Shekel,ILS,4.8904,01/10/2016,31/10/2016
Jamaica,Dollar,JMD,165.38,01/10/2016,31/10/2016
Japan,Yen,JPY,130.52,01/10/2016,31/10/2016
Jordan,Dinar,JOD,0.9191,01/10/2016,31/10/2016
Kazakhstan,Tenge,KZT,439.3,01/10/2016,31/10/2016
Kenya,Schilling,KES,131.29,01/10/2016,31/10/2016
Kuwait,Dinar,KWD,0.391,01/10/2016,31/10/2016
Kyrgyz Republic,Som,KGS,89.17,01/10/2016,31/10/2016
Lao People's Dem Rep,Kip,LAK,10511.3,01/10/2016,31/10/2016
Lebanon,Pound,LBP,1953.08,01/10/2016,31/10/2016
Lesotho,Loti,LSL,17.78,01/10/2016,31/10/2016
Liberia,Dollar (US),LRD,1.2961,01/10/2016,31/10/2016
Libya,Dinar,LYD,1.7821,01/10/2016,31/10/2016
Macao,Pataca,MOP,10.35,01/10/2016,31/10/2016
Macedonia,Denar,MKD,71.64,01/10/2016,31/10/2016
Madagascar,Malagasy Ariary,MGA,3969.93,01/10/2016,31/10/2016
Malawi,Kwacha,MWK,934.52,01/10/2016,31/10/2016
Malaysia,Ringgit,MYR,5.3645,01/10/2016,31/10/2016
Maldive Islands,Rufiyaa,MVR,19.83,01/10/2016,31/10/2016
Mali Republic,CFA Franc,XOF,763.17,01/10/2016,31/10/2016
Mauritania,Ouguiya,MRO,462.7,01/10/2016,31/10/2016
Mauritius,Rupee,MUR,46.11,01/10/2016,31/10/2016
Mexico,Mexican Peso,MXN,25.73,01/10/2016,31/10/2016
Moldova,Leu,MDL,25.59,01/10/2016,31/10/2016
Mongolia,Tugrik,MNT,2910.37,01/10/2016,31/10/2016
Montserrat,E Caribbean Dollar,XCD,3.4994,01/10/2016,31/10/2016
Morocco,Dirham,MAD,12.65,01/10/2016,31/10/2016
Mozambique,Metical,MZN,99.37,01/10/2016,31/10/2016
Myanmar,Kyat,MMK,1633.33,01/10/2016,31/10/2016
Nepal,Rupee,NPR,138.97,01/10/2016,31/10/2016
New Caledonia,CFP Franc,XPF,138.83,01/10/2016,31/10/2016
New Zealand,Dollar,NZD,1.7727,01/10/2016,31/10/2016
Nicaragua,Gold Cordoba,NIO,37.49,01/10/2016,31/10/2016
Niger Republic,CFA Franc,XOF,763.17,01/10/2016,31/10/2016
Nigeria,Naira,NGN,408.59,01/10/2016,31/10/2016
Norway,Norwegian Krone,NOK,10.77,01/10/2016,31/10/2016
Oman,Rial,OMR,0.499,01/10/2016,31/10/2016
Pakistan,Rupee,PKR,135.73,01/10/2016,31/10/2016
Panama,Balboa,PAB,1.2961,01/10/2016,31/10/2016
Papua New Guinea,Kina,PGK,4.1104,01/10/2016,31/10/2016
Paraguay,Guarani,PYG,7214.37,01/10/2016,31/10/2016
Peru,New Sol,PEN,4.3728,01/10/2016,31/10/2016
Philippines,Peso,PHP,62.06,01/10/2016,31/10/2016
Poland,Zloty,PLN,4.9991,01/10/2016,31/10/2016
Qatar,Riyal,QAR,4.7198,01/10/2016,31/10/2016
Romania,New Leu,RON,5.1748,01/10/2016,31/10/2016
Russia,Rouble,RUB,83.29,01/10/2016,31/10/2016
Rwanda,Franc,RWF,1043.03,01/10/2016,31/10/2016
Saotome & Principe,Dobra,STD,28449.22,01/10/2016,31/10/2016
Saudi Arabia,Riyal,SAR,4.8608,01/10/2016,31/10/2016
Senegal,CFA Franc,XOF,763.17,01/10/2016,31/10/2016
Serbia,Dinar,RSD,143.71,01/10/2016,31/10/2016
Seychelles,Rupee,SCR,17.23,01/10/2016,31/10/2016
Sierra Leone,Leone,SLL,7317.74,01/10/2016,31/10/2016
Singapore,Dollar,SGD,1.7625,01/10/2016,31/10/2016
Soloman Islands,Dollar,SBD,10.08,01/10/2016,31/10/2016
Somali Republic,Schilling,SOS,758.86,01/10/2016,31/10/2016
South Africa,Rand,ZAR,17.78,01/10/2016,31/10/2016
South Korea,Won,KRW,1451.68,01/10/2016,31/10/2016
Sri Lanka,Rupee,LKR,189.42,01/10/2016,31/10/2016
St Christopher and Anguilla,E Caribbean Dollar,XCD,3.4994,01/10/2016,31/10/2016
St Lucia,E Caribbean Dollar,XCD,3.4994,01/10/2016,31/10/2016
St Vincent,E Caribbean Dollar,XCD,3.4994,01/10/2016,31/10/2016
Sudan Republic,Pound,SDG,7.8816,01/10/2016,31/10/2016
Surinam,Dollar,SRD,10.1,01/10/2016,31/10/2016
Swaziland,Lilangeni,SZL,17.78,01/10/2016,31/10/2016
Sweden,Krona,SEK,11.15,01/10/2016,31/10/2016
Switzerland,Franc,CHF,1.266,01/10/2016,31/10/2016
Taiwan,Dollar,TWD,40.73,01/10/2016,31/10/2016
Tanzania,Schilling,TZS,2828.07,01/10/2016,31/10/2016
Thailand,Baht,THB,45.03,01/10/2016,31/10/2016
Togo Republic,CFA Franc,XOF,763.17,01/10/2016,31/10/2016
Tonga Islands,Pa'anga (AUS),TOP,1.7116,01/10/2016,31/10/2016
Trinidad and Tobago,Dollar,TTD,8.6773,01/10/2016,31/10/2016
Tunisia,Dinar,TND,2.869,01/10/2016,31/10/2016
Turkey,Turkish  Lira,TRY,3.8576,01/10/2016,31/10/2016
Turkmenistan,New Manat,TMT,4.5428,01/10/2016,31/10/2016
UAE,Dirham,AED,4.7607,01/10/2016,31/10/2016
Uganda,Schilling,UGX,4384.68,01/10/2016,31/10/2016
Ukraine,Hryvnia,UAH,33.62,01/10/2016,31/10/2016
Uruguay,Peso,UYU,36.94,01/10/2016,31/10/2016
USA,Dollar,USD,1.2961,01/10/2016,31/10/2016
Uzbekistan,Sum,UZS,3894.9,01/10/2016,31/10/2016
Vanuatu,Vatu,VUV,142.16,01/10/2016,31/10/2016
Venezuela,Bolivar Fuerte,VEF,12.94,01/10/2016,31/10/2016
Vietnam,Dong,VND,28932.67,01/10/2016,31/10/2016
Wallis and Futuna Islands,CFP Franc,XPF,138.83,01/10/2016,31/10/2016
Western Samoa,Tala,WST,3.237,01/10/2016,31/10/2016
Yemen (Rep of),Rial,YER,324.19,01/10/2016,31/10/2016
Zambia,Kwacha,ZMW,12.96,01/10/2016,31/10/2016
Zimbabwe,Dollar,ZWL,469.05,01/10/2016,31/10/2016
