Country,Currency,Currency code,Currency units per £1,Start date,End date
Equatorial Guinea,CFA Franc ,XAF,827.068,01/11/2014,30/11/2014
Eritrea,Nakfa ,ERN,24.147,01/11/2014,30/11/2014
Ethiopia,Birr ,ETB,32.2475,01/11/2014,30/11/2014
Fiji Islands,Dollar ,FJD,3.1012,01/11/2014,30/11/2014
Fr. Polynesia,CFP Franc,XPF,150.46,01/11/2014,30/11/2014
Gabon,CFA Franc ,XAF,827.068,01/11/2014,30/11/2014
Gambia,Dalasi ,GMD,63.7482,01/11/2014,04/11/2014
Gambia,Dalasi ,GMD,69.3296,05/11/2014,30/11/2014
Georgia,Lari ,GEL,2.8175,01/11/2014,30/11/2014
Ghana,Cedi ,GHS,5.1643,01/11/2014,30/11/2014
Grenada,E Caribbean Dollar ,XCD,4.3465,01/11/2014,30/11/2014
Guatemala,Quetzal ,GTQ,12.2836,01/11/2014,30/11/2014
Guinea Bissau,CFA Franc,XOF,827.068,01/11/2014,30/11/2014
Guinea Republic,Franc ,GNF,11308.9,01/11/2014,30/11/2014
Guyana,Dollar ,GYD,331.587,01/11/2014,30/11/2014
Haiti,Gourde ,HTG,73.5188,01/11/2014,30/11/2014
Honduras,Lempira ,HNL,34.3105,01/11/2014,30/11/2014
Hungary,Forint ,HUF,385.589,01/11/2014,30/11/2014
Iceland,Krona ,ISK,193.289,01/11/2014,30/11/2014
Indonesia,Rupiah ,IDR,19489,01/11/2014,30/11/2014
Iran,Rial ,IRR,42952.7,01/11/2014,30/11/2014
Iraq,Dinar ,IQD,1872.2,01/11/2014,30/11/2014
Jamaica,Dollar ,JMD,180.917,01/11/2014,30/11/2014
Jordan,Dinar ,JOD,1.1419,01/11/2014,30/11/2014
Kazakhstan,Tenge ,KZT,292.259,01/11/2014,30/11/2014
Kenya,Schilling ,KES,143.473,01/11/2014,30/11/2014
Korea (North),Won ,KPW,2.0927,01/11/2014,30/11/2014
Kuwait,Dinar ,KWD,0.4645,01/11/2014,30/11/2014
Kyrgyz Republic,Som ,KGS,88.7753,01/11/2014,30/11/2014
Lao People's Dem Rep,Kip ,LAK,12926.7,01/11/2014,30/11/2014
Lebanon,Pound ,LBP,2435.63,01/11/2014,30/11/2014
Lesotho,Loti ,LSL,17.8406,01/11/2014,30/11/2014
Liberia,Dollar (US) ,LRD,1.6052,01/11/2014,30/11/2014
Libya,Dinar ,LYD,1.939,01/11/2014,30/11/2014
Lithuania,Litas ,LTL,4.3535,01/11/2014,30/11/2014
Macao,Pataca ,MOP,12.8641,01/11/2014,30/11/2014
Macedonia,Denar ,MKD,77.5924,01/11/2014,30/11/2014
Madagascar,Malagasy Ariary,MGA,4372.22,01/11/2014,30/11/2014
Malawi,Kwacha ,MWK,699.139,01/11/2014,04/11/2014
Malawi,Kwacha ,MWK,741.907,05/11/2014,30/11/2014
Maldive Islands,Rufiyaa ,MVR,24.7427,01/11/2014,30/11/2014
Mali Republic,CFA Franc,XOF,827.068,01/11/2014,30/11/2014
Mauritania,Ouguiya ,MRO,470.867,01/11/2014,30/11/2014
Mauritius,Rupee ,MUR,50.6604,01/11/2014,30/11/2014
Moldova,Leu ,MDL,23.3663,01/11/2014,30/11/2014
Mongolia,Tugrik ,MNT,2978.13,01/11/2014,30/11/2014
Montserrat,E Caribbean Dollar ,XCD,4.3465,01/11/2014,30/11/2014
Morocco,Dirham ,MAD,13.9922,01/11/2014,30/11/2014
Mozambique, Metical ,MZN,50.0649,01/11/2014,30/11/2014
Myanmar,Kyat ,MMK,1595.31,01/11/2014,30/11/2014
Nepal,Rupee ,NPR,158.276,01/11/2014,30/11/2014
New Caledonia,CFP Franc ,XPF,150.46,01/11/2014,30/11/2014
Nicaragua,Gold Cordoba ,NIO,42.3853,01/11/2014,30/11/2014
Niger Republic,CFA Franc ,XOF,827.068,01/11/2014,30/11/2014
Nigeria,Naira ,NGN,266.18,01/11/2014,30/11/2014
Oman,Rial ,OMR,0.6198,01/11/2014,30/11/2014
Pakistan,Rupee ,PKR,165.592,01/11/2014,30/11/2014
Panama,Balboa ,PAB,1.6098,01/11/2014,30/11/2014
Papua New Guinea,Kina ,PGK,4.0564,01/11/2014,30/11/2014
Paraguay,Guarani ,PYG,7375.85,01/11/2014,30/11/2014
Peru,New Sol ,PEN,4.6741,01/11/2014,30/11/2014
Poland,Zloty ,PLN,5.3239,01/11/2014,30/11/2014
Qatar,Riyal ,QAR,5.8623,01/11/2014,30/11/2014
Romania,New Leu ,RON,5.568,01/11/2014,30/11/2014
Russia,Rouble ,RUB,65.4492,01/11/2014,18/11/2014
Russia,Rouble ,RUB,74.1951,19/11/2014,30/11/2014
Rwanda,Franc ,RWF,1109.96,01/11/2014,30/11/2014
Saotome & Principe,Dobra ,STD,29993.8,01/11/2014,30/11/2014
Senegal,CFA Franc ,XOF,827.068,01/11/2014,30/11/2014
Serbia,Dinar ,RSD,150.613,01/11/2014,30/11/2014
Seychelles,Rupee ,SCR,22.0436,01/11/2014,30/11/2014
Sierra Leone,Leone ,SLL,7018.74,01/11/2014,30/11/2014
Soloman Islands,Dollar ,SBD,11.9433,01/11/2014,30/11/2014
Somali Republic,Schilling ,SOS,1245.99,01/11/2014,30/11/2014
Sri Lanka,Rupee ,LKR,210.32,01/11/2014,30/11/2014
St Christopher & Anguilla,E Caribbean Dollar ,XCD,4.3465,01/11/2014,30/11/2014
St Lucia,E Caribbean Dollar ,XCD,4.3465,01/11/2014,30/11/2014
St Vincent,E Caribbean Dollar ,XCD,4.3465,01/11/2014,30/11/2014
Sudan Republic,Pound ,SDG,9.1759,01/11/2014,30/11/2014
Surinam,Dollar ,SRG,5.3124,01/11/2014,30/11/2014
Swaziland,Lilangeni ,SZL,17.8406,01/11/2014,30/11/2014
Syria,Pound ,SYP,261.271,01/11/2014,30/11/2014
Tajikistan,Somoni,TJS,8.0989,01/11/2014,30/11/2014
Tanzania,Schilling,TZS,2725.39,01/11/2014,30/11/2014
Togo Republic,CFA Franc ,XOF,827.068,01/11/2014,30/11/2014
Tonga Islands,Pa'anga (AUS) ,TOP,1.8235,01/11/2014,30/11/2014
Trinidad/Tobago,Dollar ,TTD,10.2259,01/11/2014,30/11/2014
Tunisia,Dinar ,TND,2.8892,01/11/2014,30/11/2014
Turkey,Turkish  Lira ,TRY,3.617,01/11/2014,30/11/2014
Turkmenistan,New Manat ,TMT,4.5807,01/11/2014,30/11/2014
UAE,Dirham ,AED,5.913,01/11/2014,30/11/2014
Uganda,Schilling ,UGX,4311.05,01/11/2014,30/11/2014
Ukraine,Hryvnia ,UAH,20.7665,01/11/2014,25/11/2014
Ukraine,Hryvnia ,UAH,24.2975,26/11/2014,30/11/2014
Uruguay,Peso ,UYU,39.3838,01/11/2014,30/11/2014
Uzbekistan,Sum ,UZS,3824.18,01/11/2014,30/11/2014
Vanuatu,Vatu ,VUV,162.301,01/11/2014,30/11/2014
Venezuela,Bolivar Fuerte ,VEF,19.3176,01/11/2014,30/11/2014
Vietnam,Dong ,VND,34200.2,01/11/2014,30/11/2014
Wallis & Futuna Islands,CFP Franc ,XPF,150.46,01/11/2014,30/11/2014
Western Samoa,Tala ,WST,3.8354,01/11/2014,30/11/2014
Yemen (Rep of),Rial ,YER,346.228,01/11/2014,30/11/2014
Zambia,Kwacha ,ZMW,10.2384,01/11/2014,30/11/2014
Zimbabwe,Dollar ,ZWL,608.504,01/11/2014,30/11/2014
,,,,,
,,,,,
,,,,,
,,,,,
