Country,Currency,Currency code,Currency units per £1,Start date,End date
Abu Dhabi,Dirham,AED,5.7262,01/10/2015,31/10/2015
Albania,Lek,ALL,191.2,01/10/2015,31/10/2015
Algeria,Dinar,DZD,164.5,01/10/2015,31/10/2015
Angola,Readj Kwanza,AOA,210.21,01/10/2015,31/10/2015
Antigua,E Caribbean Dollar,XCD,4.2097,01/10/2015,31/10/2015
Argentina,Peso,ARS,14.29,01/10/2015,31/10/2015
Armenia,Dram,AMD,749.25,01/10/2015,31/10/2015
Aruba,Florin,AWG,2.7909,01/10/2015,31/10/2015
Australia,Dollar,AUD,2.1701,01/10/2015,31/10/2015
Azerbaijan,New Manat,AZN,1.6476,01/10/2015,31/10/2015
Bahamas,Dollar,BSD,1.523,01/10/2015,31/10/2015
Bahrain,Dinar,BHD,0.5882,01/10/2015,31/10/2015
Bangladesh,Taka,BDT,121.29,01/10/2015,31/10/2015
Barbados,Dollar,BBD,3.1183,01/10/2015,31/10/2015
Belarus,Rouble,BYR,27277.16,01/10/2015,31/10/2015
Belize,Dollar,BZD,3.1105,01/10/2015,31/10/2015
Benin,CFA Franc,XOF,898.94,01/10/2015,31/10/2015
Bermuda,Dollar (US),BMD,1.523,01/10/2015,31/10/2015
Bhutan,Ngultrum,BTN,100.6,01/10/2015,31/10/2015
Bolivia,Boliviano,BOB,10.75,01/10/2015,31/10/2015
Bosnia- Herzegovinia,Marka,BAM,2.6804,01/10/2015,31/10/2015
Botswana,Pula,BWP,16.01,01/10/2015,31/10/2015
Brazil,Real,BRL,6.2884,01/10/2015,13/10/2015
Brazil,Real,BRL,5.8055,14/10/2015,27/10/2015
Brazil,Real,BRL,6.1072,28/10/2015,31/10/2015
Brunei,Dollar,BND,2.1749,01/10/2015,31/10/2015
Bulgaria,Lev,BGN,2.6802,01/10/2015,31/10/2015
Burkina Faso,CFA Franc,XOF,898.94,01/10/2015,31/10/2015
Burundi,Franc,BIF,2430.85,01/10/2015,31/10/2015
Cambodia,Riel,KHR,6384.67,01/10/2015,31/10/2015
Cameroon Republic,CFA Franc,XAF,898.94,01/10/2015,31/10/2015
Canada,Dollar,CAD,2.0236,01/10/2015,31/10/2015
Cape Verde Islands,Escudo,CVE,151.23,01/10/2015,31/10/2015
Cayman Islands,Dollar,KYD,1.2785,01/10/2015,31/10/2015
Central African Republic,CFA Franc,XAF,898.94,01/10/2015,31/10/2015
Chad,CFA Franc,XAF,898.94,01/10/2015,31/10/2015
Chile,Peso,CLP,1054.05,01/10/2015,31/10/2015
China,Yuan,CNY,9.9228,01/10/2015,31/10/2015
Colombia,Peso,COP,4648.18,01/10/2015,20/10/2015
Colombia,Peso,COP,4355.54,21/10/2015,31/10/2015
Comoros,Franc,KMF,674.2,01/10/2015,31/10/2015
Congo (Brazaville),CFA Franc,XAF,898.94,01/10/2015,31/10/2015
Congo (DemRep),Congo Fr,CDF,1442.2,01/10/2015,31/10/2015
Costa Rica,Colon,CRC,830,01/10/2015,31/10/2015
Cote d'Ivoire,CFA Franc,XOF,898.94,01/10/2015,31/10/2015
Croatia,Kuna,HRK,10.46,01/10/2015,31/10/2015
Cuba,Peso,CUP,1.5591,01/10/2015,31/10/2015
Czech Republic,Koruna,CZK,37.09,01/10/2015,31/10/2015
Denmark,Krone,DKK,10.1948,01/10/2015,31/10/2015
Djibouti,Franc,DJF,277.09,01/10/2015,31/10/2015
Dominica,E Caribbean Dollar,XCD,4.2097,01/10/2015,31/10/2015
Dominican Republic,Peso,DOP,70.42,01/10/2015,31/10/2015
Dubai,Dirham,AED,5.7262,01/10/2015,31/10/2015
Ecuador,Dollar,ECS,1.523,01/10/2015,31/10/2015
Egypt,Pound,EGP,12.2,01/10/2015,31/10/2015
El Salvador,Colon,SVC,13.51,01/10/2015,31/10/2015
Equatorial Guinea,CFA Franc,XAF,898.94,01/10/2015,31/10/2015
Eritrea,Nakfa,ERN,23.38,01/10/2015,31/10/2015
Ethiopia,Birr,ETB,32.58,01/10/2015,31/10/2015
Eurozone,Euro,EUR,1.3665,01/10/2015,31/10/2015
Fiji Islands,Dollar,FJD,3.3675,01/10/2015,31/10/2015
Fr. Polynesia,CFP Franc,XPF,163.53,01/10/2015,31/10/2015
Gabon,CFA Franc,XAF,898.94,01/10/2015,31/10/2015
Gambia,Dalasi,GMD,60.72,01/10/2015,31/10/2015
Georgia,Lari,GEL,3.8199,01/10/2015,06/10/2015
Georgia,Lari,GEL,3.612,07/10/2015,31/10/2015
Ghana,Cedi,GHS,6.0806,01/10/2015,06/10/2015
Ghana,Cedi,GHS,5.7671,07/10/2015,31/10/2015
Grenada,E Caribbean Dollar,XCD,4.2097,01/10/2015,31/10/2015
Guatemala,Quetzal,GTQ,11.93,01/10/2015,31/10/2015
Guinea Bissau,CFA Franc,XOF,898.94,01/10/2015,31/10/2015
Guinea Republic,Franc,GNF,11827.62,01/10/2015,31/10/2015
Guyana,Dollar,GYD,321.38,01/10/2015,31/10/2015
Haiti,Gourde,HTG,80.63,01/10/2015,31/10/2015
Honduras,Lempira,HNL,34.2,01/10/2015,31/10/2015
Hong Kong,Dollar,HKD,11.8033,01/10/2015,31/10/2015
Hungary,Forint,HUF,424.72,01/10/2015,31/10/2015
Iceland,Krona,ISK,197.04,01/10/2015,31/10/2015
India,Rupee,INR,100.6,01/10/2015,31/10/2015
Indonesia,Rupiah,IDR,22412.63,01/10/2015,20/10/2015
Indonesia,Rupiah,IDR,20545.35,21/10/2015,31/10/2015
Iraq,Dinar,IQD,1852.25,01/10/2015,31/10/2015
Israel,Shekel,ILS,6.03,01/10/2015,31/10/2015
Jamaica,Dollar,JMD,184.39,01/10/2015,31/10/2015
Japan,Yen,JPY,183.51,01/10/2015,31/10/2015
Jordan,Dinar,JOD,1.1054,01/10/2015,31/10/2015
Kazakhstan,Tenge,KZT,435.07,01/10/2015,06/10/2015
Kazakhstan,Tenge,KZT,409.84,07/10/2015,31/10/2015
Kenya,Schilling,KES,163.94,01/10/2015,31/10/2015
Kuwait,Dinar,KWD,0.4702,01/10/2015,31/10/2015
Kyrgyz Republic,Som,KGS,109.9,01/10/2015,31/10/2015
Lao People's Dem Rep,Kip,LAK,12667.99,01/10/2015,31/10/2015
Lebanon,Pound,LBP,2348.84,01/10/2015,31/10/2015
Lesotho,Loti,LSL,20.67,01/10/2015,31/10/2015
Liberia,Dollar (US),LRD,1.523,01/10/2015,31/10/2015
Libya,Dinar,LYD,2.136,01/10/2015,31/10/2015
Macao,Pataca,MOP,12.44,01/10/2015,31/10/2015
Macedonia,Denar,MKD,84.05,01/10/2015,31/10/2015
Madagascar,Malagasy Ariary,MGA,4833.32,01/10/2015,31/10/2015
Malawi,Kwacha,MWK,876.32,01/10/2015,31/10/2015
Malaysia,Ringgit,MYR,6.6197,01/10/2015,31/10/2015
Maldive Islands,Rufiyaa,MVR,23.81,01/10/2015,31/10/2015
Mali Republic,CFA Franc,XOF,898.94,01/10/2015,31/10/2015
Mauritania,Ouguiya,MRO,491.12,01/10/2015,06/10/2015
Mauritania,Ouguiya,MRO,443.15,07/10/2015,27/10/2015
Mauritania,Ouguiya,MRO,505.06,28/10/2015,31/10/2015
Mauritius,Rupee,MUR,55.31,01/10/2015,31/10/2015
Mexico,Mexican Peso,MXN,25.93,01/10/2015,31/10/2015
Moldova,Leu,MDL,31.02,01/10/2015,31/10/2015
Mongolia,Tugrik,MNT,3103.46,01/10/2015,31/10/2015
Montserrat,E Caribbean Dollar,XCD,4.2097,01/10/2015,31/10/2015
Morocco,Dirham,MAD,15.01,01/10/2015,31/10/2015
Mozambique,Metical,MZN,67.3,01/10/2015,31/10/2015
Myanmar,Kyat,MMK,2015.88,01/10/2015,31/10/2015
Nepal,Rupee,NPR,164.05,01/10/2015,31/10/2015
New Caledonia,CFP Franc,XPF,163.53,01/10/2015,31/10/2015
New Zealand,Dollar,NZD,2.4313,01/10/2015,13/10/2015
