Country,Currency,Currency code,Currency units per £1,Start date,End date
Macao,Pataca,MOP,11.69,01/06/2016,30/06/2016
Macedonia,Denar,MKD,79.8,01/06/2016,30/06/2016
Madagascar,Malagasy Ariary,MGA,4637.29,01/06/2016,30/06/2016
Malawi,Kwacha,MWK,1028.38,01/06/2016,30/06/2016
Malaysia,Ringgit,MYR,5.9201,01/06/2016,30/06/2016
Maldive Islands,Rufiyaa,MVR,22.36,01/06/2016,30/06/2016
Mali Republic,CFA Franc,XOF,850.19,01/06/2016,30/06/2016
Mauritania,Ouguiya,MRO,518.99,01/06/2016,30/06/2016
Mauritius,Rupee,MUR,51.31,01/06/2016,30/06/2016
Mexico,Mexican Peso,MXN,26.86,01/06/2016,30/06/2016
Moldova,Leu,MDL,28.87,01/06/2016,30/06/2016
Mongolia,Tugrik,MNT,2924.62,01/06/2016,30/06/2016
Montserrat,E Caribbean Dollar,XCD,3.9473,01/06/2016,30/06/2016
Morocco,Dirham,MAD,14.16,01/06/2016,30/06/2016
Mozambique,Metical,MZN,80.27,01/06/2016,30/06/2016
Myanmar,Kyat,MMK,1715.59,01/06/2016,30/06/2016
Nepal,Rupee,NPR,156.67,01/06/2016,30/06/2016
New Caledonia,CFP Franc,XPF,154.66,01/06/2016,30/06/2016
New Zealand,Dollar,NZD,2.1596,01/06/2016,30/06/2016
Nicaragua,Gold Cordoba,NIO,41.59,01/06/2016,30/06/2016
Niger Republic,CFA Franc,XOF,850.19,01/06/2016,30/06/2016
Nigeria,Naira,NGN,291,01/06/2016,30/06/2016
Norway,Norwegian Krone,NOK,12.03,01/06/2016,30/06/2016
Oman,Rial,OMR,0.5631,01/06/2016,30/06/2016
Pakistan,Rupee,PKR,153.09,01/06/2016,30/06/2016
Panama,Balboa,PAB,1.4619,01/06/2016,30/06/2016
Papua New Guinea,Kina,PGK,4.629,01/06/2016,30/06/2016
Paraguay,Guarani,PYG,8180.39,01/06/2016,30/06/2016
Peru,New Sol,PEN,4.8551,01/06/2016,30/06/2016
Philippines,Peso,PHP,68.22,01/06/2016,30/06/2016
Poland,Zloty,PLN,5.7002,01/06/2016,30/06/2016
Qatar,Riyal,QAR,5.322,01/06/2016,30/06/2016
Romania,New Leu,RON,5.8292,01/06/2016,30/06/2016
Russia,Rouble,RUB,95.41,01/06/2016,30/06/2016
Rwanda,Franc,RWF,1140.69,01/06/2016,30/06/2016
Saotome and Principe,Dobra,STD,31768.07,01/06/2016,30/06/2016
Saudi Arabia,Riyal,SAR,5.4831,01/06/2016,30/06/2016
Senegal,CFA Franc,XOF,850.19,01/06/2016,30/06/2016
Serbia,Dinar,RSD,159.11,01/06/2016,30/06/2016
Seychelles,Rupee,SCR,19.38,01/06/2016,30/06/2016
Sierra Leone,Leone,SLL,5764.45,01/06/2016,30/06/2016
Singapore,Dollar,SGD,2.014,01/06/2016,30/06/2016
Soloman Islands,Dollar,SBD,11.39,01/06/2016,30/06/2016
Somali Republic,Schilling,SOS,899.09,01/06/2016,30/06/2016
South Africa,Rand,ZAR,23.01,01/06/2016,30/06/2016
South Korea,Won,KRW,1729.04,01/06/2016,30/06/2016
Sri Lanka,Rupee,LKR,214.61,01/06/2016,30/06/2016
St Christopher and Anguilla,E Caribbean Dollar,XCD,3.9473,01/06/2016,30/06/2016
St Lucia,E Caribbean Dollar,XCD,3.9473,01/06/2016,30/06/2016
St Vincent,E Caribbean Dollar,XCD,3.9473,01/06/2016,30/06/2016
Sudan Republic,Pound,SDG,8.8803,01/06/2016,30/06/2016
Surinam,Dollar,SRD,9.3835,01/06/2016,30/06/2016
Swaziland,Lilangeni,SZL,23.01,01/06/2016,30/06/2016
Sweden,Krona,SEK,12.11,01/06/2016,30/06/2016
Switzerland,Franc,CHF,1.435,01/06/2016,30/06/2016
Taiwan,Dollar,TWD,47.77,01/06/2016,30/06/2016
Tanzania,Schilling,TZS,3203.12,01/06/2016,30/06/2016
Thailand,Baht,THB,52.05,01/06/2016,30/06/2016
Togo Republic,CFA Franc,XOF,850.19,01/06/2016,30/06/2016
Tonga Islands,Pa'anga (AUS),TOP,2.01,01/06/2016,30/06/2016
Trinidad/Tobago,Dollar,TTD,9.7578,01/06/2016,30/06/2016
Tunisia,Dinar,TND,3.0134,01/06/2016,30/06/2016
Turkey,Turkish  Lira,TRY,4.3448,01/06/2016,30/06/2016
Turkmenistan,New Manat,TMT,5.1168,01/06/2016,30/06/2016
UAE,Dirham,AED,5.3697,01/06/2016,30/06/2016
Uganda,Schilling,UGX,4901.9,01/06/2016,30/06/2016
Ukraine,Hryvnia,UAH,36.89,01/06/2016,30/06/2016
Uruguay,Peso,UYU,46.14,01/06/2016,30/06/2016
USA,Dollar,USD,1.4619,01/06/2016,30/06/2016
Uzbekistan,Sum,UZS,4260.25,01/06/2016,30/06/2016
Vanuatu,Vatu,VUV,162.69,01/06/2016,30/06/2016
Venezuela,Bolivar Fuerte,VEF,14.59,01/06/2016,30/06/2016
Vietnam,Dong,VND,32575.09,01/06/2016,30/06/2016
Wallis and Futuna Islands,CFP Franc,XPF,154.66,01/06/2016,30/06/2016
Western Samoa,Tala,WST,3.7679,01/06/2016,30/06/2016
Yemen (Rep of),Rial,YER,364.46,01/06/2016,30/06/2016
Zambia,Kwacha,ZMW,14.78,01/06/2016,30/06/2016
Zimbabwe,Dollar,ZWL,529.07,01/06/2016,30/06/2016
