Country,Currency,Currency Code,Currency units per £1,Start Date,End Date
Chile,Peso,CLP,796.35,01/03/2017,31/03/2017
China,Yuan,CNY,8.552,01/03/2017,31/03/2017
Colombia,Peso,COP,3582.75,01/03/2017,31/03/2017
Comoros,Franc,KMF,579.39,01/03/2017,31/03/2017
Congo (Brazaville),CFA Franc,XAF,772.52,01/03/2017,31/03/2017
Congo (DemRep),Congo Fr,CDF,1615.09,01/03/2017,31/03/2017
Costa Rica,Colon,CRC,696.03,01/03/2017,31/03/2017
Cote d'Ivoire,CFA Franc,XOF,772.52,01/03/2017,31/03/2017
Croatia,Kuna,HRK,8.7828,01/03/2017,31/03/2017
Cuba,Peso,CUP,1.2453,01/03/2017,31/03/2017
Czech Republic,Koruna,CZK,31.8223,01/03/2017,31/03/2017
Denmark,Krone,DKK,8.7552,01/03/2017,31/03/2017
Djibouti,Franc,DJF,221.3,01/03/2017,31/03/2017
Dominica,E Caribbean Dollar,XCD,3.3622,01/03/2017,31/03/2017
Dominican Republic,Peso,DOP,58.22,01/03/2017,31/03/2017
Dubai,Dirham,AED,4.5737,01/03/2017,31/03/2017
Ecuador,Dollar,ECS,1.2453,01/03/2017,31/03/2017
Egypt,Pound,EGP,20.54,01/03/2017,31/03/2017
El Salvador,Colon,SVC,10.89,01/03/2017,31/03/2017
Equatorial Guinea,CFA Franc,XAF,772.52,01/03/2017,31/03/2017
Eritrea,Nakfa,ERN,18.67,01/03/2017,31/03/2017
Ethiopia,Birr,ETB,28.19,01/03/2017,31/03/2017
Eurozone,Euro,EUR,1.1777,01/03/2017,31/03/2017
Fiji Islands,Dollar,FJD,2.5655,01/03/2017,31/03/2017
Fr. Polynesia,CFP Franc,XPF,140.53,01/03/2017,31/03/2017
Gabon,CFA Franc,XAF,772.52,01/03/2017,31/03/2017
Gambia,Dalasi,GMD,55.66,01/03/2017,31/03/2017
Georgia,Lari,GEL,3.275,01/03/2017,31/03/2017
Ghana,Cedi,GHS,5.5414,01/03/2017,31/03/2017
Grenada,E Caribbean Dollar,XCD,3.3622,01/03/2017,31/03/2017
Guatemala,Quetzal,GTQ,9.2367,01/03/2017,31/03/2017
Guinea Bissau,CFA Franc,XOF,772.52,01/03/2017,31/03/2017
Guinea Republic,Franc,GNF,11707.87,01/03/2017,31/03/2017
Guyana,Dollar,GYD,258.99,01/03/2017,31/03/2017
Haiti,Gourde,HTG,84.82,01/03/2017,31/03/2017
Honduras,Lempira,HNL,29.32,01/03/2017,31/03/2017
Hong Kong,Dollar,HKD,9.6627,01/03/2017,31/03/2017
Hungary,Forint,HUF,363.08,01/03/2017,31/03/2017
Iceland,Krona,ISK,139.03,01/03/2017,31/03/2017
India,Rupee,INR,83.3,01/03/2017,31/03/2017
Indonesia,Rupiah,IDR,16599.85,01/03/2017,31/03/2017
Iraq,Dinar,IQD,1472.51,01/03/2017,31/03/2017
Israel,Shekel,ILS,4.6705,01/03/2017,31/03/2017
Jamaica,Dollar,JMD,158.89,01/03/2017,31/03/2017
Japan,Yen,JPY,142.74,01/03/2017,31/03/2017
Jordan,Dinar,JOD,0.8829,01/03/2017,31/03/2017
Kazakhstan,Tenge,KZT,399.26,01/03/2017,31/03/2017
Kenya,Schilling,KES,129.02,01/03/2017,31/03/2017
Kuwait,Dinar,KWD,0.3808,01/03/2017,31/03/2017
Kyrgyz Republic,Som,KGS,86.32,01/03/2017,31/03/2017
Lao People's Dem Rep,Kip,LAK,10212.31,01/03/2017,31/03/2017
Lebanon,Pound,LBP,1878.08,01/03/2017,31/03/2017
Lesotho,Loti,LSL,16.25,01/03/2017,31/03/2017
Liberia,Dollar (US),LRD,1.2453,01/03/2017,31/03/2017
Libya,Dinar,LYD,1.762,01/03/2017,31/03/2017
Macao,Pataca,MOP,9.9526,01/03/2017,31/03/2017
Macedonia,Denar,MKD,72.51,01/03/2017,31/03/2017
Madagascar,Malagasy Ariary,MGA,3916.94,01/03/2017,31/03/2017
Malawi,Kwacha,MWK,901.92,01/03/2017,31/03/2017
Malaysia,Ringgit,MYR,5.5401,01/03/2017,31/03/2017
Maldive Islands,Rufiyaa,MVR,19.21,01/03/2017,31/03/2017
Mali Republic,CFA Franc,XOF,772.52,01/03/2017,31/03/2017
Mauritania,Ouguiya,MRO,447.04,01/03/2017,31/03/2017
Mauritius,Rupee,MUR,44.24,01/03/2017,31/03/2017
Mexico,Mexican Peso,MXN,25.34,01/03/2017,31/03/2017
Moldova,Leu,MDL,24.91,01/03/2017,31/03/2017
Mongolia,Tugrik,MNT,3091.96,01/03/2017,31/03/2017
Montserrat,E Caribbean Dollar,XCD,3.3622,01/03/2017,31/03/2017
Morocco,Dirham,MAD,12.58,01/03/2017,31/03/2017
Mozambique,Metical,MZN,87.82,01/03/2017,31/03/2017
Myanmar,Kyat,MMK,1692.98,01/03/2017,31/03/2017
Nepal,Rupee,NPR,133.28,01/03/2017,31/03/2017
New Caledonia,CFP Franc,XPF,140.53,01/03/2017,31/03/2017
New Zealand,Dollar,NZD,1.7346,01/03/2017,31/03/2017
Nicaragua,Gold Cordoba,NIO,36.74,01/03/2017,31/03/2017
Niger Republic,CFA Franc,XOF,772.52,01/03/2017,31/03/2017
Nigeria,Naira,NGN,391.94,01/03/2017,31/03/2017
Norway,Norwegian Krone,NOK,10.4,01/03/2017,31/03/2017
Oman,Rial,OMR,0.4795,01/03/2017,31/03/2017
Pakistan,Rupee,PKR,130.47,01/03/2017,31/03/2017
Panama,Balboa,PAB,1.2453,01/03/2017,31/03/2017
Papua New Guinea,Kina,PGK,3.956,01/03/2017,31/03/2017
Paraguay,Guarani,PYG,7124.08,01/03/2017,31/03/2017
Peru,New Sol,PEN,4.0445,01/03/2017,31/03/2017
Philippines,Peso,PHP,62.17,01/03/2017,31/03/2017
Poland,Zloty,PLN,5.0784,01/03/2017,31/03/2017
Qatar,Riyal,QAR,4.5343,01/03/2017,31/03/2017
Romania,New Leu,RON,5.3174,01/03/2017,31/03/2017
Russia,Rouble,RUB,71.37,01/03/2017,31/03/2017
Rwanda,Franc,RWF,1026.84,01/03/2017,31/03/2017
Saotome & Principe,Dobra,STD,28889.85,01/03/2017,31/03/2017
Saudi Arabia,Riyal,SAR,4.67,01/03/2017,31/03/2017
Senegal,CFA Franc,XOF,772.52,01/03/2017,31/03/2017
Serbia,Dinar,RSD,145.91,01/03/2017,31/03/2017
Seychelles,Rupee,SCR,16.83,01/03/2017,31/03/2017
Sierra Leone,Leone,SLL,9274.64,01/03/2017,31/03/2017
Singapore,Dollar,SGD,1.7717,01/03/2017,31/03/2017
Soloman Islands,Dollar,SBD,9.7096,01/03/2017,31/03/2017
Somali Republic,Schilling,SOS,721,01/03/2017,31/03/2017
South Africa,Rand,ZAR,16.25,01/03/2017,31/03/2017
South Korea,Won,KRW,1422.26,01/03/2017,31/03/2017
Sri Lanka,Rupee,LKR,187.47,01/03/2017,31/03/2017
St Christopher & Anguilla,E Caribbean Dollar,XCD,3.3622,01/03/2017,31/03/2017
St Lucia,E Caribbean Dollar,XCD,3.3622,01/03/2017,31/03/2017
St Vincent,E Caribbean Dollar,XCD,3.3622,01/03/2017,31/03/2017
Sudan Republic,Pound,SDG,8.0009,01/03/2017,31/03/2017
Surinam,Dollar,SRD,9.3817,01/03/2017,31/03/2017
Swaziland,Lilangeni,SZL,16.25,01/03/2017,31/03/2017
Sweden,Krona,SEK,11.12,01/03/2017,31/03/2017
Switzerland,Franc,CHF,1.2557,01/03/2017,31/03/2017
Taiwan,Dollar,TWD,38.28,01/03/2017,31/03/2017
Tanzania,Schilling,TZS,2780.64,01/03/2017,31/03/2017
Thailand,Baht,THB,43.59,01/03/2017,31/03/2017
Togo Republic,CFA Franc,XOF,772.52,01/03/2017,31/03/2017
Tonga Islands,Pa'anga (AUS),TOP,1.621,01/03/2017,31/03/2017
Trinidad/Tobago,Dollar,TTD,8.3862,01/03/2017,31/03/2017
Tunisia,Dinar,TND,2.8518,01/03/2017,31/03/2017
Turkey,Turkish  Lira,TRY,4.5838,01/03/2017,31/03/2017
Turkmenistan,New Manat,TMT,4.3708,01/03/2017,31/03/2017
UAE,Dirham,AED,4.5737,01/03/2017,31/03/2017
Uganda,Schilling,UGX,4461.74,01/03/2017,31/03/2017
Ukraine,Hryvnia,UAH,33.59,01/03/2017,31/03/2017
Uruguay,Peso,UYU,35.42,01/03/2017,31/03/2017
USA,Dollar,USD,1.2453,01/03/2017,31/03/2017
Uzbekistan,Sum,UZS,4120.97,01/03/2017,31/03/2017
Vanuatu,Vatu,VUV,137.84,01/03/2017,31/03/2017
Venezuela,Bolivar Fuerte,VEF,12.44,01/03/2017,31/03/2017
Vietnam,Dong,VND,28335.75,01/03/2017,31/03/2017
Wallis & Futuna Islands,CFP Franc,XPF,140.53,01/03/2017,31/03/2017
Western Samoa,Tala,WST,3.1264,01/03/2017,31/03/2017
Yemen (Rep of),Rial,YER,311.49,01/03/2017,31/03/2017
Zambia,Kwacha,ZMW,12.16,01/03/2017,31/03/2017
Zimbabwe,Dollar,ZWL,450.65,01/03/2017,31/03/2017
