Country,Currency,Currency Code,Currency units per £1,Start date,End date
Kazakhstan,Tenge,KZT,462.65,01/10/2017,31/10/2017
Kenya,Schilling,KES,140.25,01/10/2017,31/10/2017
Kuwait,Dinar,KWD,0.4087,01/10/2017,31/10/2017
Kyrgyz Republic,Som,KGS,92.86,01/10/2017,31/10/2017
Lao People's Dem Rep,Kip,LAK,11265.97,01/10/2017,31/10/2017
Lebanon,Pound,LBP,2048.91,01/10/2017,31/10/2017
Lesotho,Loti,LSL,17.99,01/10/2017,31/10/2017
Liberia,Dollar (US),LRD,1.3564,01/10/2017,31/10/2017
Libya,Dinar,LYD,1.8448,01/10/2017,31/10/2017
Macao,Pataca,MOP,10.89,01/10/2017,31/10/2017
Macedonia,Denar,MKD,69.62,01/10/2017,31/10/2017
Madagascar,Malagasy Ariary,MGA,4055.77,01/10/2017,31/10/2017
Malawi,Kwacha,MWK,984.1,01/10/2017,31/10/2017
Maldive Islands,Rufiyaa,MVR,20.9,01/10/2017,31/10/2017
Mali Republic,CFA Franc,XOF,741.72,01/10/2017,31/10/2017
Mauritania,Ouguiya,MRO,482.68,01/10/2017,31/10/2017
Mauritius,Rupee,MUR,45.29,01/10/2017,31/10/2017
Moldova,Leu,MDL,23.88,01/10/2017,31/10/2017
Mongolia,Tugrik,MNT,3348.38,01/10/2017,31/10/2017
Montserrat,E Caribbean Dollar,XCD,3.6624,01/10/2017,31/10/2017
Morocco,Dirham,MAD,12.66,01/10/2017,31/10/2017
Mozambique,Metical,MZN,82.88,01/10/2017,31/10/2017
Myanmar,Kyat,MMK,1848.97,01/10/2017,31/10/2017
Nepal,Rupee,NPR,139.49,01/10/2017,31/10/2017
New Caledonia,CFP Franc,XPF,134.93,01/10/2017,31/10/2017
Nicaragua,Gold Cordoba,NIO,41.19,01/10/2017,31/10/2017
Niger Republic,CFA Franc,XOF,741.72,01/10/2017,31/10/2017
Nigeria,Naira,NGN,487.64,01/10/2017,31/10/2017
Oman,Rial,OMR,0.5223,01/10/2017,31/10/2017
Pakistan,Rupee,PKR,142.94,01/10/2017,31/10/2017
Panama,Balboa,PAB,1.3564,01/10/2017,31/10/2017
Papua New Guinea,Kina,PGK,4.3332,01/10/2017,31/10/2017
Paraguay,Guarani,PYG,7698.19,01/10/2017,31/10/2017
Peru,New Sol,PEN,4.3984,01/10/2017,31/10/2017
Poland,Zloty,PLN,4.8296,01/10/2017,31/10/2017
Qatar,Riyal,QAR,4.9392,01/10/2017,31/10/2017
Romania,New Leu,RON,5.1982,01/10/2017,31/10/2017
Russia,Rouble,RUB,78.5,01/10/2017,31/10/2017
Rwanda,Franc,RWF,1146.05,01/10/2017,31/10/2017
Saotome & Principe,Dobra,STD,27767.83,01/10/2017,31/10/2017
Senegal,CFA Franc,XOF,741.72,01/10/2017,31/10/2017
Serbia,Dinar,RSD,134.66,01/10/2017,31/10/2017
Seychelles,Rupee,SCR,18.52,01/10/2017,31/10/2017
Sierra Leone,Leone,SLL,10309,01/10/2017,31/10/2017
Soloman Islands,Dollar,SBD,10.47,01/10/2017,31/10/2017
Somali Republic,Schilling,SOS,797.59,01/10/2017,31/10/2017
Sri Lanka,Rupee,LKR,207.09,01/10/2017,31/10/2017
St Christopher & Anguilla,E Caribbean Dollar,XCD,3.6624,01/10/2017,31/10/2017
St Lucia,E Caribbean Dollar,XCD,3.6624,01/10/2017,31/10/2017
St Vincent,E Caribbean Dollar,XCD,3.6624,01/10/2017,31/10/2017
Sudan Republic,Pound,SDG,9.0569,01/10/2017,31/10/2017
Surinam,Dollar,SRD,10.08,01/10/2017,31/10/2017
Swaziland,Lilangeni,SZL,17.99,01/10/2017,31/10/2017
Tanzania,Schilling,TZS,3041.15,01/10/2017,31/10/2017
Togo Republic,CFA Franc,XOF,741.72,01/10/2017,31/10/2017
Tonga Islands,Pa'anga (AUS),TOP,1.6812,01/10/2017,31/10/2017
Trinidad/Tobago,Dollar,TTD,9.1534,01/10/2017,31/10/2017
Tunisia,Dinar,TND,3.3044,01/10/2017,31/10/2017
Turkey,Turkish  Lira,TRY,4.708,01/10/2017,31/10/2017
Turkmenistan,New Manat,TMT,4.7476,01/10/2017,31/10/2017
UAE,Dirham,AED,4.9822,01/10/2017,31/10/2017
Uganda,Schilling,UGX,4876.42,01/10/2017,31/10/2017
Ukraine,Hryvnia,UAH,35.51,01/10/2017,31/10/2017
Uruguay,Peso,UYU,39.16,01/10/2017,31/10/2017
Uzbekistan,Sum,UZS,10956.68,01/10/2017,31/10/2017
Vanuatu,Vatu,VUV,145.26,01/10/2017,31/10/2017
Venezuela,Bolivar Fuerte,VEF,13.78,01/10/2017,31/10/2017
Vietnam,Dong,VND,30830.7,01/10/2017,31/10/2017
Wallis & Futuna Islands,CFP Franc,XPF,134.93,01/10/2017,31/10/2017
Western Samoa,Tala,WST,3.3459,01/10/2017,31/10/2017
Yemen (Rep of),Rial,YER,339.48,01/10/2017,31/10/2017
Zambia,Kwacha,ZMW,12.85,01/10/2017,31/10/2017
Zimbabwe,Dollar,ZWL,490.89,01/10/2017,31/10/2017
