Country,Currency,Currency code,Currency units per £1,Start date,End date
Kenya,Schilling,KES,126.7,01/01/2017,31/01/2017
Kuwait,Dinar,KWD,0.3788,01/01/2017,31/01/2017
Kyrgyz Republic,Som,KGS,85.81,01/01/2017,31/01/2017
Lao People's Dem Rep,Kip,LAK,10154.05,01/01/2017,31/01/2017
Lebanon,Pound,LBP,1865.86,01/01/2017,31/01/2017
Lesotho,Loti,LSL,17.26,01/01/2017,31/01/2017
Liberia,Dollar (US),LRD,1.2374,01/01/2017,31/01/2017
Libya,Dinar,LYD,1.7633,01/01/2017,31/01/2017
Macao,Pataca,MOP,9.895,01/01/2017,31/01/2017
Macedonia,Denar,MKD,73.03,01/01/2017,31/01/2017
Madagascar,Malagasy Ariary,MGA,4138.46,01/01/2017,31/01/2017
Malawi,Kwacha,MWK,897.33,01/01/2017,31/01/2017
Malaysia,Ringgit,MYR,5.5429,01/01/2017,31/01/2017
Maldive Islands,Rufiyaa,MVR,19.03,01/01/2017,31/01/2017
Mali Republic,CFA Franc,XOF,777.99,01/01/2017,31/01/2017
Mauritania,Ouguiya,MRO,444.22,01/01/2017,31/01/2017
Mauritius,Rupee,MUR,44.54,01/01/2017,31/01/2017
Mexico,Mexican Peso,MXN,25.36,01/01/2017,31/01/2017
Moldova,Leu,MDL,24.97,01/01/2017,31/01/2017
Mongolia,Tugrik,MNT,3076.16,01/01/2017,31/01/2017
Montserrat,E Caribbean Dollar,XCD,3.341,01/01/2017,31/01/2017
Morocco,Dirham,MAD,12.57,01/01/2017,31/01/2017
Mozambique,Metical,MZN,89.51,01/01/2017,31/01/2017
Myanmar,Kyat,MMK,1703.76,01/01/2017,31/01/2017
Nepal,Rupee,NPR,134.39,01/01/2017,31/01/2017
New Caledonia,CFP Franc,XPF,141.53,01/01/2017,31/01/2017
New Zealand,Dollar,NZD,1.7911,01/01/2017,31/01/2017
Nicaragua,Gold Cordoba,NIO,36.23,01/01/2017,31/01/2017
Niger Republic,CFA Franc,XOF,777.99,01/01/2017,31/01/2017
Nigeria,Naira,NGN,390.08,01/01/2017,31/01/2017
Norway,Norwegian Krone,NOK,10.71,01/01/2017,31/01/2017
Oman,Rial,OMR,0.4764,01/01/2017,31/01/2017
Pakistan,Rupee,PKR,129.7,01/01/2017,31/01/2017
Panama,Balboa,PAB,1.2374,01/01/2017,31/01/2017
Papua New Guinea,Kina,PGK,3.9305,01/01/2017,31/01/2017
Paraguay,Guarani,PYG,7111.46,01/01/2017,31/01/2017
Peru,New Sol,PEN,4.2014,01/01/2017,31/01/2017
Philippines,Peso,PHP,61.85,01/01/2017,31/01/2017
Poland,Zloty,PLN,5.2308,01/01/2017,31/01/2017
Qatar,Riyal,QAR,4.5061,01/01/2017,31/01/2017
Romania,New Leu,RON,5.3574,01/01/2017,31/01/2017
Russia,Rouble,RUB,75.61,01/01/2017,31/01/2017
Rwanda,Franc,RWF,1007.99,01/01/2017,31/01/2017
Saotome and Principe,Dobra,STD,29208.68,01/01/2017,31/01/2017
Saudi Arabia,Riyal,SAR,4.6417,01/01/2017,31/01/2017
Senegal,CFA Franc,XOF,777.99,01/01/2017,31/01/2017
Serbia,Dinar,RSD,146.63,01/01/2017,31/01/2017
Seychelles,Rupee,SCR,16.52,01/01/2017,31/01/2017
Sierra Leone,Leone,SLL,6861.35,01/01/2017,31/01/2017
Singapore,Dollar,SGD,1.7859,01/01/2017,31/01/2017
Soloman Islands,Dollar,SBD,9.6483,01/01/2017,31/01/2017
Somali Republic,Schilling,SOS,689.22,01/01/2017,31/01/2017
South Africa,Rand,ZAR,17.26,01/01/2017,31/01/2017
South Korea,Won,KRW,1477.32,01/01/2017,31/01/2017
Sri Lanka,Rupee,LKR,184.43,01/01/2017,31/01/2017
St Christopher and Anguilla,E Caribbean Dollar,XCD,3.341,01/01/2017,31/01/2017
St Lucia,E Caribbean Dollar,XCD,3.341,01/01/2017,31/01/2017
St Vincent,E Caribbean Dollar,XCD,3.341,01/01/2017,31/01/2017
Sudan Republic,Pound,SDG,8.0185,01/01/2017,31/01/2017
Surinam,Dollar,SRD,9.1344,01/01/2017,31/01/2017
Swaziland,Lilangeni,SZL,17.26,01/01/2017,31/01/2017
Sweden,Krona,SEK,11.41,01/01/2017,31/01/2017
Switzerland,Franc,CHF,1.2698,01/01/2017,31/01/2017
Taiwan,Dollar,TWD,39.61,01/01/2017,31/01/2017
Tanzania,Schilling,TZS,2695.04,01/01/2017,31/01/2017
Thailand,Baht,THB,44.54,01/01/2017,31/01/2017
Togo Republic,CFA Franc,XOF,777.99,01/01/2017,31/01/2017
Tonga Islands,Pa'anga (AUS),TOP,1.7066,01/01/2017,31/01/2017
Trinidad/Tobago,Dollar,TTD,8.3535,01/01/2017,31/01/2017
Tunisia,Dinar,TND,2.8659,01/01/2017,31/01/2017
Turkey,Turkish  Lira,TRY,4.3483,01/01/2017,31/01/2017
Turkmenistan,New Manat,TMT,4.3309,01/01/2017,31/01/2017
UAE,Dirham,AED,4.5445,01/01/2017,31/01/2017
Uganda,Schilling,UGX,4411.31,01/01/2017,31/01/2017
Ukraine,Hryvnia,UAH,32.67,01/01/2017,31/01/2017
Uruguay,Peso,UYU,35.48,01/01/2017,31/01/2017
USA,Dollar,USD,1.2374,01/01/2017,31/01/2017
Uzbekistan,Sum,UZS,3981.39,01/01/2017,31/01/2017
Vanuatu,Vatu,VUV,138.54,01/01/2017,31/01/2017
Venezuela,Bolivar Fuerte,VEF,12.36,01/01/2017,31/01/2017
Vietnam,Dong,VND,28171.79,01/01/2017,31/01/2017
Wallis and Futuna Islands,CFP Franc,XPF,141.53,01/01/2017,31/01/2017
Western Samoa,Tala,WST,3.1106,01/01/2017,31/01/2017
Yemen (Rep of),Rial,YER,309.53,01/01/2017,31/01/2017
Zambia,Kwacha,ZMW,12.16,01/01/2017,31/01/2017
Zimbabwe,Dollar,ZWL,447.81,01/01/2017,31/01/2017
,,,,,
