Country,Currency,Currency code,Currency units per £1,Start date,End date
Chile,Peso,CLP,936.585,01/05/14,31/05/14
China,Yuan,CNY,10.4643,01/05/14,31/05/14
Colombia,Peso,COP,3231.62,01/05/14,31/05/14
Comoros,Franc,KMF,598.868,01/05/14,31/05/14
Congo,CFA Franc,XAF,798.491,01/05/14,31/05/14
Congo,Congo Fr,CDF,1552.65,01/05/14,31/05/14
Costa Rica,Colon,CRC,912.482,01/05/14,31/05/14
Cote d'Ivoire,CFA Franc,XOF,798.491,01/05/14,31/05/14
Croatia,Kuna,HRK,9.2752,01/05/14,31/05/14
Cuba,Peso,CUP,1.6804,01/05/14,31/05/14
Cyprus,Euro,EUR,1.2132,01/05/14,31/05/14
Czech Republic,Koruna,CZK,33.4287,01/05/14,31/05/14
Denmark,Krone,DKK,9.0584,01/05/14,31/05/14
Djibouti,Franc,DJF,296.447,01/05/14,31/05/14
Dominica,E Caribbean Dollar,XCD,4.537,01/05/14,31/05/14
Dominican Republic,Peso,DOP,72.3391,01/05/14,31/05/14
Dubai,Dirham,AED,6.172,01/05/14,31/05/14
Ecuador,Dollar,ECS,1.6778,01/05/14,31/05/14
Egypt,Pound,EGP,11.7459,01/05/14,31/05/14
El Salvador,Colon,SVC,14.698,01/05/14,31/05/14
Equatorial Guinea,CFA Franc,XAF,798.491,01/05/14,31/05/14
Eritrea,Nakfa,ERN,25.2053,01/05/14,31/05/14
Estonia,Euro,EUR,1.2132,01/05/14,31/05/14
Ethiopia,Birr,ETB,32.6719,01/05/14,31/05/14
European Community,Euro,EUR,1.2132,01/05/14,31/05/14
Fiji Islands,Dollar,FJD,3.0946,01/05/14,31/05/14
Finland,Euro,EUR,1.2132,01/05/14,31/05/14
France,Euro,EUR,1.2132,01/05/14,31/05/14
French Polynesia,CFP Franc,XPF,145.262,01/05/14,31/05/14
Gabon,CFA Franc,XAF,798.491,01/05/14,31/05/14
Gambia,Dalasi,GMD,66.5841,01/05/14,31/05/14
Georgia,Lari,GEL,2.9442,01/05/14,31/05/14
Germany,Euro,EUR,1.2132,01/05/14,31/05/14
Ghana,Cedi,GHS,4.6546,01/05/14,27/05/14
Ghana,Cedi,GHS,4.9732,28/05/14,31/05/14
Greece,Euro,EUR,1.2132,01/05/14,31/05/14
Grenada,E Caribbean Dollar,XCD,4.537,01/05/14,31/05/14
Guatemala,Quetzal,GTQ,13.0236,01/05/14,31/05/14
Guinea Bissau,CFA Franc,XOF,798.491,01/05/14,31/05/14
Guinea Republic,Franc,GNF,11812.9,01/05/14,31/05/14
Guyana,Dollar,GYD,340.624,01/05/14,31/05/14
Haiti,Gourde,HTG,75.4343,01/05/14,31/05/14
Honduras,Lempira,HNL,32.1115,01/05/14,27/05/14
Honduras,Lempira,HNL,34.6856,28/05/14,31/05/14
Hong Kong,Dollar,HKD,13.0083,01/05/14,31/05/14
Hungary,Forint,HUF,374.238,01/05/14,31/05/14
Iceland,Krona,ISK,188.577,01/05/14,31/05/14
India,Rupee,INR,102.438,01/05/14,31/05/14
Indonesia,Rupiah,IDR,19231.6,01/05/14,31/05/14
Iran,Rial,IRR,42867.4,01/05/14,31/05/14
Iraq,Dinar,IQD,1952.57,01/05/14,31/05/14
Ireland,Euro,EUR,1.2132,01/05/14,31/05/14
Israel,Shekel,ILS,5.8434,01/05/14,31/05/14
Italy,Euro,EUR,1.2132,01/05/14,31/05/14
Jamaica,Dollar,JMD,184.276,01/05/14,31/05/14
Japan,Yen,JPY,171.782,01/05/14,31/05/14
Jordan,Dinar,JOD,1.1901,01/05/14,31/05/14
Kazakhstan,Tenge,KZT,305.916,01/05/14,31/05/14
Kenya,Schilling,KES,145.854,01/05/14,31/05/14
Korea,Won,KPW,2.1845,01/05/14,31/05/14
Kuwait,Dinar,KWD,0.4732,01/05/14,31/05/14
Kyrgyz Republic,Som,KGS,91.4448,01/05/14,31/05/14
Lao People's Dem Republic,Kip,LAK,13478.1,01/05/14,31/05/14
Latvia,LV,EUR,1.2132,01/05/14,31/05/14
Lebanon,Pound,LBP,2535.02,01/05/14,31/05/14
Lesotho,Loti,LSL,17.6399,01/05/14,31/05/14
Liberia,Dollar,LRD,1.6778,01/05/14,31/05/14
Libya,Dinar,LYD,2.0702,01/05/14,31/05/14
Lithuania,Litas,LTL,4.203,01/05/14,31/05/14
Luxembourg,Euro,EUR,1.2132,01/05/14,31/05/14
Macao,Pataca,MOP,13.4201,01/05/14,31/05/14
Macedonia,Denar,MKD,74.8176,01/05/14,31/05/14
Madagascar,Malagasy Ariary,MGA,3974.04,01/05/14,31/05/14
Malawi,Kwacha,MWK,659.539,01/05/14,31/05/14
Malaysia,Ringgit,MYR,5.4789,01/05/14,31/05/14
Maldive Islands,Rufiyaa,MVR,25.7598,01/05/14,31/05/14
Mali Republic,CFA Franc,XOF,798.491,01/05/14,31/05/14
Malta,Euro,EUR,1.2132,01/05/14,31/05/14
Mauritania,Ouguiya,MRO,499.905,01/05/14,31/05/14
Mauritius,Rupee,MUR,50.4106,01/05/14,31/05/14
Mexico,Mexican Peso,MXN,21.9505,01/05/14,31/05/14
Moldova,Leu,MDL,22.6007,01/05/14,31/05/14
Mongolia,Tugrik,MNT,2988.5,01/05/14,31/05/14
Montserrat,E Caribbean Dollar,XCD,4.537,01/05/14,31/05/14
Morocco,Dirham,MAD,13.6902,01/05/14,31/05/14
Mozambique,Metical,MZN,52.8471,01/05/14,31/05/14
Myanmar,Kyat,MMK,1604.73,01/05/14,31/05/14
Nepal,Rupee,NPR,162.591,01/05/14,31/05/14
Netherland,Euro,EUR,1.2132,01/05/14,31/05/14
New Caledonia,CFP Franc,XPF,145.262,01/05/14,31/05/14
New Zealand,Dollar,NZD,1.9548,01/05/14,31/05/14
Nicaragua,Gold Cordoba,NIO,43.2025,01/05/14,31/05/14
Niger Republic,CFA Franc,XOF,798.491,01/05/14,31/05/14
Nigeria,Naira,NGN,272.67,01/05/14,31/05/14
Norway,Norwegian Krone,NOK,10.0543,01/05/14,31/05/14
Oman,Rial,OMR,0.6469,01/05/14,31/05/14
Pakistan,Rupee,PKR,163.876,01/05/14,31/05/14
Panama,Balboa,PAB,1.6804,01/05/14,31/05/14
Papua New Guinea,Kina,PGK,4.6522,01/05/14,31/05/14
Paraguay,Guarani,PYG,7433.1,01/05/14,31/05/14
Peru,New Sol,PEN,4.6672,01/05/14,31/05/14
Philippines,Peso,PHP,75.0396,01/05/14,31/05/14
Poland,Zloty,PLN,5.0905,01/05/14,31/05/14
Portugal,Euro,EUR,1.2132,01/05/14,31/05/14
Qatar,Riyal,QAR,6.1183,01/05/14,31/05/14
Romania,New Leu,RON,5.434,01/05/14,31/05/14
Russia,Rouble,RUB,59.9646,01/05/14,31/05/14
Rwanda,Franc,RWF,1142.64,01/05/14,31/05/14
Saotome & Principe,Dobra,STD,28905.4,01/05/14,31/05/14
Saudi Arabia,Riyal,SAR,6.2924,01/05/14,31/05/14
Senegal,CFA Franc,XOF,798.491,01/05/14,31/05/14
Serbia,Dinar,RSD,140.595,01/05/14,31/05/14
Seychelles,Rupee,SCR,20.7356,01/05/14,31/05/14
Sierra Leone,Leone,SLL,7284.33,01/05/14,31/05/14
Singapore,Dollar,SGD,2.1102,01/05/14,31/05/14
Slovakia,Euro,EUR,1.2132,01/05/14,31/05/14
Slovenia,Euro,EUR,1.2132,01/05/14,31/05/14
Soloman Islands,Dollar,SBD,12.224,01/05/14,31/05/14
Somali Republic,Schilling,SOS,1614.82,01/05/14,31/05/14
South Africa,Rand,ZAR,17.7963,01/05/14,31/05/14
South Korea,Won,KRW,1744.16,01/05/14,31/05/14
Spain,Euro,EUR,1.2132,01/05/14,31/05/14
Sri Lanka,Rupee,LKR,219.487,01/05/14,31/05/14
St Christopher & Anguilla,E Caribbean Dollar,XCD,4.537,01/05/14,31/05/14
St Lucia,E Caribbean Dollar,XCD,4.537,01/05/14,31/05/14
St Vincent,E Caribbean Dollar,XCD,4.537,01/05/14,31/05/14
Sudan Republic,Pound,SDG,9.5612,01/05/14,31/05/14
Surinam,Dollar,SRG,5.5452,01/05/14,31/05/14
Swaziland,Lilangeni,SZL,17.6399,01/05/14,31/05/14
Sweden,Krona,SEK,11.0238,01/05/14,31/05/14
Switzerland,Franc,CHF,1.4798,01/05/14,31/05/14
Syria,Pound,SYP,248.188,01/05/14,31/05/14
Taiwan,Dollar,TWD,50.8097,01/05/14,31/05/14
Tajikistan,Somoni,TJS,8.0269,01/05/14,31/05/14
Tanzania,Schilling,TZS,2747.37,01/05/14,31/05/14
Thailand,Baht,THB,54.2769,01/05/14,31/05/14
Togo Republic,CFA Franc,XOF,798.491,01/05/14,31/05/14
Tonga Islands,Pa'anga,TOP,1.8063,01/05/14,31/05/14
Trinidad/Tobago,Dollar,TTD,10.8175,01/05/14,31/05/14
Tunisia,Dinar,TND,2.6738,01/05/14,31/05/14
Turkey,Turkish Lira,TRY,3.5861,01/05/14,31/05/14
Turkmenistan,New Manat,TMT,4.7806,01/05/14,31/05/14
UAE,Dirham,AED,6.172,01/05/14,31/05/14
Uganda,Schilling,UGX,4209.28,01/05/14,31/05/14
Ukraine,Hryvnia,UAH,18.988,01/05/14,27/05/14
Ukraine,Hryvnia,UAH,20.1281,28/05/14,31/05/14
Uruguay,Peso,UYU,38.4801,01/05/14,31/05/14
USA,Dollar,USD,1.6778,01/05/14,31/05/14
Uzbekistan,Sum,UZS,3817.79,01/05/14,31/05/14
Vanuatu,Vatu,VUV,161.289,01/05/14,31/05/14
Venezuela,Bolivar Fuerte,VEF,16.8035,01/05/14,31/05/14
Vietnam,Dong,VND,35451.2,01/05/14,31/05/14
Wallis & Futuna Islands,CFP Franc,XPF,145.262,01/05/14,31/05/14
Western Samoa,Tala,WST,3.8379,01/05/14,31/05/14
Yemen,Rial,YER,361.359,01/05/14,31/05/14
Zambia,Kwacha,ZMK,10.4014,01/05/14,27/05/14
Zambia,Kwacha,ZMK,11.2253,28/05/14,31/05/14
Zimbabwe,Dollar,ZWL,635.172,01/05/14,31/05/14
