Country,Currency,Currency code,Currency units per £1,Start date ,End date
Ireland,Euro,EUR,1.2787,01/01/2015,31/01/2015
Israel,Shekel,ILS,6.0949,01/01/2015,31/01/2015
Italy,Euro,EUR,1.2787,01/01/2015,31/01/2015
Jamaica,Dollar,JMD,178.735,01/01/2015,31/01/2015
Japan,Yen,JPY,187.4523,01/01/2015,20/01/2015
Japan,Yen,JPY,177.16,21/01/2015,31/01/2015
Jordan,Dinar,JOD,1.1105,01/01/2015,31/01/2015
Kazakhstan,Tenge,KZT,284.747,01/01/2015,31/01/2015
Kenya,Schilling,KES,141.271,01/01/2015,31/01/2015
Korea (North),Won,KPW,2.0327,01/01/2015,31/01/2015
Kuwait,Dinar,KWD,0.4575,01/01/2015,31/01/2015
Kyrgyz Republic,Som,KGS,90.0634,01/01/2015,31/01/2015
Lao People’s Dem Rep,Kip,LAK,12626.1,01/01/2015,31/01/2015
Latvia,Euro,EUR,1.2787,01/01/2015,31/01/2015
Lebanon,Pound,LBP,2365.73,01/01/2015,31/01/2015
Lesotho,Loti,LSL,18.1042,01/01/2015,31/01/2015
Liberia,Dollar (US),LRD,1.5562,01/01/2015,31/01/2015
Libya,Dinar,LYD,1.8682,01/01/2015,31/01/2015
Lithuania,Litas,LTL,4.4024,01/01/2015,31/01/2015
Luxembourg,Euro,EUR,1.2787,01/01/2015,31/01/2015
Macao,Pataca,MOP,12.489,01/01/2015,31/01/2015
Macedonia,Denar,MKD,78.3755,01/01/2015,31/01/2015
Madagascar,Malagasy Ariary,MGA,4034.09,01/01/2015,31/01/2015
Malawi,Kwacha,MWK,753.971,01/01/2015,13/01/2015
Malawi,Kwacha,MWK,698.78,14/01/2015,31/01/2015
Malaysia,Ringgit,MYR,5.4319,01/01/2015,31/01/2015
Maldive Islands,Rufiyaa,MVR,24.0482,01/01/2015,31/01/2015
Mali Republic,CFA Franc,XOF,836.347,01/01/2015,31/01/2015
Malta,Euro,EUR,1.2787,01/01/2015,31/01/2015
Mauritania,Ouguiya,MRO,458.136,01/01/2015,31/01/2015
Mauritius,Rupee,MUR,49.3316,01/01/2015,31/01/2015
Mexico,Mexican Peso,MXN,22.8738,01/01/2015,31/01/2015
Moldova,Leu,MDL,24.3531,01/01/2015,31/01/2015
Mongolia,Tugrik,MNT,2947.39,01/01/2015,31/01/2015
Montserrat,E Caribbean Dollar,XCD,4.2218,01/01/2015,31/01/2015
Morocco,Dirham,MAD,14.0285,01/01/2015,31/01/2015
Mozambique,Metical,MZN,53.2172,01/01/2015,13/01/2015
Mozambique,Metical,MZN,49.3118,14/01/2015,31/01/2015
Myanmar,Kyat,MMK,1601.13,01/01/2015,31/01/2015
Nepal,Rupee,NPR,158.324,01/01/2015,31/01/2015
Netherland,Euro,EUR,1.2787,01/01/2015,31/01/2015
New Caledonia,CFP Franc,XPF,152.148,01/01/2015,31/01/2015
New Zealand,Dollar,NZD,2.0063,01/01/2015,31/01/2015
Nicaragua,Gold Cordoba,NIO,41.5225,01/01/2015,31/01/2015
Niger Republic,CFA Franc,XOF,836.347,01/01/2015,31/01/2015
Nigeria,Naira,NGN,293.097,01/01/2015,20/01/2015
Nigeria,Naira,NGN,274.22,21/01/2015,31/01/2015
Norway,Norwegian Krone,NOK,11.6389,01/01/2015,31/01/2015
Oman,Rial,OMR,0.602,01/01/2015,31/01/2015
Pakistan,Rupee,PKR,157.275,01/01/2015,31/01/2015
Panama,Balboa,PAB,1.5636,01/01/2015,31/01/2015
Papua New Guinea,Kina,PGK,4.0315,01/01/2015,31/01/2015
Paraguay,Guarani,PYG,7234.57,01/01/2015,31/01/2015
Peru,New Sol,PEN,4.6103,01/01/2015,31/01/2015
Philippines,Peso,PHP,69.5545,01/01/2015,31/01/2015
Poland,Zloty,PLN,5.4344,01/01/2015,31/01/2015
Portugal,Euro,EUR,1.2787,01/01/2015,31/01/2015
Qatar,Riyal,QAR,5.694,01/01/2015,31/01/2015
Romania,New Leu,RON,5.7037,01/01/2015,31/01/2015
Russia,Rouble,RUB,92.3619,01/01/2015,06/01/2015
Russia,Rouble,RUB,84.4441,07/01/2015,13/01/2015
Russia,Rouble,RUB,94.87,14/01/2015,31/01/2015
Rwanda,Franc,RWF,1079.67,01/01/2015,31/01/2015
Saotome and Principe,Dobra,STD,30379.2,01/01/2015,27/01/2015
Saotome and Principe,Dobra,STD,32047,28/01/2015,31/01/2015
Saudi Arabia,Riyal,SAR,5.84,01/01/2015,31/01/2015
Senegal,CFA Franc,XOF,836.347,01/01/2015,31/01/2015
Serbia,Dinar,RSD,154.992,01/01/2015,31/01/2015
Seychelles,Rupee,SCR,22.2267,01/01/2015,20/01/2015
Seychelles,Rupee,SCR,20.4,21/01/2015,31/01/2015
Sierra Leone,Leone,SLL,6673.45,01/01/2015,31/01/2015
Singapore,Dollar,SGD,2.061,01/01/2015,31/01/2015
Slovakia,Euro,EUR,1.2787,01/01/2015,31/01/2015
Slovenia,Euro,EUR,1.2787,01/01/2015,31/01/2015
Soloman Islands,Dollar,SBD,11.8907,01/01/2015,31/01/2015
Somali Republic,Schilling,SOS,1102.34,01/01/2015,31/01/2015
South Africa,Rand,ZAR,18.0294,01/01/2015,31/01/2015
South Korea,Won,KRW,1710.73,01/01/2015,31/01/2015
Spain,Euro,EUR,1.2787,01/01/2015,31/01/2015
Sri Lanka,Rupee,LKR,205.301,01/01/2015,31/01/2015
St Christopher and Anguilla,E Caribbean Dollar,XCD,4.2218,01/01/2015,31/01/2015
St Lucia,E Caribbean Dollar,XCD,4.2218,01/01/2015,31/01/2015
St Vincent,E Caribbean Dollar,XCD,4.2218,01/01/2015,31/01/2015
Sudan Republic,Pound,SDG,8.8969,01/01/2015,31/01/2015
Surinam,Dollar,SRG,5.1599,01/01/2015,31/01/2015
Swaziland,Lilangeni,SZL,18.1042,01/01/2015,31/01/2015
Sweden,Krona,SEK,12.2226,01/01/2015,31/01/2015
Switzerland,Franc,CHF,1.5378,01/01/2015,27/01/2015
Switzerland,Franc,CHF,1.2973,28/01/2015,31/01/2015
Syria,Pound,SYP,276.914,01/01/2015,31/01/2015
Taiwan,Dollar,TWD,49.3869,01/01/2015,31/01/2015
Tajikistan,Somoni,TJS,8.0657,01/01/2015,31/01/2015
