Country,Currency,Currency code,Currency units per £1,Start Date,End Date
Myanmar,Kyat,MMK,1876.19,01/08/2018,31/08/2018
Nepal,Rupee,NPR,143.29,01/08/2018,31/08/2018
New Caledonia,CFP Franc,XPF,133.74,01/08/2018,31/08/2018
New Zealand,Dollar,NZD,1.9239,01/08/2018,31/08/2018
Nicaragua,Gold Cordoba,NIO,41.25,01/08/2018,31/08/2018
Niger Republic,CFA Franc,XOF,735.2,01/08/2018,31/08/2018
Nigeria,Naira,NGN,470.41,01/08/2018,31/08/2018
Norway,Norwegian Krone,NOK,10.66,01/08/2018,31/08/2018
Oman,Rial,OMR,0.5023,01/08/2018,31/08/2018
Pakistan,Rupee,PKR,167.09,01/08/2018,31/08/2018
Panama,Balboa,PAB,1.3049,01/08/2018,31/08/2018
Papua New Guinea,Kina,PGK,4.2951,01/08/2018,31/08/2018
Paraguay,Guarani,PYG,7472.11,01/08/2018,31/08/2018
Peru,New Sol,PEN,4.2734,01/08/2018,31/08/2018
Philippines,Peso,PHP,69.81,01/08/2018,31/08/2018
Poland,Zloty,PLN,4.829,01/08/2018,31/08/2018
Qatar,Riyal,QAR,4.7512,01/08/2018,31/08/2018
Romania,New Leu,RON,5.2145,01/08/2018,31/08/2018
Russia,Rouble,RUB,82.25,01/08/2018,31/08/2018
Rwanda,Franc,RWF,1143.09,01/08/2018,31/08/2018
Saotome and Principe,Dobra,STD,27611.8,01/08/2018,31/08/2018
Saudi Arabia,Riyal,SAR,4.8938,01/08/2018,31/08/2018
Senegal,CFA Franc,XOF,735.2,01/08/2018,31/08/2018
Serbia,Dinar,RSD,132.21,01/08/2018,31/08/2018
Seychelles,Rupee,SCR,17.99,01/08/2018,31/08/2018
Sierra Leone,Leone,SLL,10373.99,01/08/2018,31/08/2018
Singapore,Dollar,SGD,1.7823,01/08/2018,31/08/2018
Soloman Islands,Dollar,SBD,10.19,01/08/2018,31/08/2018
Somali Republic,Schilling,SOS,756.84,01/08/2018,31/08/2018
South Africa,Rand,ZAR,17.31,01/08/2018,31/08/2018
South Korea,Won,KRW,1477.54,01/08/2018,31/08/2018
Sri Lanka,Rupee,LKR,208.71,01/08/2018,31/08/2018
St Christopher and Anguilla,E Caribbean Dollar,XCD,3.5232,01/08/2018,31/08/2018
St Lucia,E Caribbean Dollar,XCD,3.5232,01/08/2018,31/08/2018
St Vincent,E Caribbean Dollar,XCD,3.5232,01/08/2018,31/08/2018
Sudan Republic,Pound,SDG,23.49,01/08/2018,31/08/2018
Surinam,Dollar,SRD,9.732,01/08/2018,31/08/2018
Swaziland,Lilangeni,SZL,17.31,01/08/2018,31/08/2018
Sweden,Krona,SEK,11.56,01/08/2018,31/08/2018
Switzerland,Franc,CHF,1.3046,01/08/2018,31/08/2018
Taiwan,Dollar,TWD,39.89,01/08/2018,31/08/2018
Tanzania,Schilling,TZS,2974.52,01/08/2018,31/08/2018
Thailand,Baht,THB,43.53,01/08/2018,31/08/2018
Togo Republic,CFA Franc,XOF,735.2,01/08/2018,31/08/2018
Tonga Islands,Pa'anga (AUS),TOP,1.7683,01/08/2018,31/08/2018
Trinidad/Tobago,Dollar,TTD,8.7932,01/08/2018,31/08/2018
Tunisia,Dinar,TND,3.4462,01/08/2018,31/08/2018
Turkey,Turkish  Lira,TRY,6.2738,01/08/2018,31/08/2018
Turkmenistan,New Manat,TMT,4.5672,01/08/2018,31/08/2018
UAE,Dirham,AED,4.7931,01/08/2018,31/08/2018
Uganda,Schilling,UGX,4885.56,01/08/2018,31/08/2018
Ukraine,Hryvnia,UAH,34.22,01/08/2018,31/08/2018
Uruguay,Peso,UYU,40.75,01/08/2018,31/08/2018
USA,Dollar,USD,1.3049,01/08/2018,31/08/2018
Uzbekistan,Sum,UZS,10162.34,01/08/2018,31/08/2018
Vanuatu,Vatu,VUV,146.06,01/08/2018,31/08/2018
Venezuela,Bolivar Fuerte,VEF,156392.72,01/08/2018,31/08/2018
Vietnam,Dong,VND,30077.44,01/08/2018,31/08/2018
Wallis and Futuna Islands,CFP Franc,XPF,133.74,01/08/2018,31/08/2018
Western Samoa,Tala,WST,3.358,01/08/2018,31/08/2018
Yemen (Rep of),Rial,YER,326.68,01/08/2018,31/08/2018
Zambia,Kwacha,ZMW,12.98,01/08/2018,31/08/2018
Zimbabwe,Dollar,ZWL,472.24,01/08/2018,31/08/2018
