Country,Currency,Currency code,Currency units per £1,Start Date,End Date
Dominican Republic,Peso,DOP,63.77,01/01/2019,31/01/2019
Dubai,Dirham,AED,4.644,01/01/2019,31/01/2019
Ecuador,Dollar,ECS,1.2643,01/01/2019,31/01/2019
Egypt,Pound,EGP,22.64,01/01/2019,31/01/2019
El Salvador,Colon,SVC,11.06,01/01/2019,31/01/2019
Equatorial Guinea,CFA Franc,XAF,726.07,01/01/2019,31/01/2019
Eritrea,Nakfa,ERN,18.96,01/01/2019,31/01/2019
Ethiopia,Birr,ETB,35.54,01/01/2019,31/01/2019
Eurozone,Euro,EUR,1.1069,01/01/2019,31/01/2019
Fiji Islands,Dollar,FJD,2.6938,01/01/2019,31/01/2019
Fr. Polynesia,CFP Franc,XPF,132.08,01/01/2019,31/01/2019
Gabon,CFA Franc,XAF,726.07,01/01/2019,31/01/2019
Gambia,Dalasi,GMD,62.48,01/01/2019,31/01/2019
Georgia,Lari,GEL,3.363,01/01/2019,31/01/2019
Ghana,Cedi,GHS,6.2077,01/01/2019,31/01/2019
Grenada,E Caribbean Dollar,XCD,3.4136,01/01/2019,31/01/2019
Guatemala,Quetzal,GTQ,9.792,01/01/2019,31/01/2019
Guinea Bissau,CFA Franc,XOF,726.07,01/01/2019,31/01/2019
Guinea Republic,Franc,GNF,11503.89,01/01/2019,31/01/2019
Guyana,Dollar,GYD,264.23,01/01/2019,31/01/2019
Haiti,Gourde,HTG,96.83,01/01/2019,31/01/2019
Honduras,Lempira,HNL,30.76,01/01/2019,31/01/2019
Hong Kong,Dollar,HKD,9.895,01/01/2019,31/01/2019
Hungary,Forint,HUF,356.9,01/01/2019,31/01/2019
Iceland,Krona,ISK,153.42,01/01/2019,31/01/2019
India,Rupee,INR,89.01,01/01/2019,31/01/2019
Indonesia,Rupiah,IDR,18259.7,01/01/2019,31/01/2019
Iraq,Dinar,IQD,1505.78,01/01/2019,31/01/2019
Israel,Shekel,ILS,4.7471,01/01/2019,31/01/2019
Jamaica,Dollar,JMD,162.28,01/01/2019,31/01/2019
Japan,Yen,JPY,141.96,01/01/2019,31/01/2019
Jordan,Dinar,JOD,0.8971,01/01/2019,31/01/2019
Kazakhstan,Tenge,KZT,469.37,01/01/2019,31/01/2019
Kenya,Schilling,KES,128.83,01/01/2019,31/01/2019
Kuwait,Dinar,KWD,0.3846,01/01/2019,31/01/2019
Kyrgyz Republic,Som,KGS,88.28,01/01/2019,31/01/2019
Lao People's Dem Rep,Kip,LAK,10809.78,01/01/2019,31/01/2019
Lebanon,Pound,LBP,1904.67,01/01/2019,31/01/2019
Lesotho,Loti,LSL,17.9,01/01/2019,31/01/2019
Liberia,Dollar (US),LRD,1.2643,01/01/2019,31/01/2019
Libya,Dinar,LYD,1.7671,01/01/2019,31/01/2019
Macao,Pataca,MOP,10.19,01/01/2019,31/01/2019
Macedonia,Denar,MKD,68.18,01/01/2019,31/01/2019
Madagascar,Malagasy Ariary,MGA,4478.79,01/01/2019,31/01/2019
Malawi,Kwacha,MWK,925.89,01/01/2019,31/01/2019
Malaysia,Ringgit,MYR,5.2835,01/01/2019,31/01/2019
Maldive Islands,Rufiyaa,MVR,19.53,01/01/2019,31/01/2019
Mali Republic,CFA Franc,XOF,726.07,01/01/2019,31/01/2019
Mauritania,Ouguiya,MRO,451.73,01/01/2019,31/01/2019
Mauritius,Rupee,MUR,43.36,01/01/2019,31/01/2019
Mexico,Mexican Peso,MXN,25.31,01/01/2019,31/01/2019
Moldova,Leu,MDL,21.8,01/01/2019,31/01/2019
Mongolia,Tugrik,MNT,3339.02,01/01/2019,31/01/2019
Montserrat,E Caribbean Dollar,XCD,3.4136,01/01/2019,31/01/2019
Morocco,Dirham,MAD,12.05,01/01/2019,31/01/2019
Mozambique,Metical,MZN,77.84,01/01/2019,31/01/2019
Myanmar,Kyat,MMK,1989.12,01/01/2019,31/01/2019
Nepal,Rupee,NPR,142.42,01/01/2019,31/01/2019
New Caledonia,CFP Franc,XPF,132.08,01/01/2019,31/01/2019
New Zealand,Dollar,NZD,1.845,01/01/2019,31/01/2019
Nicaragua,Gold Cordoba,NIO,40.81,01/01/2019,31/01/2019
Niger Republic,CFA Franc,XOF,726.07,01/01/2019,31/01/2019
Nigeria,Naira,NGN,458.94,01/01/2019,31/01/2019
Norway,Norwegian Krone,NOK,10.97,01/01/2019,31/01/2019
Oman,Rial,OMR,0.4868,01/01/2019,31/01/2019
Pakistan,Rupee,PKR,175.57,01/01/2019,31/01/2019
Panama,Balboa,PAB,1.2643,01/01/2019,31/01/2019
Papua New Guinea,Kina,PGK,4.2604,01/01/2019,31/01/2019
Paraguay,Guarani,PYG,7515.16,01/01/2019,31/01/2019
Peru,New Sol,PEN,4.2323,01/01/2019,31/01/2019
Philippines,Peso,PHP,67.09,01/01/2019,31/01/2019
Poland,Zloty,PLN,4.7397,01/01/2019,31/01/2019
Qatar,Riyal,QAR,4.6036,01/01/2019,31/01/2019
Romania,New Leu,RON,5.1589,01/01/2019,31/01/2019
Russia,Rouble,RUB,85.28,01/01/2019,31/01/2019
Rwanda,Franc,RWF,1128.3,01/01/2019,31/01/2019
Saotome & Principe,Dobra,STD,27119.3,01/01/2019,31/01/2019
Saudi Arabia,Riyal,SAR,4.744,01/01/2019,31/01/2019
Senegal,CFA Franc,XOF,726.07,01/01/2019,31/01/2019
Serbia,Dinar,RSD,130.89,01/01/2019,31/01/2019
Seychelles,Rupee,SCR,17.51,01/01/2019,31/01/2019
Sierra Leone,Leone,SLL,10809.79,01/01/2019,31/01/2019
Singapore,Dollar,SGD,1.7309,01/01/2019,31/01/2019
Soloman Islands,Dollar,SBD,10.04,01/01/2019,31/01/2019
Somali Republic,Schilling,SOS,733.29,01/01/2019,31/01/2019
South Africa,Rand,ZAR,17.9,01/01/2019,31/01/2019
South Korea,Won,KRW,1420.44,01/01/2019,31/01/2019
Sri Lanka,Rupee,LKR,228.01,01/01/2019,31/01/2019
St Christopher & Anguilla,E Caribbean Dollar,XCD,3.4136,01/01/2019,31/01/2019
St Lucia,E Caribbean Dollar,XCD,3.4136,01/01/2019,31/01/2019
St Vincent,E Caribbean Dollar,XCD,3.4136,01/01/2019,31/01/2019
Sudan Republic,Pound,SDG,60.21,01/01/2019,31/01/2019
Surinam,Dollar,SRD,9.4292,01/01/2019,31/01/2019
Swaziland,Lilangeni,SZL,17.9,01/01/2019,31/01/2019
Sweden,Krona,SEK,11.46,01/01/2019,31/01/2019
Switzerland,Franc,CHF,1.2551,01/01/2019,31/01/2019
Taiwan,Dollar,TWD,38.95,01/01/2019,31/01/2019
Tanzania,Schilling,TZS,2907.89,01/01/2019,31/01/2019
Thailand,Baht,THB,41.34,01/01/2019,31/01/2019
Togo Republic,CFA Franc,XOF,726.07,01/01/2019,31/01/2019
Tonga Islands,Pa'anga (AUS),TOP,1.7617,01/01/2019,31/01/2019
Trinidad/Tobago,Dollar,TTD,8.5339,01/01/2019,31/01/2019
Tunisia,Dinar,TND,3.7604,01/01/2019,31/01/2019
Turkey,Turkish  Lira,TRY,6.6678,01/01/2019,31/01/2019
Turkmenistan,New Manat,TMT,4.4377,01/01/2019,31/01/2019
UAE,Dirham,AED,4.644,01/01/2019,31/01/2019
Uganda,Schilling,UGX,4671.59,01/01/2019,31/01/2019
Ukraine,Hryvnia,UAH,34.91,01/01/2019,31/01/2019
Uruguay,Peso,UYU,40.7,01/01/2019,31/01/2019
USA,Dollar,USD,1.2643,01/01/2019,31/01/2019
Uzbekistan,Sum,UZS,10526.07,01/01/2019,31/01/2019
Vanuatu,Vatu,VUV,143.69,01/01/2019,31/01/2019
Venezuela,Bolivar Fuerte,VEF,314736.93,01/01/2019,31/01/2019
Vietnam,Dong,VND,29468.36,01/01/2019,31/01/2019
Wallis & Futuna Islands,CFP Franc,XPF,132.08,01/01/2019,31/01/2019
Western Samoa,Tala,WST,3.2737,01/01/2019,31/01/2019
Yemen (Rep of),Rial,YER,316.25,01/01/2019,31/01/2019
Zambia,Kwacha,ZMW,15.1,01/01/2019,31/01/2019
Zimbabwe,Dollar,ZWL,457.55,01/01/2019,31/01/2019
