Country,Currency,Currency code,Currency units per £1,Start date,End date
Abu Dhabi,Dirham,AED,6.2686,01/08/2014,31/08/2014
Afghanistan,Afghani,AFN,94.9239,01/08/2014,31/08/2014
Albania,Lek,ALL,176.937,01/08/2014,31/08/2014
Algeria,Dinar,DZD,135.766,01/08/2014,31/08/2014
Angola,Readj Kwanza,AOA,165.477,01/08/2014,31/08/2014
Antigua,E Caribbean Dollar,XCD,4.608,01/08/2014,31/08/2014
Argentina,Peso,ARS,13.9212,01/08/2014,31/08/2014
Armenia,Dram,AMD,693.583,01/08/2014,31/08/2014
Aruba,Florin,AWG,3.055,01/08/2014,31/08/2014
Australia,Dollar,AUD,1.8054,01/08/2014,31/08/2014
Austria,Euro,EUR,1.2658,01/08/2014,31/08/2014
Azerbaijan,New Manat,AZN,1.3367,01/08/2014,31/08/2014
Bahamas,Dollar,BSD,1.7042,01/08/2014,31/08/2014
Bahrain,Dinar,BHD,0.6434,01/08/2014,31/08/2014
Bangladesh,Taka,BDT,132.291,01/08/2014,31/08/2014
Barbados,Dollar,BBD,3.4133,01/08/2014,31/08/2014
Belarus,Rouble,BYR,17578.5,01/08/2014,31/08/2014
Belgium,Euro,EUR,1.2658,01/08/2014,31/08/2014
Belize,Dollar,BZD,3.4048,01/08/2014,31/08/2014
Benin,CFA Franc,XOF,828.668,01/08/2014,31/08/2014
Bermuda,Dollar,US),1.7042,01/08/2014,31/08/2014
Bhutan,Ngultrum,BTN,102.403,01/08/2014,31/08/2014
Bolivia,Boliviano,BOB,11.793,01/08/2014,31/08/2014
Bosnia- Herzegovinia,Marka,BAM,2.4708,01/08/2014,31/08/2014
Botswana,Pula,BWP,15.0965,01/08/2014,31/08/2014
Brazil,Real,BRL,3.7838,01/08/2014,31/08/2014
Brunei,Dollar,BND,2.1184,01/08/2014,31/08/2014
Bulgaria,Lev,BGN,2.4706,01/08/2014,31/08/2014
Burkina Faso,CFA Franc,XOF,828.668,01/08/2014,31/08/2014
Burundi,Franc,BIF,2643.77,01/08/2014,31/08/2014
Cambodia,Riel,KHR,6855.61,01/08/2014,31/08/2014
Cameroon Republic,CFA Franc,XAF,828.668,01/08/2014,31/08/2014
Canada,Dollar,CAD,1.8304,01/08/2014,31/08/2014
Cape Verde Islands,Escudo,CVE,137.163,01/08/2014,31/08/2014
Cayman Islands,Dollar,KYD,1.3995,01/08/2014,31/08/2014
Central African Republic,CFA Franc,XAF,828.668,01/08/2014,31/08/2014
Chad,CFA Franc,XAF,828.668,01/08/2014,31/08/2014
Chile,Peso,CLP,966.698,01/08/2014,31/08/2014
China,Yuan,Ren,10.5949,01/08/2014,31/08/2014
Colombia,Peso,COP,3196.34,01/08/2014,31/08/2014
Comoros,Franc,KMF,621.501,01/08/2014,31/08/2014
Congo,CFA Franc,XAF,828.668,01/08/2014,31/08/2014
Congo,Congo Fr,CDF,1571.49,01/08/2014,31/08/2014
Costa Rica,Colon,CRC,916.882,01/08/2014,31/08/2014
Cote d'Ivoire,CFA Franc,XOF,828.668,01/08/2014,31/08/2014
Croatia,Kuna,HRK,9.6207,01/08/2014,31/08/2014
Cuba,Peso,CUP,1.7067,01/08/2014,31/08/2014
Cyprus,Euro,EUR,1.2658,01/08/2014,31/08/2014
Czech Republic,Koruna,CZK,34.6661,01/08/2014,31/08/2014
Denmark,Krone,DKK,9.4393,01/08/2014,31/08/2014
Djibouti,Franc,DJF,302.162,01/08/2014,31/08/2014
Dominica,E Caribbean Dollar,XCD,4.608,01/08/2014,31/08/2014
Dominican Republic,Peso,DOP,74.3246,01/08/2014,31/08/2014
