Country,Currency,Currency code,Currency units per £1,Start Date,End Date
Malaysia,Ringgit,MYR,5.1538,01/11/2016,30/11/2016
Maldive Islands,Rufiyaa,MVR,18.93,01/11/2016,30/11/2016
Mali Republic,CFA Franc,XOF,735.23,01/11/2016,30/11/2016
Mauritania,Ouguiya,MRO,440.09,01/11/2016,30/11/2016
Mauritius,Rupee,MUR,43.73,01/11/2016,30/11/2016
Mexico,Mexican Peso,MXN,22.84,01/11/2016,30/11/2016
Moldova,Leu,MDL,24.52,01/11/2016,30/11/2016
Mongolia,Tugrik,MNT,2849.52,01/11/2016,30/11/2016
Montserrat,E Caribbean Dollar,XCD,3.3191,01/11/2016,30/11/2016
Morocco,Dirham,MAD,12.12,01/11/2016,30/11/2016
Mozambique,Metical,MZN,96.26,01/11/2016,30/11/2016
Myanmar,Kyat,MMK,1586.72,01/11/2016,30/11/2016
Nepal,Rupee,NPR,131.18,01/11/2016,30/11/2016
New Caledonia,CFP Franc,XPF,133.75,01/11/2016,30/11/2016
New Zealand,Dollar,NZD,1.7016,01/11/2016,30/11/2016
Nicaragua,Gold Cordoba,NIO,35.69,01/11/2016,30/11/2016
Niger Republic,CFA Franc,XOF,735.23,01/11/2016,30/11/2016
Nigeria,Naira,NGN,391.16,01/11/2016,30/11/2016
Norway,Norwegian Krone,NOK,10,01/11/2016,30/11/2016
Oman,Rial,OMR,0.4733,01/11/2016,30/11/2016
Pakistan,Rupee,PKR,128.74,01/11/2016,30/11/2016
Panama,Balboa,PAB,1.2293,01/11/2016,30/11/2016
Papua New Guinea,Kina,PGK,3.8986,01/11/2016,30/11/2016
Paraguay,Guarani,PYG,6896.38,01/11/2016,30/11/2016
Peru,New Sol,PEN,4.156,01/11/2016,30/11/2016
Philippines,Peso,PHP,59.21,01/11/2016,30/11/2016
Poland,Zloty,PLN,4.8348,01/11/2016,30/11/2016
Qatar,Riyal,QAR,4.4761,01/11/2016,30/11/2016
Romania,New Leu,RON,5.0435,01/11/2016,30/11/2016
Russia,Rouble,RUB,76.5,01/11/2016,30/11/2016
Rwanda,Franc,RWF,992.74,01/11/2016,30/11/2016
Saotome & Principe,Dobra,STD,27342.74,01/11/2016,30/11/2016
Saudi Arabia,Riyal,SAR,4.6117,01/11/2016,30/11/2016
Senegal,CFA Franc,XOF,735.23,01/11/2016,30/11/2016
Serbia,Dinar,RSD,137.98,01/11/2016,30/11/2016
Seychelles,Rupee,SCR,16.37,01/11/2016,30/11/2016
Sierra Leone,Leone,SLL,6939.4,01/11/2016,30/11/2016
Singapore,Dollar,SGD,1.7052,01/11/2016,30/11/2016
Soloman Islands,Dollar,SBD,9.5554,01/11/2016,30/11/2016
Somali Republic,Schilling,SOS,722.82,01/11/2016,30/11/2016
South Africa,Rand,ZAR,17.05,01/11/2016,30/11/2016
South Korea,Won,KRW,1380.81,01/11/2016,30/11/2016
Sri Lanka,Rupee,LKR,180.89,01/11/2016,30/11/2016
St Christopher and Anguilla,E Caribbean Dollar,XCD,3.3191,01/11/2016,30/11/2016
St Lucia,E Caribbean Dollar,XCD,3.3191,01/11/2016,30/11/2016
St Vincent,E Caribbean Dollar,XCD,3.3191,01/11/2016,30/11/2016
Sudan Republic,Pound,SDG,7.4793,01/11/2016,30/11/2016
Surinam,Dollar,SRD,8.6309,01/11/2016,30/11/2016
Swaziland,Lilangeni,SZL,17.05,01/11/2016,30/11/2016
Sweden,Krona,SEK,10.87,01/11/2016,30/11/2016
Switzerland,Franc,CHF,1.2161,01/11/2016,30/11/2016
