Country,Currency,Currency code,Currency units per £1,Start date,End date
Abu Dhabi,Dirham,AED,6.2297,01/07/2014,31/07/2014
Afghanistan,Afghani,AFN,99.4394,01/07/2014,31/07/2014
Albania,Lek,ALL,175.448,01/07/2014,31/07/2014
Algeria,Dinar,DZD,134.8,01/07/2014,31/07/2014
Angola,Readj Kwanza,AOA,165.633,01/07/2014,31/07/2014
Antigua,E Caribbean Dollar,XCD,4.5794,01/07/2014,31/07/2014
Argentina,Peso,ARS,13.7724,01/07/2014,31/07/2014
Armenia,Dram,AMD,697.077,01/07/2014,31/07/2014
Aruba,Florin,AWG,3.036,01/07/2014,31/07/2014
Australia,Dollar,AUD,1.814,01/07/2014,31/07/2014
Austria,Euro,EUR,1.248,01/07/2014,31/07/2014
Azerbaijan,New Manat,AZN,1.3282,01/07/2014,31/07/2014
Bahamas,Dollar,BSD,1.6938,01/07/2014,31/07/2014
Bahrain,Dinar,BHD,0.6394,01/07/2014,31/07/2014
Bangladesh,Taka,BDT,131.597,01/07/2014,31/07/2014
Barbados,Dollar,BBD,3.3921,01/07/2014,31/07/2014
Belarus,Rouble,BYR,17282.8,01/07/2014,31/07/2014
Belgium,Euro,EUR,1.248,01/07/2014,31/07/2014
Belize,Dollar,BZD,3.3837,01/07/2014,31/07/2014
Benin,CFA Franc,XOF,822.365,01/07/2014,31/07/2014
Bermuda,Dollar,US),1.6938,01/07/2014,31/07/2014
Bhutan,Ngultrum,BTN,102.294,01/07/2014,31/07/2014
Bolivia,Boliviano,BOB,11.7197,01/07/2014,31/07/2014
Bosnia- Herzegovinia,Marka,BAM,2.452,01/07/2014,31/07/2014
Botswana,Pula,BWP,15.0693,01/07/2014,31/07/2014
Brazil,Real,BRL,3.8174,01/07/2014,31/07/2014
Brunei,Dollar,BND,2.1202,01/07/2014,31/07/2014
Bulgaria,Lev,BGN,2.4522,01/07/2014,31/07/2014
Burkina Faso,CFA Franc,XOF,822.365,01/07/2014,31/07/2014
Burundi,Franc,BIF,2625.66,01/07/2014,31/07/2014
Cambodia,Riel,KHR,6794.38,01/07/2014,31/07/2014
Cameroon Republic,CFA Franc,XAF,822.365,01/07/2014,31/07/2014
Canada,Dollar,CAD,1.8417,01/07/2014,31/07/2014
Cape Verde Islands,Escudo,CVE,136.125,01/07/2014,31/07/2014
Cayman Islands,Dollar,KYD,1.3908,01/07/2014,31/07/2014
Central African Republic,CFA Franc,XAF,822.365,01/07/2014,31/07/2014
Chad,CFA Franc,XAF,822.365,01/07/2014,31/07/2014
Chile,Peso,CLP,940.977,01/07/2014,31/07/2014
China,Yuan,Ren,10.5337,01/07/2014,31/07/2014
Colombia,Peso,COP,3179.3,01/07/2014,31/07/2014
Comoros,Franc,KMF,616.773,01/07/2014,31/07/2014
Congo,CFA Franc,XAF,822.365,01/07/2014,31/07/2014
Congo,Congo Fr,CDF,1567.15,01/07/2014,31/07/2014
Costa Rica,Colon,CRC,941.826,01/07/2014,31/07/2014
Cote d'Ivoire,CFA Franc,XOF,822.365,01/07/2014,31/07/2014
Croatia,Kuna,HRK,9.4995,01/07/2014,31/07/2014
Cuba,Peso,CUP,1.6961,01/07/2014,31/07/2014
Cyprus,Euro,EUR,1.248,01/07/2014,31/07/2014
Czech Republic,Koruna,CZK,34.388,01/07/2014,31/07/2014
Denmark,Krone,DKK,9.3051,01/07/2014,31/07/2014
Djibouti,Franc,DJF,300.201,01/07/2014,31/07/2014
Dominica,E Caribbean Dollar,XCD,4.5794,01/07/2014,31/07/2014
Dominican Republic,Peso,DOP,73.2694,01/07/2014,31/07/2014
Dubai,Dirham,AED,6.2297,01/07/2014,31/07/2014
Ecuador,Dollar,ECS,1.6938,01/07/2014,31/07/2014
Egypt,Pound,EGP,12.127,01/07/2014,31/07/2014
El Salvador,Colon,SVC,14.8354,01/07/2014,31/07/2014
Equatorial Guinea,CFA Franc,XAF,822.365,01/07/2014,31/07/2014
Eritrea,Nakfa,ERN,25.0676,01/07/2014,31/07/2014
Estonia,Euro,EUR,1.248,01/07/2014,31/07/2014
Ethiopia,Birr,ETB,33.2096,01/07/2014,31/07/2014
European Community,Euro,EUR,1.248,01/07/2014,31/07/2014
Fiji Islands,Dollar,FJD,3.1166,01/07/2014,31/07/2014
Finland,Euro,EUR,1.248,01/07/2014,31/07/2014
France,Euro,EUR,1.248,01/07/2014,31/07/2014
French Polynesia,CFP Franc,XPF,149.605,01/07/2014,31/07/2014
Gabon,CFA Franc,XAF,822.365,01/07/2014,31/07/2014
Gambia,Dalasi,GMD,67.1637,01/07/2014,31/07/2014
Georgia,Lari,GEL,2.9993,01/07/2014,31/07/2014
Germany,Euro,EUR,1.248,01/07/2014,31/07/2014
Ghana,Cedi,GHS,5.2747,01/07/2014,15/07/2014
Ghana,Cedi,GHS,5.6845,16/07/2014,31/07/2014
Greece,Euro,EUR,1.248,01/07/2014,31/07/2014
Grenada,E Caribbean Dollar,XCD,4.5794,01/07/2014,31/07/2014
Guatemala,Quetzal,GTQ,13.2572,01/07/2014,31/07/2014
Guinea Bissau,CFA Franc,XOF,822.365,01/07/2014,31/07/2014
Guinea Republic,Franc,GNF,11923.3,01/07/2014,31/07/2014
Guyana,Dollar,GYD,349.352,01/07/2014,31/07/2014
Haiti,Gourde,HTG,76.9006,01/07/2014,31/07/2014
Honduras,Lempira,HNL,35.3287,01/07/2014,31/07/2014
Hong Kong,Dollar,HKD,13.1287,01/07/2014,31/07/2014
Hungary,Forint,HUF,384.757,01/07/2014,31/07/2014
Iceland,Krona,ISK,193.765,01/07/2014,31/07/2014
India,Rupee,INR,102.294,01/07/2014,31/07/2014
Indonesia,Rupiah,IDR,20004.1,01/07/2014,31/07/2014
Iran,Rial,IRR,43422.3,01/07/2014,31/07/2014
Iraq,Dinar,IQD,1971.15,01/07/2014,31/07/2014
Ireland,Euro,EUR,1.248,01/07/2014,31/07/2014
Israel,Shekel,ILS,5.8497,01/07/2014,31/07/2014
Italy,Euro,EUR,1.248,01/07/2014,31/07/2014
Jamaica,Dollar,JMD,188.558,01/07/2014,31/07/2014
Japan,Yen,JPY,172.991,01/07/2014,31/07/2014
Jordan,Dinar,JOD,1.201,01/07/2014,31/07/2014
Kazakhstan,Tenge,KZT,311.285,01/07/2014,31/07/2014
Kenya,Schilling,KES,149.168,01/07/2014,31/07/2014
Korea,Won,KPW,2.2049,01/07/2014,31/07/2014
Kuwait,Dinar,KWD,0.4787,01/07/2014,31/07/2014
Kyrgyz Republic,Som,KGS,88.1688,01/07/2014,31/07/2014
Lao People's Dem Republic,Kip,LAK,13631.2,01/07/2014,31/07/2014
Latvia,LV,EUR,1.248,01/07/2014,31/07/2014
Lebanon,Pound,LBP,2558.7,01/07/2014,31/07/2014
Lesotho,Loti,LSL,18.2436,01/07/2014,31/07/2014
Liberia,Dollar,US),1.6938,01/07/2014,31/07/2014
Libya,Dinar,LYD,2.0454,01/07/2014,31/07/2014
Lithuania,Litas,LTL,4.3288,01/07/2014,31/07/2014
Luxembourg,Euro,EUR,1.248,01/07/2014,31/07/2014
Macao,Pataca,MOP,13.5409,01/07/2014,31/07/2014
Macedonia,Denar,MKD,76.9583,01/07/2014,31/07/2014
Madagascar,Malagasy Ariary,MGA,4123.95,01/07/2014,31/07/2014
Malawi,Kwacha,MWK,671.266,01/07/2014,31/07/2014
Malaysia,Ringgit,MYR,5.4767,01/07/2014,31/07/2014
Maldive Islands,Rufiyaa,MVR,26.1362,01/07/2014,31/07/2014
