Country,Currency,Currency Code,Currency units per £1,Start Date,End Date
Israel,Shekel,ILS,4.6983,01/02/2017,28/02/2017
Jamaica,Dollar,JMD,159.2200,01/02/2017,28/02/2017
Japan,Yen,JPY,139.8100,01/02/2017,28/02/2017
Jordan,Dinar,JOD,0.8755,01/02/2017,28/02/2017
Kazakhstan,Tenge,KZT,407.6600,01/02/2017,28/02/2017
Kenya,Schilling,KES,128.2400,01/02/2017,28/02/2017
Kuwait,Dinar,KWD,0.3766,01/02/2017,28/02/2017
Kyrgyz Republic,Som,KGS,85.7800,01/02/2017,28/02/2017
Lao People's Dem Rep,Kip,LAK,10128.6100,01/02/2017,28/02/2017
Lebanon,Pound,LBP,1860.9400,01/02/2017,28/02/2017
Lesotho,Loti,LSL,16.6300,01/02/2017,28/02/2017
Liberia,Dollar (US),LRD,1.2343,01/02/2017,28/02/2017
Libya,Dinar,LYD,1.7650,01/02/2017,28/02/2017
Macao,Pataca,MOP,9.8605,01/02/2017,28/02/2017
Macedonia,Denar,MKD,71.0700,01/02/2017,28/02/2017
Madagascar,Malagasy Ariary,MGA,4033.0500,01/02/2017,28/02/2017
Malawi,Kwacha,MWK,895.5900,01/02/2017,28/02/2017
Malaysia,Ringgit,MYR,5.4858,01/02/2017,28/02/2017
Maldive Islands,Rufiyaa,MVR,19.0500,01/02/2017,28/02/2017
Mali Republic,CFA Franc,XOF,757.1300,01/02/2017,28/02/2017
Mauritania,Ouguiya,MRO,442.9800,01/02/2017,28/02/2017
Mauritius,Rupee,MUR,44.2400,01/02/2017,28/02/2017
Mexico,Mexican Peso,MXN,26.8800,01/02/2017,28/02/2017
Moldova,Leu,MDL,24.8000,01/02/2017,28/02/2017
Mongolia,Tugrik,MNT,3077.0900,01/02/2017,28/02/2017
Montserrat,E Caribbean Dollar,XCD,3.3326,01/02/2017,28/02/2017
Morocco,Dirham,MAD,12.3800,01/02/2017,28/02/2017
Mozambique,Metical,MZN,87.4400,01/02/2017,28/02/2017
Myanmar,Kyat,MMK,1678.8800,01/02/2017,28/02/2017
Nepal,Rupee,NPR,134.4000,01/02/2017,28/02/2017
New Caledonia,CFP Franc,XPF,137.7300,01/02/2017,28/02/2017
New Zealand,Dollar,NZD,1.7148,01/02/2017,28/02/2017
Nicaragua,Gold Cordoba,NIO,36.2800,01/02/2017,28/02/2017
Niger Republic,CFA Franc,XOF,757.1300,01/02/2017,28/02/2017
Nigeria,Naira,NGN,388.4900,01/02/2017,28/02/2017
Norway,Norwegian Krone,NOK,10.4300,01/02/2017,28/02/2017
Oman,Rial,OMR,0.4753,01/02/2017,28/02/2017
Pakistan,Rupee,PKR,129.3600,01/02/2017,28/02/2017
Panama,Balboa,PAB,1.2343,01/02/2017,28/02/2017
Papua New Guinea,Kina,PGK,3.9212,01/02/2017,28/02/2017
Paraguay,Guarani,PYG,7066.0200,01/02/2017,28/02/2017
Peru,New Sol,PEN,4.1311,01/02/2017,28/02/2017
Philippines,Peso,PHP,61.4600,01/02/2017,28/02/2017
Poland,Zloty,PLN,5.0372,01/02/2017,28/02/2017
Qatar,Riyal,QAR,4.4938,01/02/2017,28/02/2017
Romania,New Leu,RON,5.1898,01/02/2017,28/02/2017
Russia,Rouble,RUB,73.2200,01/02/2017,28/02/2017
Rwanda,Franc,RWF,1014.5800,01/02/2017,28/02/2017
Saotome and Principe,Dobra,STD,28309.7500,01/02/2017,28/02/2017
Saudi Arabia,Riyal,SAR,4.6293,01/02/2017,28/02/2017
Senegal,CFA Franc,XOF,757.1300,01/02/2017,28/02/2017
Serbia,Dinar,RSD,142.9900,01/02/2017,28/02/2017
Seychelles,Rupee,SCR,16.6800,01/02/2017,28/02/2017
Sierra Leone,Leone,SLL,9220.1700,01/02/2017,28/02/2017
Singapore,Dollar,SGD,1.7544,01/02/2017,28/02/2017
Soloman Islands,Dollar,SBD,9.6166,01/02/2017,28/02/2017
Somali Republic,Schilling,SOS,712.1800,01/02/2017,28/02/2017
South Africa,Rand,ZAR,16.6300,01/02/2017,28/02/2017
South Korea,Won,KRW,1440.1100,01/02/2017,28/02/2017
Sri Lanka,Rupee,LKR,185.3600,01/02/2017,28/02/2017
St Christopher and Anguilla,E Caribbean Dollar,XCD,3.3326,01/02/2017,28/02/2017
St Lucia,E Caribbean Dollar,XCD,3.3326,01/02/2017,28/02/2017
St Vincent,E Caribbean Dollar,XCD,3.3326,01/02/2017,28/02/2017
Sudan Republic,Pound,SDG,7.9413,01/02/2017,28/02/2017
Surinam,Dollar,SRD,9.2214,01/02/2017,28/02/2017
Swaziland,Lilangeni,SZL,16.6300,01/02/2017,28/02/2017
Sweden,Krona,SEK,10.9900,01/02/2017,28/02/2017
Switzerland,Franc,CHF,1.2363,01/02/2017,28/02/2017
Taiwan,Dollar,TWD,38.9300,01/02/2017,28/02/2017
Tanzania,Schilling,TZS,2759.8800,01/02/2017,28/02/2017
Thailand,Baht,THB,43.5800,01/02/2017,28/02/2017
Togo Republic,CFA Franc,XOF,757.1300,01/02/2017,28/02/2017
Tonga Islands,Pa'anga (AUS),TOP,1.6317,01/02/2017,28/02/2017
Trinidad/Tobago,Dollar,TTD,8.3119,01/02/2017,28/02/2017
Tunisia,Dinar,TND,2.8162,01/02/2017,28/02/2017
Turkey,Turkish  Lira,TRY,4.6517,01/02/2017,28/02/2017
Turkmenistan,New Manat,TMT,4.3200,01/02/2017,28/02/2017
UAE,Dirham,AED,4.5336,01/02/2017,28/02/2017
Uganda,Schilling,UGX,4443.4500,01/02/2017,28/02/2017
Ukraine,Hryvnia,UAH,34.0000,01/02/2017,28/02/2017
Uruguay,Peso,UYU,35.4300,01/02/2017,28/02/2017
USA,Dollar,USD,1.2343,01/02/2017,28/02/2017
Uzbekistan,Sum,UZS,4012.7600,01/02/2017,28/02/2017
Vanuatu,Vatu,VUV,136.1400,01/02/2017,28/02/2017
Venezuela,Bolivar Fuerte,VEF,12.3300,01/02/2017,28/02/2017
Vietnam,Dong,VND,27861.7500,01/02/2017,28/02/2017
Wallis and Futuna Islands,CFP Franc,XPF,137.7300,01/02/2017,28/02/2017
Western Samoa,Tala,WST,3.1036,01/02/2017,28/02/2017
Yemen (Rep of),Rial,YER,308.7500,01/02/2017,28/02/2017
Zambia,Kwacha,ZMW,12.2000,01/02/2017,28/02/2017
Zimbabwe,Dollar,ZWL,446.6900,01/02/2017,28/02/2017
