Country,Currency,Currency code,Currency units per £1,Start date,End date
Abu Dhabi,Dirham,AED,6.0401,01/02/14,28/02/14
Afghanistan,Afghani,AFN,90.823,01/02/14,28/02/14
Albania,Lek,ALL,170.727,01/02/14,28/02/14
Algeria,Dinar,DZD,129.171,01/02/14,28/02/14
Angola,Readj Kwanza,AOA,160.539,01/02/14,28/02/14
Antigua,E Caribbean Dollar,XCD,4.44,01/02/14,28/02/14
Argentina,Peso,ARS,11.4779,01/02/14,04/02/14
Argentina,Peso,ARS,13.2793,05/02/14,28/02/14
Armenia,Dram,AMD,667.811,01/02/14,28/02/14
Aruba,Florin,AWG,2.9436,01/02/14,28/02/14
Australia,Dollar,AUD,1.872,01/02/14,28/02/14
Austria,Euro,EUR,1.2226,01/02/14,28/02/14
Azerbaijan,New Manat,AZN,1.2881,01/02/14,28/02/14
Bahamas,Dollar,BSD,1.6584,01/02/14,28/02/14
Bahrain,Dinar,BHD,0.62,01/02/14,28/02/14
Bangladesh,Taka,BDT,127.716,01/02/14,28/02/14
Barbados,Dollar,BBD,3.2889,01/02/14,28/02/14
Belarus,Rouble,BYR,15766.2,01/02/14,28/02/14
Belgium,Euro,EUR,1.2226,01/02/14,28/02/14
Belize,Dollar,BZD,3.2725,01/02/14,28/02/14
Benin,CFA Franc,XOF,795.64,01/02/14,28/02/14
Bermuda,Dollar,BMD,1.6584,01/02/14,28/02/14
Bhutan,Ngultrum,BTN,102.561,01/02/14,28/02/14
Bolivia,Boliviano,BOB,11.3632,01/02/14,28/02/14
Bosnia- Herzegovinia,Marka,BAM,2.3723,01/02/14,28/02/14
Botswana,Pula,BWP,14.6893,01/02/14,28/02/14
Brazil,Real,BRL,3.9188,01/02/14,28/02/14
Brunei,Dollar,BND,2.0959,01/02/14,28/02/14
Bulgaria,Lev,BGN,2.372,01/02/14,28/02/14
Burkina Faso,CFA Franc,XOF,795.64,01/02/14,28/02/14
Burundi,Franc,BIF,2558.77,01/02/14,28/02/14
Cambodia,Riel,KHR,6539.98,01/02/14,28/02/14
Cameroon Republic,CFA Franc,XAF,795.64,01/02/14,28/02/14
Canada,Dollar,CAD,1.8327,01/02/14,28/02/14
Cape Verde Islands,Escudo,CVE,131.704,01/02/14,28/02/14
Cayman Islands,Dollar,KYD,1.3485,01/02/14,28/02/14
Central African Republic,CFA Franc,XAF,795.64,01/02/14,28/02/14
Chad,CFA Franc,XAF,795.64,01/02/14,28/02/14
Chile,Peso,CLP,886.729,01/02/14,28/02/14
China,Yuan,CNY,9.9493,01/02/14,28/02/14
Colombia,Peso,COP,3226.19,01/02/14,28/02/14
Comoros,Franc,KMF,596.73,01/02/14,28/02/14
Congo (Brazaville),CFA Franc,XAF,795.64,01/02/14,28/02/14
Congo (DemRep),Congo Fr,CDF,1519.48,01/02/14,28/02/14
Costa Rica,Colon,CRC,824.208,01/02/14,25/02/14
Costa Rica,Colon,CRC,877.066,26/02/14,28/02/14
Cote d'Ivoire,CFA Franc,XOF,795.64,01/02/14,28/02/14
Croatia,Kuna,HRK,9.2533,01/02/14,28/02/14
Cuba,Peso,CUP,1.6445,01/02/14,28/02/14
Cyprus,Euro,EUR,1.2226,01/02/14,28/02/14
Czech Republic,Koruna,CZK,33.3203,01/02/14,28/02/14
Denmark,Krone,DKK,9.1233,01/02/14,28/02/14
