Country,Currency,Currency code,Currency units per £1,Start date,End date
Congo (Brazaville),CFA Franc,XAF,928.57,01/12/2015,31/12/2015
Congo (DemRep),Congo Fr,CDF,1408.25,01/12/2015,31/12/2015
Costa Rica,Colon,CRC,809.58,01/12/2015,31/12/2015
Cote d'Ivoire,CFA Franc,XOF,928.57,01/12/2015,31/12/2015
Croatia,Kuna,HRK,10.78,01/12/2015,31/12/2015
Cuba,Peso,CUP,1.5192,01/12/2015,31/12/2015
Czech Republic,Koruna,CZK,38.26,01/12/2015,31/12/2015
Denmark,Krone,DKK,10.65,01/12/2015,31/12/2015
Djibouti,Franc,DJF,269.98,01/12/2015,31/12/2015
Dominica,E Caribbean Dollar,XCD,4.1017,01/12/2015,31/12/2015
Dominican Republic,Peso,DOP,68.71,01/12/2015,31/12/2015
Dubai,Dirham,AED,5.5795,01/12/2015,31/12/2015
Ecuador,Dollar,ECS,1.521,01/12/2015,31/12/2015
Egypt,Pound,EGP,11.89,01/12/2015,31/12/2015
El Salvador,Colon,SVC,13.2,01/12/2015,31/12/2015
Equatorial Guinea,CFA Franc,XAF,928.57,01/12/2015,31/12/2015
Eritrea,Nakfa,ERN,22.78,01/12/2015,31/12/2015
Ethiopia,Birr,ETB,31.96,01/12/2015,31/12/2015
Eurozone,Euro,EUR,1.4286,01/12/2015,31/12/2015
Fiji Islands,Dollar,FJD,3.2854,01/12/2015,31/12/2015
Fr. Polynesia,CFP Franc,XPF,168.92,01/12/2015,31/12/2015
Gabon,CFA Franc,XAF,928.57,01/12/2015,31/12/2015
Gambia,Dalasi,GMD,59.39,01/12/2015,31/12/2015
Georgia,Lari,GEL,3.6384,01/12/2015,31/12/2015
Ghana,Cedi,GHS,5.8032,01/12/2015,31/12/2015
Grenada,E Caribbean Dollar,XCD,4.1017,01/12/2015,31/12/2015
Guatemala,Quetzal,GTQ,11.63,01/12/2015,31/12/2015
Guinea Bissau,CFA Franc,XOF,928.57,01/12/2015,31/12/2015
Guinea Republic,Franc,GNF,11781.06,01/12/2015,31/12/2015
Guyana,Dollar,GYD,313.31,01/12/2015,31/12/2015
Haiti,Gourde,HTG,82.88,01/12/2015,31/12/2015
Honduras,Lempira,HNL,33.62,01/12/2015,31/12/2015
Hong Kong,Dollar,HKD,11.78,01/12/2015,31/12/2015
Hungary,Forint,HUF,440.95,01/12/2015,31/12/2015
Iceland,Krona,ISK,199.18,01/12/2015,31/12/2015
India,Rupee,INR,100.86,01/12/2015,31/12/2015
Indonesia,Rupiah,IDR,20759.29,01/12/2015,31/12/2015
Iraq,Dinar,IQD,1807.79,01/12/2015,01/12/2015
Iraq,Dinar,IQD,1696.24,02/12/2015,08/12/2015
Iraq,Dinar,IQD,1791.65,09/12/2015,31/12/2015
Israel,Shekel,ILS,5.9335,01/12/2015,31/12/2015
Jamaica,Dollar,JMD,181.43,01/12/2015,31/12/2015
Japan,Yen,JPY,187.96,01/12/2015,31/12/2015
Jordan,Dinar,JOD,1.0773,01/12/2015,31/12/2015
Kazakhstan,Tenge,KZT,467.74,01/12/2015,29/12/2015
Kazakhstan,Tenge,KZT,512.32,30/12/2015,31/12/2015
Kenya,Schilling,KES,155.63,01/12/2015,31/12/2015
Kuwait,Dinar,KWD,0.4618,01/12/2015,31/12/2015
Kyrgyz Republic,Som,KGS,109.27,01/12/2015,22/12/2015
Kyrgyz Republic,Som,KGS,115.43,23/12/2015,31/12/2015
Lao People's Dem Rep,Kip,LAK,12382.64,01/12/2015,31/12/2015
Lebanon,Pound,LBP,2291.04,01/12/2015,31/12/2015
Lesotho,Loti,LSL,21.87,01/12/2015,22/12/2015
Lesotho,Loti,LSL,24.36,23/12/2015,29/12/2015
Lesotho,Loti,LSL,22.43,30/12/2015,31/12/2015
Liberia,Dollar (US),LRD,1.521,01/12/2015,31/12/2015
Libya,Dinar,LYD,2.0585,01/12/2015,31/12/2015
Macao,Pataca,MOP,12.12,01/12/2015,31/12/2015
Macedonia,Denar,MKD,87.1,01/12/2015,31/12/2015
Madagascar,Malagasy Ariary,MGA,4963.08,01/12/2015,31/12/2015
Malawi,Kwacha,MWK,877.31,01/12/2015,15/12/2015
Malawi,Kwacha,MWK,922.21,16/12/2015,31/12/2015
Malaysia,Ringgit,MYR,6.6787,01/12/2015,08/12/2015
Malaysia,Ringgit,MYR,6.3253,09/12/2015,31/12/2015
Maldive Islands,Rufiyaa,MVR,23.25,01/12/2015,31/12/2015
Mali Republic,CFA Franc,XOF,928.57,01/12/2015,31/12/2015
Mauritania,Ouguiya,MRO,477.95,01/12/2015,15/12/2015
Mauritania,Ouguiya,MRO,442.56,16/12/2015,31/12/2015
Mauritius,Rupee,MUR,54.79,01/12/2015,31/12/2015
Mexico,Mexican Peso,MXN,25.48,01/12/2015,31/12/2015
Moldova,Leu,MDL,30.07,01/12/2015,31/12/2015
Mongolia,Tugrik,MNT,3025.4,01/12/2015,31/12/2015
Montserrat,E Caribbean Dollar,XCD,4.1017,01/12/2015,31/12/2015
Morocco,Dirham,MAD,15.15,01/12/2015,31/12/2015
Mozambique,Metical,MZN,68.81,01/12/2015,08/12/2015
Mozambique,Metical,MZN,84.88,09/12/2015,15/12/2015
Mozambique,Metical,MZN,79.29,16/12/2015,29/12/2015
Mozambique,Metical,MZN,72.67,30/12/2015,31/12/2015
Myanmar,Kyat,MMK,1953.71,01/12/2015,31/12/2015
Nepal,Rupee,NPR,160.81,01/12/2015,31/12/2015
New Caledonia,CFP Franc,XPF,168.92,01/12/2015,31/12/2015
New Zealand,Dollar,NZD,2.3629,01/12/2015,22/12/2015
New Zealand,Dollar,NZD,2.2171,23/12/2015,31/12/2015
Nicaragua,Gold Cordoba,NIO,42.15,01/12/2015,31/12/2015
Niger Republic,CFA Franc,XOF,928.57,01/12/2015,31/12/2015
Nigeria,Naira,NGN,302.16,01/12/2015,31/12/2015
Norway,Norwegian Krone,NOK,13.22,01/12/2015,31/12/2015
Oman,Rial,OMR,0.585,01/12/2015,31/12/2015
Pakistan,Rupee,PKR,160.11,01/12/2015,31/12/2015
Panama,Balboa,PAB,1.5192,01/12/2015,31/12/2015
Papua New Guinea,Kina,PGK,4.4768,01/12/2015,31/12/2015
Paraguay,Guarani,PYG,8561.5,01/12/2015,31/12/2015
Peru,New Sol,PEN,5.0687,01/12/2015,31/12/2015
Philippines,Peso,PHP,71.69,01/12/2015,31/12/2015
Poland,Zloty,PLN,6.0004,01/12/2015,31/12/2015
Qatar,Riyal,QAR,5.5306,01/12/2015,31/12/2015
Romania,New Leu,RON,6.293,01/12/2015,31/12/2015
Russia,Rouble,RUB,101.53,01/12/2015,31/12/2015
Rwanda,Franc,RWF,1132.53,01/12/2015,31/12/2015
Saotome and Principe,Dobra,STD,34522.83,01/12/2015,31/12/2015
Saudi Arabia,Riyal,SAR,5.7041,01/12/2015,31/12/2015
Senegal,CFA Franc,XOF,928.57,01/12/2015,31/12/2015
Serbia,Dinar,RSD,170.51,01/12/2015,31/12/2015
Seychelles,Rupee,SCR,19.91,01/12/2015,31/12/2015
Sierra Leone,Leone,SLL,6817.97,01/12/2015,08/12/2015
Sierra Leone,Leone,SLL,6395.76,09/12/2015,31/12/2015
Singapore,Dollar,SGD,2.1651,01/12/2015,31/12/2015
Soloman Islands,Dollar,SBD,12,01/12/2015,31/12/2015
Somali Republic,Schilling,SOS,922.88,01/12/2015,31/12/2015
South Africa,Rand,ZAR,21.63,01/12/2015,31/12/2015
South Korea,Won,KRW,1782.99,01/12/2015,31/12/2015
Sri Lanka,Rupee,LKR,215.79,01/12/2015,31/12/2015
St Christopher and Anguilla,E Caribbean Dollar,XCD,4.1017,01/12/2015,31/12/2015
St Lucia,E Caribbean Dollar,XCD,4.1017,01/12/2015,31/12/2015
St Vincent,E Caribbean Dollar,XCD,4.1017,01/12/2015,31/12/2015
Sudan Republic,Pound,SDG,9.2601,01/12/2015,22/12/2015
Sudan Republic,Pound,SDG,9.8176,23/12/2015,29/12/2015
Sudan Republic,Pound,SDG,9.0796,30/12/2015,31/12/2015
Surinam,Dollar,SRD,5.0132,01/12/2015,01/12/2015
Surinam,Dollar,SRD,6.089,02/12/2015,31/12/2015
Swaziland,Lilangeni,SZL,21.87,01/12/2015,22/12/2015
Swaziland,Lilangeni,SZL,24.36,23/12/2015,29/12/2015
Swaziland,Lilangeni,SZL,22.431,30/12/2015,31/12/2015
Sweden,Krona,SEK,13.28,01/12/2015,31/12/2015
Switzerland,Franc,CHF,1.5502,01/12/2015,31/12/2015
Taiwan,Dollar,TWD,49.88,01/12/2015,31/12/2015
Tanzania,Schilling,TZS,3266.18,01/12/2015,31/12/2015
Thailand,Baht,THB,54.75,01/12/2015,31/12/2015
Togo Republic,CFA Franc,XOF,928.57,01/12/2015,31/12/2015
Tonga Islands,Pa'anga (AUS),TOP,2.1482,01/12/2015,31/12/2015
Trinidad/Tobago,Dollar,TTD,9.7452,01/12/2015,31/12/2015
Tunisia,Dinar,TND,3.0919,01/12/2015,31/12/2015
Turkey,Turkish  Lira,TRY,4.3562,01/12/2015,31/12/2015
Turkmenistan,New Manat,TMT,5.317,01/12/2015,31/12/2015
UAE,Dirham,AED,5.5795,01/12/2015,31/12/2015
Uganda,Schilling,UGX,5276.03,01/12/2015,15/12/2015
Uganda,Schilling,UGX,5011.7,16/12/2015,31/12/2015
Ukraine,Hryvnia,UAH,35.14,01/12/2015,31/12/2015
Uruguay,Peso,UYU,44.85,01/12/2015,31/12/2015
USA,Dollar,USD,1.521,01/12/2015,31/12/2015
Uzbekistan,Sum,UZS,4111.73,01/12/2015,31/12/2015
Vanuatu,Vatu,VUV,174.03,01/12/2015,31/12/2015
Venezuela,Bolivar Fuerte,VEF,9.5828,01/12/2015,31/12/2015
Vietnam,Dong,VND,34055.76,01/12/2015,31/12/2015
Wallis and Futuna Islands,CFP Franc,XPF,168.92,01/12/2015,31/12/2015
Western Samoa,Tala,WST,3.9821,01/12/2015,31/12/2015
Yemen (Rep of),Rial,YER,326.84,01/12/2015,31/12/2015
Zambia,Kwacha,ZMW,18.27,01/12/2015,08/12/2015
Zambia,Kwacha,ZMW,15.5076,09/12/2015,22/12/2015
Zambia,Kwacha,ZMW,16.62,23/12/2015,31/12/2015
Zimbabwe,Dollar,ZWL,549.78,01/12/2015,31/12/2015
