Country,Currency,Currency code,Currency units per £1,Start date,End date
Hong Kong,Dollar,HKD,12.9621,01/03/14,31/03/14
Hungary,Forint,HUF,377.939,01/03/14,31/03/14
Iceland,Krona,ISK,189.805,01/03/14,31/03/14
India,Rupee,INR,104.004,01/03/14,31/03/14
Indonesia,Rupiah,IDR,19784.4,01/03/14,31/03/14
Iran,Rial,IRR,41641.8,01/03/14,31/03/14
Iraq,Dinar,IQD,1947.32,01/03/14,31/03/14
Ireland,Euro,EUR,1.2152,01/03/14,31/03/14
Israel,Shekel,ILS,5.8622,01/03/14,31/03/14
Italy,Euro,EUR,1.2152,01/03/14,31/03/14
Jamaica,Dollar,JMD,179.959,01/03/14,31/03/14
Japan,Yen,JPY,170.837,01/03/14,31/03/14
Jordan,Dinar,JOD,1.1861,01/03/14,31/03/14
Kazakhstan,Tenge,KZT,308.72,01/03/14,31/03/14
Kenya,Schilling,KES,144.556,01/03/14,31/03/14
Korea (North),Won,KPW,2.175,01/03/14,31/03/14
Kuwait,Dinar,KWD,0.4719,01/03/14,31/03/14
Kyrgyz Republic,Som,KGS,86.4156,01/03/14,18/03/14
Kyrgyz Republic,Som,KGS,91.1204,19/03/14,31/03/14
Lao People's Dem Rep,Kip,LAK,13389.8,01/03/14,31/03/14
Latvia,Euro,EUR,1.2152,01/03/14,31/03/14
Lebanon,Pound,LBP,2516.34,01/03/14,31/03/14
Lesotho,Loti,LSL,18.185,01/03/14,31/03/14
Liberia,Dollar,LRD,1.6714,01/03/14,31/03/14
Libya,Dinar,LYD,2.0671,01/03/14,31/03/14
Lithuania,Litas,LTL,4.221,01/03/14,31/03/14
Luxembourg,Euro,EUR,1.2152,01/03/14,31/03/14
Macao,Pataca,MOP,13.3643,01/03/14,31/03/14
Macedonia,Denar,MKD,75.2142,01/03/14,31/03/14
Madagascar,Malagasy Ariary,MGA,3901.68,01/03/14,31/03/14
Malawi,Kwacha,MWK,718.24,01/03/14,31/03/14
Malaysia,Ringgit,MYR,5.5063,01/03/14,31/03/14
Maldive Islands,Rufiyaa,MVR,25.6988,01/03/14,31/03/14
Mali Republic,CFA Franc,XOF,801.901,01/03/14,31/03/14
Malta,Euro,EUR,1.2152,01/03/14,31/03/14
Mauritania,Ouguiya,MRO,489.382,01/03/14,31/03/14
Mauritius,Rupee,MUR,50.5277,01/03/14,31/03/14
Mexico,Mexican Peso,MXN,22.1651,01/03/14,31/03/14
Moldova,Leu,MDL,22.5296,01/03/14,31/03/14
Mongolia,Tugrik,MNT,2920.4,01/03/14,31/03/14
Montserrat,E Caribbean Dollar,XCD,4.5174,01/03/14,31/03/14
Morocco,Dirham,MAD,13.703,01/03/14,31/03/14
Mozambique,Metical,MZN,52.4099,01/03/14,31/03/14
Myanmar,Kyat,MMK,1641.31,01/03/14,31/03/14
Nepal,Rupee,NPR,166.212,01/03/14,31/03/14
Netherland,Euro,EUR,1.2152,01/03/14,31/03/14
New Caledonia,CFP Franc,XPF,145.882,01/03/14,31/03/14
New Zealand,Dollar,NZD,2.0093,01/03/14,31/03/14
Nicaragua,Gold Cordoba,NIO,42.6383,01/03/14,31/03/14
Niger Republic,CFA Franc,XOF,801.901,01/03/14,31/03/14
Nigeria,Naira,NGN,272.598,01/03/14,31/03/14
Norway,Norwegian Krone,NOK,10.0921,01/03/14,31/03/14
Oman,Rial,OMR,0.6442,01/03/14,31/03/14
Pakistan,Rupee,PKR,175.391,01/03/14,25/03/14
Pakistan,Rupee,PKR,165.149,26/03/14,31/03/14
Panama,Balboa,PAB,1.6731,01/03/14,31/03/14
Papua New Guinea,Kina,PGK,4.2808,01/03/14,31/03/14
Paraguay,Guarani,PYG,7441.16,01/03/14,31/03/14
Peru,New Sol,PEN,4.7106,01/03/14,31/03/14
Philippines,Peso,PHP,74.559,01/03/14,31/03/14
Poland,Zloty,PLN,5.0709,01/03/14,31/03/14
Portugal,Euro,EUR,1.2152,01/03/14,31/03/14
Qatar,Riyal,QAR,6.0924,01/03/14,31/03/14
Romania,New Leu,RON,5.4921,01/03/14,31/03/14
Russia,Rouble,RUB,58.7769,01/03/14,31/03/14
Rwanda,Franc,RWF,1136.04,01/03/14,31/03/14
Saotome & Principe,Dobra,STD,29036.7,01/03/14,31/03/14
Saudi Arabia,Riyal,SAR,6.2682,01/03/14,31/03/14
Senegal,CFA Franc,XOF,801.901,01/03/14,31/03/14
Serbia,Dinar,RSD,141.611,01/03/14,31/03/14
Seychelles,Rupee,SCR,20.3282,01/03/14,31/03/14
Sierra Leone,Leone,SLL,7240.35,01/03/14,31/03/14
Singapore,Dollar,SGD,2.1067,01/03/14,31/03/14
Slovakia,Euro,EUR,1.2152,01/03/14,31/03/14
Slovenia,Euro,EUR,1.2152,01/03/14,31/03/14
Soloman Islands,Dollar,SBD,12.1713,01/03/14,31/03/14
Somali Republic,Schilling,SOS,1745.04,01/03/14,25/03/14
Somali Republic,Schilling,SOS,1654.49,26/03/14,31/03/14
South Africa,Rand,ZAR,18.237,01/03/14,31/03/14
South Korea,Won,KRW,1780.91,01/03/14,31/03/14
Spain,Euro,EUR,1.2152,01/03/14,31/03/14
Sri Lanka,Rupee,LKR,218.883,01/03/14,31/03/14
St Christopher & Anguilla,E Caribbean Dollar,XCD,4.5174,01/03/14,31/03/14
St Lucia,E Caribbean Dollar,XCD,4.5174,01/03/14,31/03/14
St Vincent,E Caribbean Dollar,XCD,4.5174,01/03/14,31/03/14
Sudan Republic,Pound,SDG,9.5367,01/03/14,31/03/14
Surinam,Dollar,SRG,5.5213,01/03/14,31/03/14
Swaziland,Lilangeni,SZL,18.185,01/03/14,31/03/14
Sweden,Krona,SEK,10.8491,01/03/14,31/03/14
Switzerland,Franc,CHF,1.4839,01/03/14,31/03/14
Syria,Pound,SYP,239.253,01/03/14,31/03/14
Taiwan,Dollar,TWD,50.6085,01/03/14,31/03/14
Tajikistan,Somoni,TJS,7.9725,01/03/14,31/03/14
Tanzania,Schilling,TZS,2718.79,01/03/14,31/03/14
Thailand,Baht,THB,54.3691,01/03/14,31/03/14
Togo Republic,CFA Franc,XOF,801.901,01/03/14,31/03/14
Tonga Islands,Pa'anga,TOP,1.8503,01/03/14,31/03/14
Trinidad/Tobago,Dollar,TTD,10.7246,01/03/14,31/03/14
Tunisia,Dinar,TND,2.6539,01/03/14,31/03/14
Turkey,Turkish Lira,TRY,3.6501,01/03/14,31/03/14
Turkmenistan,New Manat,TMT,4.7608,01/03/14,31/03/14
UAE,Dirham,AED,6.1454,01/03/14,31/03/14
Uganda,Schilling,UGX,4124.19,01/03/14,31/03/14
Ukraine,Hryvnia,UAH,14.6982,01/03/14,18/03/14
Ukraine,Hryvnia,UAH,15.4377,19/03/14,31/03/14
Uruguay,Peso,UYU,37.3604,01/03/14,31/03/14
USA,Dollar,USD,1.6714,01/03/14,31/03/14
Uzbekistan,Sum,UZS,3684.5,01/03/14,31/03/14
Vanuatu,Vatu,VUV,164.701,01/03/14,31/03/14
Venezuela,Bolivar Fuerte,VEF,10.5273,01/03/14,31/03/14
Vietnam,Dong,VND,35302.4,01/03/14,31/03/14
Wallis & Futuna Islands,CFP Franc,XPF,145.882,01/03/14,31/03/14
Western Samoa,Tala,WST,3.8943,01/03/14,31/03/14
Yemen (Rep of),Rial,YER,360.177,01/03/14,31/03/14
Zambia,Kwacha,ZMW,9.5869,01/03/14,31/03/14
Zimbabwe,Dollar,ZWL,632.432,01/03/14,31/03/14
