Country,Currency,Currency Code,Currency units per £1,Start Date,End Date
Colombia,Peso,COP,3965.18,01/12/2016,31/12/2016
Comoros,Franc,KMF,579.17,01/12/2016,31/12/2016
Congo (Brazaville),CFA Franc,XAF,772.23,01/12/2016,31/12/2016
Congo (DemRep),Congo Fr,CDF,1425.87,01/12/2016,31/12/2016
Costa Rica,Colon,CRC,683.8,01/12/2016,31/12/2016
Cote d'Ivoire,CFA Franc,XOF,772.23,01/12/2016,31/12/2016
Croatia,Kuna,HRK,8.8631,01/12/2016,31/12/2016
Cuba,Peso,CUP,1.2399,01/12/2016,31/12/2016
Czech Republic,Koruna,CZK,31.81,01/12/2016,31/12/2016
Denmark,Krone,DKK,8.7579,01/12/2016,31/12/2016
Djibouti,Franc,DJF,220.35,01/12/2016,31/12/2016
Dominica,E Caribbean Dollar,XCD,3.3477,01/12/2016,31/12/2016
Dominican Republic,Peso,DOP,57.55,01/12/2016,31/12/2016
Dubai,Dirham,AED,4.5542,01/12/2016,31/12/2016
Ecuador,Dollar,ECS,1.2399,01/12/2016,31/12/2016
Egypt,Pound,EGP,21.7,01/12/2016,31/12/2016
El Salvador,Colon,SVC,10.85,01/12/2016,31/12/2016
Equatorial Guinea,CFA Franc,XAF,772.23,01/12/2016,31/12/2016
Eritrea,Nakfa,ERN,18.59,01/12/2016,31/12/2016
Ethiopia,Birr,ETB,27.85,01/12/2016,31/12/2016
Eurozone,Euro,EUR,1.1773,01/12/2016,31/12/2016
Fiji Islands,Dollar,FJD,2.6051,01/12/2016,31/12/2016
Fr. Polynesia,CFP Franc,XPF,140.48,01/12/2016,31/12/2016
Gabon,CFA Franc,XAF,772.23,01/12/2016,31/12/2016
Gambia,Dalasi,GMD,53.19,01/12/2016,31/12/2016
Georgia,Lari,GEL,3.0687,01/12/2016,31/12/2016
Ghana,Cedi,GHS,5.0464,01/12/2016,31/12/2016
Grenada,E Caribbean Dollar,XCD,3.3477,01/12/2016,31/12/2016
Guatemala,Quetzal,GTQ,9.3098,01/12/2016,31/12/2016
Guinea Bissau,CFA Franc,XOF,772.23,01/12/2016,31/12/2016
Guinea Republic,Franc,GNF,11413.24,01/12/2016,31/12/2016
Guyana,Dollar,GYD,257.9,01/12/2016,31/12/2016
Haiti,Gourde,HTG,82.94,01/12/2016,31/12/2016
Honduras,Lempira,HNL,28.78,01/12/2016,31/12/2016
Hong Kong,Dollar,HKD,9.6173,01/12/2016,31/12/2016
Hungary,Forint,HUF,364.75,01/12/2016,31/12/2016
Iceland,Krona,ISK,141.26,01/12/2016,31/12/2016
India,Rupee,INR,84.94,01/12/2016,31/12/2016
Indonesia,Rupiah,IDR,16716.9,01/12/2016,31/12/2016
Iraq,Dinar,IQD,1466.79,01/12/2016,31/12/2016
Israel,Shekel,ILS,4.8077,01/12/2016,31/12/2016
Jamaica,Dollar,JMD,160.19,01/12/2016,31/12/2016
Japan,Yen,JPY,140.02,01/12/2016,31/12/2016
Jordan,Dinar,JOD,0.8793,01/12/2016,31/12/2016
Kazakhstan,Tenge,KZT,416.16,01/12/2016,31/12/2016
Kenya,Schilling,KES,126.34,01/12/2016,31/12/2016
Kuwait,Dinar,KWD,0.3784,01/12/2016,31/12/2016
Kyrgyz Republic,Som,KGS,85.7,01/12/2016,31/12/2016
Lao People's Dem Rep,Kip,LAK,10173.33,01/12/2016,31/12/2016
Lebanon,Pound,LBP,1870,01/12/2016,31/12/2016
Lesotho,Loti,LSL,17.67,01/12/2016,31/12/2016
Liberia,Dollar (US),LRD,1.2399,01/12/2016,31/12/2016
Libya,Dinar,LYD,1.7669,01/12/2016,31/12/2016
Macao,Pataca,MOP,9.9058,01/12/2016,31/12/2016
Macedonia,Denar,MKD,72.49,01/12/2016,31/12/2016
Madagascar,Malagasy Ariary,MGA,4081.11,01/12/2016,31/12/2016
Malawi,Kwacha,MWK,894.37,01/12/2016,31/12/2016
Malaysia,Ringgit,MYR,5.5082,01/12/2016,31/12/2016
Maldive Islands,Rufiyaa,MVR,19.09,01/12/2016,31/12/2016
Mali Republic,CFA Franc,XOF,772.23,01/12/2016,31/12/2016
Mauritania,Ouguiya,MRO,444.6,01/12/2016,31/12/2016
Mauritius,Rupee,MUR,44.45,01/12/2016,31/12/2016
Mexico,Mexican Peso,MXN,25.71,01/12/2016,31/12/2016
Moldova,Leu,MDL,25.04,01/12/2016,31/12/2016
Mongolia,Tugrik,MNT,3035.88,01/12/2016,31/12/2016
Montserrat,E Caribbean Dollar,XCD,3.3477,01/12/2016,31/12/2016
Morocco,Dirham,MAD,12.54,01/12/2016,31/12/2016
Mozambique,Metical,MZN,91.79,01/12/2016,31/12/2016
Myanmar,Kyat,MMK,1629.34,01/12/2016,31/12/2016
Nepal,Rupee,NPR,135.9,01/12/2016,31/12/2016
New Caledonia,CFP Franc,XPF,140.48,01/12/2016,31/12/2016
New Zealand,Dollar,NZD,1.7713,01/12/2016,31/12/2016
Nicaragua,Gold Cordoba,NIO,36.17,01/12/2016,31/12/2016
Niger Republic,CFA Franc,XOF,772.23,01/12/2016,31/12/2016
Nigeria,Naira,NGN,390.87,01/12/2016,31/12/2016
Norway,Norwegian Krone,NOK,10.69,01/12/2016,31/12/2016
Oman,Rial,OMR,0.4774,01/12/2016,31/12/2016
Pakistan,Rupee,PKR,129.97,01/12/2016,31/12/2016
Panama,Balboa,PAB,1.2399,01/12/2016,31/12/2016
Papua New Guinea,Kina,PGK,3.9322,01/12/2016,31/12/2016
Paraguay,Guarani,PYG,7205.83,01/12/2016,31/12/2016
Peru,New Sol,PEN,4.2497,01/12/2016,31/12/2016
Philippines,Peso,PHP,61.82,01/12/2016,31/12/2016
Poland,Zloty,PLN,5.2111,01/12/2016,31/12/2016
Qatar,Riyal,QAR,4.5145,01/12/2016,31/12/2016
Romania,New Leu,RON,5.3119,01/12/2016,31/12/2016
Russia,Rouble,RUB,80.19,01/12/2016,31/12/2016
Rwanda,Franc,RWF,1006.06,01/12/2016,31/12/2016
Saotome & Principe,Dobra,STD,29013.53,01/12/2016,31/12/2016
Saudi Arabia,Riyal,SAR,4.6505,01/12/2016,31/12/2016
Senegal,CFA Franc,XOF,772.23,01/12/2016,31/12/2016
Serbia,Dinar,RSD,145.21,01/12/2016,31/12/2016
Seychelles,Rupee,SCR,16.73,01/12/2016,31/12/2016
Sierra Leone,Leone,SLL,6943.41,01/12/2016,31/12/2016
Singapore,Dollar,SGD,1.7785,01/12/2016,31/12/2016
Soloman Islands,Dollar,SBD,9.6678,01/12/2016,31/12/2016
Somali Republic,Schilling,SOS,676.98,01/12/2016,31/12/2016
South Africa,Rand,ZAR,17.67,01/12/2016,31/12/2016
South Korea,Won,KRW,1458.3,01/12/2016,31/12/2016
Sri Lanka,Rupee,LKR,183.87,01/12/2016,31/12/2016
St Christopher & Anguilla,E Caribbean Dollar,XCD,3.3477,01/12/2016,31/12/2016
St Lucia,E Caribbean Dollar,XCD,3.3477,01/12/2016,31/12/2016
St Vincent,E Caribbean Dollar,XCD,3.3477,01/12/2016,31/12/2016
Sudan Republic,Pound,SDG,8.0537,01/12/2016,31/12/2016
Surinam,Dollar,SRD,9.0252,01/12/2016,31/12/2016
Swaziland,Lilangeni,SZL,17.67,01/12/2016,31/12/2016
Sweden,Krona,SEK,11.52,01/12/2016,31/12/2016
Switzerland,Franc,CHF,1.2618,01/12/2016,31/12/2016
Taiwan,Dollar,TWD,39.51,01/12/2016,31/12/2016
Tanzania,Schilling,TZS,2702.97,01/12/2016,31/12/2016
Thailand,Baht,THB,44.1,01/12/2016,31/12/2016
Togo Republic,CFA Franc,XOF,772.23,01/12/2016,31/12/2016
Tonga Islands,Pa'anga (AUS),TOP,1.678,01/12/2016,31/12/2016
Trinidad/Tobago,Dollar,TTD,8.3841,01/12/2016,31/12/2016
Tunisia,Dinar,TND,2.8555,01/12/2016,31/12/2016
Turkey,Turkish  Lira,TRY,4.2331,01/12/2016,31/12/2016
Turkmenistan,New Manat,TMT,4.352,01/12/2016,31/12/2016
UAE,Dirham,AED,4.5542,01/12/2016,31/12/2016
Uganda,Schilling,UGX,4488.42,01/12/2016,31/12/2016
Ukraine,Hryvnia,UAH,31.75,01/12/2016,31/12/2016
Uruguay,Peso,UYU,36.01,01/12/2016,31/12/2016
USA,Dollar,USD,1.2399,01/12/2016,31/12/2016
Uzbekistan,Sum,UZS,3914.96,01/12/2016,31/12/2016
Vanuatu,Vatu,VUV,138.82,01/12/2016,31/12/2016
Venezuela,Bolivar Fuerte,VEF,12.39,01/12/2016,31/12/2016
Vietnam,Dong,VND,28071.27,01/12/2016,31/12/2016
Wallis & Futuna Islands,CFP Franc,XPF,140.48,01/12/2016,31/12/2016
Western Samoa,Tala,WST,3.1525,01/12/2016,31/12/2016
Yemen (Rep of),Rial,YER,310.09,01/12/2016,31/12/2016
Zambia,Kwacha,ZMW,12.16,01/12/2016,31/12/2016
Zimbabwe,Dollar,ZWL,448.71,01/12/2016,31/12/2016
