Country,Currency,Currency code,Currency units per £1,Start date ,End date
Israel,Shekel,ILS,5.9437,01/02/2015,28/02/2015
Italy,Euro,EUR,1.3008,01/02/2015,28/02/2015
Jamaica,Dollar,JMD,174.19,01/02/2015,28/02/2015
Japan,Yen,JPY,177.32,01/02/2015,28/02/2015
Jordan,Dinar,JOD,1.0738,01/02/2015,28/02/2015
Kazakhstan,Tenge,KZT,278.8,01/02/2015,28/02/2015
Kenya,Schilling,KES,138.62,01/02/2015,28/02/2015
Korea (North),Won,KPW,2.06087,01/02/2015,28/02/2015
Kuwait,Dinar,KWD,0.445,01/02/2015,28/02/2015
Kyrgyz Republic,Som,KGS,91.16,01/02/2015,28/02/2015
Lao People’s Dem Rep,Kip,LAK,12306.3,01/02/2015,28/02/2015
Latvia,Euro,EUR,1.3008,01/02/2015,28/02/2015
Lebanon,Pound,LBP,2287.12,01/02/2015,28/02/2015
Lesotho,Loti,LSL,17.5,01/02/2015,28/02/2015
Liberia,Dollar (US),LRD,1.512,01/02/2015,28/02/2015
Libya,Dinar,LYD,1.8208,01/02/2015,03/02/2015
Libya,Dinar,LYD,2.0599,04/02/2015,10/02/2015
Libya,Dinar,LYD,2.0569,11/02/2015,28/02/2015
Lithuania,Euro,EUR,1.3008,01/02/2015,28/02/2015
Luxembourg,Euro,EUR,1.3008,01/02/2015,28/02/2015
Macao,Pataca,MOP,12.09,01/02/2015,28/02/2015
Macedonia,Denar,MKD,80.4,01/02/2015,28/02/2015
Madagascar,Malagasy Ariary,MGA,3989.8,01/02/2015,10/02/2015
Madagascar,Malagasy Ariary,MGA,4222.25,11/02/2015,28/02/2015
Malawi,Kwacha,MWK,691.59,01/02/2015,28/02/2015
Malaysia,Ringgit,MYR,5.4639,01/02/2015,28/02/2015
Maldive Islands,Rufiyaa,MVR,23.24,01/02/2015,28/02/2015
Mali Republic,CFA Franc,XOF,857.713,01/02/2015,28/02/2015
Malta,Euro,EUR,1.3008,01/02/2015,28/02/2015
Mauritania,Ouguiya,MRO,438.35,01/02/2015,28/02/2015
Mauritius,Rupee,MUR,48.39,01/02/2015,24/02/2015
Mauritius,Rupee,MUR,51.96,25/02/2015,28/02/2015
Mexico,Mexican Peso,MXN,22.08,01/02/2015,28/02/2015
Moldova,Leu,MDL,24.34,01/02/2015,03/02/2015
Moldova,Leu,MDL,26.34,04/02/2015,10/02/2015
Moldova,Leu,MDL,27.05,11/02/2015,24/02/2015
Moldova,Leu,MDL,28.52,25/02/2015,28/02/2015
Mongolia,Tugrik,MNT,2921.55,01/02/2015,28/02/2015
Montserrat,E Caribbean Dollar,XCD,4.0882,01/02/2015,28/02/2015
Morocco,Dirham,MAD,14.21,01/02/2015,28/02/2015
Mozambique,Metical,MZN,48.8617,01/02/2015,17/02/2015
Mozambique,Metical,MZN,51.4904,18/02/2015,28/02/2015
Myanmar,Kyat,MMK,1558.82,01/02/2015,28/02/2015
Nepal,Rupee,NPR,150.96,01/02/2015,28/02/2015
Netherland,Euro,EUR,1.3008,01/02/2015,28/02/2015
New Caledonia,CFP Franc,XPF,156.03,01/02/2015,28/02/2015
New Zealand,Dollar,NZD,1.9674,01/02/2015,28/02/2015
Nicaragua,Gold Cordoba,NIO,40.37,01/02/2015,28/02/2015
Niger Republic,CFA Franc,XOF,857.713,01/02/2015,28/02/2015
Nigeria,Naira,NGN,281.25,01/02/2015,17/02/2015
Nigeria,Naira,NGN,295.76,18/02/2015,24/02/2015
Nigeria,Naira,NGN,315.69,25/02/2015,28/02/2015
Norway,Norwegian Krone,NOK,11.48,01/02/2015,28/02/2015
Oman,Rial,OMR,0.5829,01/02/2015,28/02/2015
Pakistan,Rupee,PKR,152.44,01/02/2015,28/02/2015
Panama,Balboa,PAB,1.5145,01/02/2015,28/02/2015
Papua New Guinea,Kina,PGK,3.9055,01/02/2015,28/02/2015
Paraguay,Guarani,PYG,7198.27,01/02/2015,28/02/2015
Peru,New Sol,PEN,4.5546,01/02/2015,28/02/2015
Philippines,Peso,PHP,67.06,01/02/2015,28/02/2015
Poland,Zloty,PLN,5.6459,01/02/2015,28/02/2015
Portugal,Euro,EUR,1.3008,01/02/2015,28/02/2015
Qatar,Riyal,QAR,5.5129,01/02/2015,28/02/2015
Romania,New Leu,RON,5.8924,01/02/2015,28/02/2015
Russia,Rouble,RUB,98.28,01/02/2015,10/02/2015
Russia,Rouble,RUB,105.64,11/02/2015,17/02/2015
Russia,Rouble,RUB,99.65,18/02/2015,28/02/2015
Rwanda,Franc,RWF,1041.74,01/02/2015,28/02/2015
Saotome and Principe,Dobra,STD,32047,01/02/2015,28/02/2015
Saudi Arabia,Riyal,SAR,5.6779,01/02/2015,28/02/2015
Senegal,CFA Franc,XOF,857.713,01/02/2015,28/02/2015
Serbia,Dinar,RSD,159.742,01/02/2015,28/02/2015
Seychelles,Rupee,SCR,21.16,01/02/2015,28/02/2015
Sierra Leone,Leone,SLL,6389.71,01/02/2015,28/02/2015
Singapore,Dollar,SGD,2.0148,01/02/2015,28/02/2015
Slovakia,Euro,EUR,1.3008,01/02/2015,28/02/2015
Slovenia,Euro,EUR,1.3008,01/02/2015,28/02/2015
Soloman Islands,Dollar,SBD,11.53,01/02/2015,28/02/2015
Somali Republic,Schilling,SOS,1083.26,01/02/2015,28/02/2015
South Africa,Rand,ZAR,17.43,01/02/2015,28/02/2015
South Korea,Won,KRW,1636.36,01/02/2015,28/02/2015
Spain,Euro,EUR,1.3008,01/02/2015,28/02/2015
Sri Lanka,Rupee,LKR,199.49,01/02/2015,28/02/2015
St Christopher and Anguilla,E Caribbean Dollar,XCD,4.0882,01/02/2015,28/02/2015
St Lucia,E Caribbean Dollar,XCD,4.0882,01/02/2015,28/02/2015
St Vincent,E Caribbean Dollar,XCD,4.0882,01/02/2015,28/02/2015
Sudan Republic,Pound,SDG,9.0274,01/02/2015,28/02/2015
Surinam,Dollar,SRG,4.9588,01/02/2015,28/02/2015
Swaziland,Lilangeni,SZL,17.5,01/02/2015,28/02/2015
Sweden,Krona,SEK,12.29,01/02/2015,28/02/2015
Switzerland,Franc,CHF,1.2973,01/02/2015,03/02/2015
Switzerland,Franc,CHF,1.3692,04/02/2015,10/02/2015
Switzerland,Franc,CHF,1.3995,11/02/2015,28/02/2015
Syria,Pound,SYP,277.01,01/02/2015,17/02/2015
Syria,Pound,SYP,303.99,18/02/2015,28/02/2015
Taiwan,Dollar,TWD,47.61,01/02/2015,28/02/2015
Tajikistan,Somoni,TJS,8.0863,01/02/2015,28/02/2015
Tanzania,Schilling,TZS,2685.35,01/02/2015,28/02/2015
Thailand,Baht,THB,49.22,01/02/2015,28/02/2015
Togo Republic,CFA Franc,XOF,857.713,01/02/2015,28/02/2015
Tonga Islands,Pa’anga (AUS),TOP,1.8385,01/02/2015,28/02/2015
Trinidad/Tobago,Dollar,TTD,9.6769,01/02/2015,28/02/2015
Tunisia,Dinar,TND,2.9011,01/02/2015,28/02/2015
Turkey,Turkish Lira,TRY,3.5303,01/02/2015,17/02/2015
Turkey,Turkish Lira,TRY,3.7991,18/02/2015,28/02/2015
Turkmenistan,New Manat,TMT,5.2982,01/02/2015,28/02/2015
UAE,Dirham,AED,5.5587,01/02/2015,28/02/2015
Uganda,Schilling,UGX,4368.3,01/02/2015,28/02/2015
Ukraine,Hryvnia,UAH,23.93,01/02/2015,17/02/2015
Ukraine,Hryvnia,UAH,34.09,18/02/2015,24/02/2015
Ukraine,Hryvnia,UAH,40.28,25/02/2015,28/02/2015
Uruguay,Peso,UYU,37.64,01/02/2015,28/02/2015
USA,Dollar,USD,1.512,01/02/2015,28/02/2015
Uzbekistan,Sum,UZS,3679.6,01/02/2015,28/02/2015
Vanuatu,Vatu,VUV,152.7,01/02/2015,28/02/2015
Venezuela,Bolivar Fuerte,VEF,9.5205,01/02/2015,28/02/2015
Vietnam,Dong,VND,32281.68,01/02/2015,28/02/2015
Wallis and Futuna Islands,CFP Franc,XPF,156.03,01/02/2015,28/02/2015
Western Samoa,Tala,WST,3.7405,01/02/2015,28/02/2015
Yemen (Rep of),Rial,YER,325.17,01/02/2015,28/02/2015
Zambia,Kwacha,ZMW,9.9177,01/02/2015,24/02/2015
Zambia,Kwacha,ZMW,10.47,25/02/2015,28/02/2015
Zimbabwe,Dollar,ZWL,547.754,01/02/2015,28/02/2015
