Country,Currency,Currency code,Currency units per £1,Start date,End date
Abu Dhabi,Dirham,AED,5.2074,01/05/2016,31/05/2016
Albania,Lek,ALL,173.8,01/05/2016,31/05/2016
Algeria,Dinar,DZD,154.31,01/05/2016,31/05/2016
Angola,Readj Kwanza,AOA,234.96,01/05/2016,31/05/2016
Antigua,E Caribbean Dollar,XCD,3.8279,01/05/2016,31/05/2016
Argentina,Peso,ARS,20.5,01/05/2016,31/05/2016
Armenia,Dram,AMD,683.86,01/05/2016,31/05/2016
Aruba,Florin,AWG,2.5378,01/05/2016,31/05/2016
Australia,Dollar,AUD,1.8445,01/05/2016,31/05/2016
Azerbaijan,New Manat,AZN,2.1514,01/05/2016,31/05/2016
Bahamas,Dollar,BSD,1.4403,01/05/2016,31/05/2016
Bahrain,Dinar,BHD,0.5346,01/05/2016,31/05/2016
Bangladesh,Taka,BDT,111.14,01/05/2016,31/05/2016
Barbados,Dollar,BBD,2.8355,01/05/2016,31/05/2016
Belarus,Rouble,BYR,28284.3,01/05/2016,31/05/2016
Belize,Dollar,BZD,2.8284,01/05/2016,31/05/2016
Benin,CFA Franc,XOF,823.17,01/05/2016,31/05/2016
Bermuda,Dollar (US),BMD,1.4403,01/05/2016,31/05/2016
Bhutan,Ngultrum,BTN,95.36,01/05/2016,31/05/2016
Bolivia,Boliviano,BOB,9.7825,01/05/2016,31/05/2016
Bosnia- Herzegovinia,Marka,BAM,2.4544,01/05/2016,31/05/2016
Botswana,Pula,BWP,15.34,01/05/2016,31/05/2016
Brazil,Real,BRL,5.1005,01/05/2016,31/05/2016
Brunei,Dollar,BND,1.9254,01/05/2016,31/05/2016
Bulgaria,Lev,BGN,2.4544,01/05/2016,31/05/2016
Burkina Faso,CFA Franc,XOF,823.17,01/05/2016,31/05/2016
Burundi,Franc,BIF,2210.84,01/05/2016,31/05/2016
Cambodia,Riel,KHR,5671.02,01/05/2016,31/05/2016
Cameroon Republic,CFA Franc,XAF,823.17,01/05/2016,31/05/2016
Canada,Dollar,CAD,1.8239,01/05/2016,31/05/2016
