Country,Currency,Currency Code,Currency units per £1,Start date,End date
Tonga Islands,Pa'anga (AUS),TOP,1.6203,01/09/2017,30/09/2017
Trinidad/Tobago,Dollar,TTD,8.6705,01/09/2017,30/09/2017
Tunisia,Dinar,TND,3.1268,01/09/2017,30/09/2017
Turkey,Turkish  Lira,TRY,4.4658,01/09/2017,30/09/2017
Turkmenistan,New Manat,TMT,4.491,01/09/2017,30/09/2017
UAE,Dirham,AED,4.6997,01/09/2017,30/09/2017
Uganda,Schilling,UGX,4606.17,01/09/2017,30/09/2017
Ukraine,Hryvnia,UAH,32.69,01/09/2017,30/09/2017
Uruguay,Peso,UYU,36.79,01/09/2017,30/09/2017
USA,Dollar,USD,1.2795,01/09/2017,30/09/2017
Uzbekistan,Sum,UZS,5351.22,01/09/2017,30/09/2017
Vanuatu,Vatu,VUV,137.62,01/09/2017,30/09/2017
Venezuela,Bolivar Fuerte,VEF,12.79,01/09/2017,30/09/2017
Vietnam,Dong,VND,29086.08,01/09/2017,30/09/2017
Wallis & Futuna Islands,CFP Franc,XPF,129.22,01/09/2017,30/09/2017
Western Samoa,Tala,WST,3.1718,01/09/2017,30/09/2017
Yemen (Rep of),Rial,YER,320.25,01/09/2017,30/09/2017
Zambia,Kwacha,ZMW,11.54,01/09/2017,30/09/2017
Zimbabwe,Dollar,ZWL,463.04,01/09/2017,30/09/2017
