Country,Currency,Currency code,Currency units per £1,Start date,End date
Abu Dhabi,Dirham,AED,4.8396,01/07/2018,31/07/2018
Albania,Lek,ALL,143.38,01/07/2018,31/07/2018
Algeria,Dinar,DZD,155.06,01/07/2018,31/07/2018
Angola,Readj Kwanza,AOA,324.93,01/07/2018,31/07/2018
Antigua,E Caribbean Dollar,XCD,3.5575,01/07/2018,31/07/2018
Argentina,Peso,ARS,36.59,01/07/2018,31/07/2018
Armenia,Dram,AMD,635.1,01/07/2018,31/07/2018
Aruba,Florin,AWG,2.3585,01/07/2018,31/07/2018
Australia,Dollar,AUD,1.7867,01/07/2018,31/07/2018
Azerbaijan,New Manat,AZN,2.2419,01/07/2018,31/07/2018
Bahamas,Dollar,BSD,1.3176,01/07/2018,31/07/2018
Bahrain,Dinar,BHD,0.4979,01/07/2018,31/07/2018
Bangladesh,Taka,BDT,111.2,01/07/2018,31/07/2018
Barbados,Dollar,BBD,2.6352,01/07/2018,31/07/2018
Belarus,Rouble,BYN,2.6391,01/07/2018,31/07/2018
Belize,Dollar,BZD,2.6335,01/07/2018,31/07/2018
Benin,CFA Franc,XOF,746.45,01/07/2018,31/07/2018
Bermuda,Dollar (US),BMD,1.3176,01/07/2018,31/07/2018
Bhutan,Ngultrum,BTN,89.7,01/07/2018,31/07/2018
Bolivia,Boliviano,BOB,9.1046,01/07/2018,31/07/2018
Bosnia- Herzegovinia,Marka,BAM,2.2257,01/07/2018,31/07/2018
Botswana,Pula,BWP,13.66,01/07/2018,31/07/2018
Brazil,Real,BRL,4.9419,01/07/2018,31/07/2018
Brunei,Dollar,BND,1.7894,01/07/2018,31/07/2018
Bulgaria,Lev,BGN,2.2257,01/07/2018,31/07/2018
Burkina Faso,CFA Franc,XOF,746.45,01/07/2018,31/07/2018
Burundi,Franc,BIF,2339.82,01/07/2018,31/07/2018
Cambodia,Riel,KHR,5349.42,01/07/2018,31/07/2018
Cameroon Republic,CFA Franc,XAF,746.45,01/07/2018,31/07/2018
Canada,Dollar,CAD,1.7515,01/07/2018,31/07/2018
Cape Verde Islands,Escudo,CVE,125.83,01/07/2018,31/07/2018
Cayman Islands,Dollar,KYD,1.0804,01/07/2018,31/07/2018
Central African Republic,CFA Franc,XAF,746.45,01/07/2018,31/07/2018
Chad,CFA Franc,XAF,746.45,01/07/2018,31/07/2018
Chile,Peso,CLP,843.66,01/07/2018,31/07/2018
China,Yuan,CNY,8.5255,01/07/2018,31/07/2018
Colombia,Peso,COP,3850.13,01/07/2018,31/07/2018
Comoros,Franc,KMF,559.84,01/07/2018,31/07/2018
Congo (Brazaville),CFA Franc,XAF,746.45,01/07/2018,31/07/2018
Congo (DemRep),Congo Fr,CDF,2129.22,01/07/2018,31/07/2018
Costa Rica,Colon,CRC,747.54,01/07/2018,31/07/2018
Cote d'Ivoire,CFA Franc,XOF,746.45,01/07/2018,31/07/2018
Croatia,Kuna,HRK,8.3993,01/07/2018,31/07/2018
Cuba,Peso,CUP,1.3176,01/07/2018,31/07/2018
Czech Republic,Koruna,CZK,29.41,01/07/2018,31/07/2018
Denmark,Krone,DKK,8.4819,01/07/2018,31/07/2018
Djibouti,Franc,DJF,234.16,01/07/2018,31/07/2018
Dominica,E Caribbean Dollar,XCD,3.5575,01/07/2018,31/07/2018
Dominican Republic,Peso,DOP,65.37,01/07/2018,31/07/2018
Dubai,Dirham,AED,4.8396,01/07/2018,31/07/2018
Ecuador,Dollar,ECS,1.3176,01/07/2018,31/07/2018
Egypt,Pound,EGP,23.56,01/07/2018,31/07/2018
