Country,Currency,Currency code,Currency units per £1,Start date,End Date
Malaysia,Ringgit,MYR,5.4493,01/10/2018,31/10/2018
Maldive Islands,Rufiyaa,MVR,20.26,01/10/2018,31/10/2018
Mali Republic,CFA Franc,XOF,739.34,01/10/2018,31/10/2018
Mauritania,Ouguiya,MRO,469.95,01/10/2018,31/10/2018
Mauritius,Rupee,MUR,45.11,01/10/2018,31/10/2018
Mexico,Mexican Peso,MXN,24.67,01/10/2018,31/10/2018
Moldova,Leu,MDL,22.1,01/10/2018,31/10/2018
Mongolia,Tugrik,MNT,3307.99,01/10/2018,31/10/2018
Montserrat,E Caribbean Dollar,XCD,3.5513,01/10/2018,31/10/2018
Morocco,Dirham,MAD,12.35,01/10/2018,31/10/2018
Mozambique,Metical,MZN,79.97,01/10/2018,31/10/2018
Myanmar,Kyat,MMK,2083.44,01/10/2018,31/10/2018
Nepal,Rupee,NPR,152.62,01/10/2018,31/10/2018
New Caledonia,CFP Franc,XPF,134.5,01/10/2018,31/10/2018
New Zealand,Dollar,NZD,1.9885,01/10/2018,31/10/2018
Nicaragua,Gold Cordoba,NIO,41.93,01/10/2018,31/10/2018
Niger Republic,CFA Franc,XOF,739.34,01/10/2018,31/10/2018
Nigeria,Naira,NGN,476.79,01/10/2018,31/10/2018
Norway,Norwegian Krone,NOK,10.73,01/10/2018,31/10/2018
Oman,Rial,OMR,0.5064,01/10/2018,31/10/2018
Pakistan,Rupee,PKR,163.33,01/10/2018,31/10/2018
Panama,Balboa,PAB,1.3153,01/10/2018,31/10/2018
Papua New Guinea,Kina,PGK,4.3725,01/10/2018,31/10/2018
Paraguay,Guarani,PYG,7710.63,01/10/2018,31/10/2018
Peru,New Sol,PEN,4.3423,01/10/2018,31/10/2018
Philippines,Peso,PHP,71.01,01/10/2018,31/10/2018
Poland,Zloty,PLN,4.8357,01/10/2018,31/10/2018
Qatar,Riyal,QAR,4.789,01/10/2018,31/10/2018
Romania,New Leu,RON,5.2423,01/10/2018,31/10/2018
Russia,Rouble,RUB,87.85,01/10/2018,31/10/2018
Rwanda,Franc,RWF,1161.41,01/10/2018,31/10/2018
Saotome and Principe,Dobra,STD,27687.2,01/10/2018,31/10/2018
Saudi Arabia,Riyal,SAR,4.9331,01/10/2018,31/10/2018
Senegal,CFA Franc,XOF,739.34,01/10/2018,31/10/2018
