Country,Currency,Currency code,Currency units per £1,Start date,End date
Tunisia,Dinar,TND,3.1681,01/07/2016,31/07/2016
Turkey,Turkish  Lira,TRY,4.2619,01/07/2016,31/07/2016
Turkmenistan,New Manat,TMT,5.1425,01/07/2016,31/07/2016
UAE,Dirham,AED,5.3889,01/07/2016,31/07/2016
Uganda,Schilling,UGX,4929.79,01/07/2016,31/07/2016
Ukraine,Hryvnia,UAH,36.51,01/07/2016,31/07/2016
Uruguay,Peso,UYU,44.85,01/07/2016,31/07/2016
USA,Dollar,USD,1.4672,01/07/2016,31/07/2016
Uzbekistan,Sum,UZS,4311.67,01/07/2016,31/07/2016
Vanuatu,Vatu,VUV,164.7,01/07/2016,31/07/2016
Venezuela,Bolivar Fuerte,VEF,14.65,01/07/2016,31/07/2016
Vietnam,Dong,VND,32719.4,01/07/2016,31/07/2016
Wallis and Futuna Islands,CFP Franc,XPF,155.33,01/07/2016,31/07/2016
Western Samoa,Tala,WST,3.7333,01/07/2016,31/07/2016
Yemen (Rep of),Rial,YER,365.4,01/07/2016,31/07/2016
Zambia,Kwacha,ZMW,16.14,01/07/2016,31/07/2016
Zimbabwe,Dollar,ZWL,530.97,01/07/2016,31/07/2016
