Country,Currency,Currency code,Currency units per £1,Start date,End date
Abu Dhabi,Dirham,AED,5.6733,01/11/2015,30/11/2015
Albania,Lek,ALL,190.09,01/11/2015,30/11/2015
Algeria,Dinar,DZD,163.03,01/11/2015,30/11/2015
Angola,Readj Kwanza,AOA,208.59,01/11/2015,30/11/2015
Antigua,E Caribbean Dollar,XCD,4.1703,01/11/2015,30/11/2015
Argentina,Peso,ARS,14.69,01/11/2015,30/11/2015
Armenia,Dram,AMD,730.16,01/11/2015,30/11/2015
Aruba,Florin,AWG,2.7647,01/11/2015,30/11/2015
Australia,Dollar,AUD,2.1428,01/11/2015,30/11/2015
Azerbaijan,New Manat,AZN,1.616,01/11/2015,30/11/2015
Bahamas,Dollar,BSD,1.546,01/11/2015,30/11/2015
Bahrain,Dinar,BHD,0.5828,01/11/2015,30/11/2015
Bangladesh,Taka,BDT,120.12,01/11/2015,30/11/2015
Barbados,Dollar,BBD,3.0891,01/11/2015,30/11/2015
Belarus,Rouble,BYR,26604.8,01/11/2015,30/11/2015
Belize,Dollar,BZD,3.0814,01/11/2015,30/11/2015
Benin,CFA Franc,XOF,890.52,01/11/2015,30/11/2015
Bermuda,Dollar (US),BMD,1.546,01/11/2015,30/11/2015
Bhutan,Ngultrum,BTN,100.76,01/11/2015,30/11/2015
Bolivia,Boliviano,BOB,10.67,01/11/2015,30/11/2015
Bosnia- Herzegovinia,Marka,BAM,2.6553,01/11/2015,30/11/2015
Botswana,Pula,BWP,15.79,01/11/2015,30/11/2015
Brazil,Real,BRL,6.1072,01/11/2015,17/11/2015
Brazil,Real,BRL,5.7173,18/11/2015,30/11/2015
Brunei,Dollar,BND,2.1338,01/11/2015,30/11/2015
Bulgaria,Lev,BGN,2.6555,01/11/2015,30/11/2015
Burkina Faso,CFA Franc,XOF,890.52,01/11/2015,30/11/2015
Burundi,Franc,BIF,2424.93,01/11/2015,30/11/2015
Cambodia,Riel,KHR,6255.4,01/11/2015,30/11/2015
Cameroon Republic,CFA Franc,XAF,890.52,01/11/2015,30/11/2015
Canada,Dollar,CAD,2.0247,01/11/2015,30/11/2015
Cape Verde Islands,Escudo,CVE,149.24,01/11/2015,30/11/2015
Cayman Islands,Dollar,KYD,1.2665,01/11/2015,30/11/2015
Central African Republic,CFA Franc,XAF,890.52,01/11/2015,30/11/2015
Chad,CFA Franc,XAF,890.52,01/11/2015,30/11/2015
Chile,Peso,CLP,1040.18,01/11/2015,30/11/2015
China,Yuan,CNY,9.8123,01/11/2015,30/11/2015
Colombia,Peso,COP,4445.35,01/11/2015,24/11/2015
Colombia,Peso,COP,4681.54,25/11/2015,30/11/2015
Comoros,Franc,KMF,667.89,01/11/2015,30/11/2015
Congo (Brazaville),CFA Franc,XAF,890.52,01/11/2015,30/11/2015
Congo (DemRep),Congo Fr,CDF,1433.33,01/11/2015,30/11/2015
Costa Rica,Colon,CRC,825.23,01/11/2015,30/11/2015
Cote d'Ivoire,CFA Franc,XOF,890.52,01/11/2015,30/11/2015
Croatia,Kuna,HRK,10.35,01/11/2015,30/11/2015
Cuba,Peso,CUP,1.5445,01/11/2015,30/11/2015
Czech Republic,Koruna,CZK,36.76,01/11/2015,30/11/2015
Denmark,Krone,DKK,10.15,01/11/2015,30/11/2015
Djibouti,Franc,DJF,274.49,01/11/2015,30/11/2015
Dominica,E Caribbean Dollar,XCD,4.1703,01/11/2015,30/11/2015
Dominican Republic,Peso,DOP,69.92,01/11/2015,30/11/2015
Dubai,Dirham,AED,5.6733,01/11/2015,30/11/2015
Ecuador,Dollar,ECS,1.546,01/11/2015,30/11/2015
Egypt,Pound,EGP,12.25,01/11/2015,30/11/2015
El Salvador,Colon,SVC,13.61,01/11/2015,30/11/2015
Equatorial Guinea,CFA Franc,XAF,890.52,01/11/2015,30/11/2015
Eritrea,Nakfa,ERN,23.16,01/11/2015,30/11/2015
Ethiopia,Birr,ETB,32.38,01/11/2015,30/11/2015
Eurozone,Euro,EUR,1.3616,01/11/2015,30/11/2015
Fiji Islands,Dollar,FJD,3.2703,01/11/2015,30/11/2015
Fr. Polynesia,CFP Franc,XPF,162,01/11/2015,30/11/2015
Gabon,CFA Franc,XAF,890.52,01/11/2015,30/11/2015
Gambia,Dalasi,GMD,61.16,01/11/2015,30/11/2015
Georgia,Lari,GEL,3.6528,01/11/2015,30/11/2015
Ghana,Cedi,GHS,5.9388,01/11/2015,30/11/2015
Grenada,E Caribbean Dollar,XCD,4.1703,01/11/2015,30/11/2015
Guatemala,Quetzal,GTQ,11.83,01/11/2015,30/11/2015
Guinea Bissau,CFA Franc,XOF,890.52,01/11/2015,30/11/2015
Guinea Republic,Franc,GNF,11570.19,01/11/2015,30/11/2015
Guyana,Dollar,GYD,321.08,01/11/2015,30/11/2015
Haiti,Gourde,HTG,81.55,01/11/2015,30/11/2015
