Country,Currency,Currency code,Currency units per £1,Start Date,End Date
Montserrat,E Caribbean Dollar,XCD,3.5776,01/09/2016,30/09/2016
Morocco,Dirham,MAD,12.85,01/09/2016,30/09/2016
Mozambique,Metical,MZN,95.4,01/09/2016,30/09/2016
Myanmar,Kyat,MMK,1608.01,01/09/2016,30/09/2016
Nepal,Rupee,NPR,142.28,01/09/2016,30/09/2016
New Caledonia,CFP Franc,XPF,140.56,01/09/2016,30/09/2016
New Zealand,Dollar,NZD,1.8124,01/09/2016,30/09/2016
Nicaragua,Gold Cordoba,NIO,38.19,01/09/2016,30/09/2016
Niger Republic,CFA Franc,XOF,772.66,01/09/2016,30/09/2016
Nigeria,Naira,NGN,450.84,01/09/2016,30/09/2016
Norway,Norwegian Krone,NOK,10.91,01/09/2016,30/09/2016
Oman,Rial,OMR,0.5102,01/09/2016,30/09/2016
Pakistan,Rupee,PKR,138.8,01/09/2016,30/09/2016
Panama,Balboa,PAB,1.325,01/09/2016,30/09/2016
Papua New Guinea,Kina,PGK,4.2023,01/09/2016,30/09/2016
Paraguay,Guarani,PYG,7313.27,01/09/2016,30/09/2016
Peru,New Sol,PEN,4.4429,01/09/2016,30/09/2016
Philippines,Peso,PHP,61.66,01/09/2016,30/09/2016
Poland,Zloty,PLN,5.0777,01/09/2016,30/09/2016
Qatar,Riyal,QAR,4.8252,01/09/2016,30/09/2016
Romania,New Leu,RON,5.2497,01/09/2016,30/09/2016
Russia,Rouble,RUB,86.21,01/09/2016,30/09/2016
Rwanda,Franc,RWF,1058.23,01/09/2016,30/09/2016
Saotome & Principe,Dobra,STD,28809.84,01/09/2016,30/09/2016
Saudi Arabia,Riyal,SAR,4.9692,01/09/2016,30/09/2016
Senegal,CFA Franc,XOF,772.66,01/09/2016,30/09/2016
Serbia,Dinar,RSD,145.39,01/09/2016,30/09/2016
Seychelles,Rupee,SCR,17.66,01/09/2016,30/09/2016
Sierra Leone,Leone,SLL,7460.01,01/09/2016,30/09/2016
Singapore,Dollar,SGD,1.7964,01/09/2016,30/09/2016
Soloman Islands,Dollar,SBD,10.33,01/09/2016,30/09/2016
Somali Republic,Schilling,SOS,777.8,01/09/2016,30/09/2016
South Africa,Rand,ZAR,18.73,01/09/2016,30/09/2016
South Korea,Won,KRW,1486.7,01/09/2016,30/09/2016
Sri Lanka,Rupee,LKR,192.92,01/09/2016,30/09/2016
St Christopher and Anguilla,E Caribbean Dollar,XCD,3.5776,01/09/2016,30/09/2016
St Lucia,E Caribbean Dollar,XCD,3.5776,01/09/2016,30/09/2016
St Vincent,E Caribbean Dollar,XCD,3.5776,01/09/2016,30/09/2016
Sudan Republic,Pound,SDG,8.0697,01/09/2016,30/09/2016
Surinam,Dollar,SRD,9.5827,01/09/2016,30/09/2016
Swaziland,Lilangeni,SZL,18.73,01/09/2016,30/09/2016
Sweden,Krona,SEK,11.15,01/09/2016,30/09/2016
Switzerland,Franc,CHF,1.2821,01/09/2016,30/09/2016
Taiwan,Dollar,TWD,42.1,01/09/2016,30/09/2016
Tanzania,Schilling,TZS,2897.87,01/09/2016,30/09/2016
Thailand,Baht,THB,45.88,01/09/2016,30/09/2016
Togo Republic,CFA Franc,XOF,772.66,01/09/2016,30/09/2016
Tonga Islands,Pa'anga (AUS),TOP,1.741,01/09/2016,30/09/2016
Trinidad and Tobago,Dollar,TTD,8.8712,01/09/2016,30/09/2016
Tunisia,Dinar,TND,2.9113,01/09/2016,30/09/2016
Turkey,Turkish  Lira,TRY,3.9113,01/09/2016,30/09/2016
Turkmenistan,New Manat,TMT,4.6377,01/09/2016,30/09/2016
UAE,Dirham,AED,4.8669,01/09/2016,30/09/2016
Uganda,Schilling,UGX,4468.06,01/09/2016,30/09/2016
Ukraine,Hryvnia,UAH,33.57,01/09/2016,30/09/2016
Uruguay,Peso,UYU,37.83,01/09/2016,30/09/2016
USA,Dollar,USD,1.325,01/09/2016,30/09/2016
Uzbekistan,Sum,UZS,3954.53,01/09/2016,30/09/2016
Vanuatu,Vatu,VUV,145.47,01/09/2016,30/09/2016
Venezuela,Bolivar Fuerte,VEF,13.23,01/09/2016,30/09/2016
Vietnam,Dong,VND,29549.25,01/09/2016,30/09/2016
Wallis and Futuna Islands,CFP Franc,XPF,140.56,01/09/2016,30/09/2016
Western Samoa,Tala,WST,3.3093,01/09/2016,30/09/2016
Yemen (Rep of),Rial,YER,331.32,01/09/2016,30/09/2016
Zambia,Kwacha,ZMW,13.22,01/09/2016,30/09/2016
Zimbabwe,Dollar,ZWL,479.53,01/09/2016,30/09/2016
