Country,Currency,Currency code,Currency units per £1,Start Date,End Date
Haiti,Gourde,HTG,108.61,01/03/2019,31/03/2019
Honduras,Lempira,HNL,31.86,01/03/2019,31/03/2019
Hong Kong,Dollar,HKD,10.25,01/03/2019,31/03/2019
Hungary,Forint,HUF,364.93,01/03/2019,31/03/2019
Iceland,Krona,ISK,156.21,01/03/2019,31/03/2019
India,Rupee,INR,92.94,01/03/2019,31/03/2019
Indonesia,Rupiah,IDR,18345.19,01/03/2019,31/03/2019
Iraq,Dinar,IQD,1554.62,01/03/2019,31/03/2019
Israel,Shekel,ILS,4.7142,01/03/2019,31/03/2019
Jamaica,Dollar,JMD,173.61,01/03/2019,31/03/2019
Japan,Yen,JPY,144.7,01/03/2019,31/03/2019
Jordan,Dinar,JOD,0.9259,01/03/2019,31/03/2019
Kazakhstan,Tenge,KZT,493.83,01/03/2019,31/03/2019
Kenya,Schilling,KES,131.09,01/03/2019,31/03/2019
Kuwait,Dinar,KWD,0.3967,01/03/2019,31/03/2019
Kyrgyz Republic,Som,KGS,91.12,01/03/2019,31/03/2019
Lao People's Dem Rep,Kip,LAK,11215.47,01/03/2019,31/03/2019
Lebanon,Pound,LBP,1970.31,01/03/2019,31/03/2019
Lesotho,Loti,LSL,18.27,01/03/2019,31/03/2019
Liberia,Dollar (US),LRD,1.3064,01/03/2019,31/03/2019
Libya,Dinar,LYD,1.8094,01/03/2019,31/03/2019
Macao,Pataca,MOP,10.56,01/03/2019,31/03/2019
Macedonia,Denar,MKD,70.95,01/03/2019,31/03/2019
Madagascar,Malagasy Ariary,MGA,4601.81,01/03/2019,31/03/2019
Malawi,Kwacha,MWK,953.45,01/03/2019,31/03/2019
Malaysia,Ringgit,MYR,5.3131,01/03/2019,31/03/2019
Maldive Islands,Rufiyaa,MVR,20.19,01/03/2019,31/03/2019
Mali Republic,CFA Franc,XOF,755.08,01/03/2019,31/03/2019
Mauritania,Ouguiya,MRO,466.77,01/03/2019,31/03/2019
Mauritius,Rupee,MUR,44.54,01/03/2019,31/03/2019
Mexico,Mexican Peso,MXN,25.08,01/03/2019,31/03/2019
Moldova,Leu,MDL,22.38,01/03/2019,31/03/2019
Mongolia,Tugrik,MNT,3439.1,01/03/2019,31/03/2019
Montserrat,E Caribbean Dollar,XCD,3.5273,01/03/2019,31/03/2019
Morocco,Dirham,MAD,12.43,01/03/2019,31/03/2019
Mozambique,Metical,MZN,81.91,01/03/2019,31/03/2019
Myanmar,Kyat,MMK,2014.86,01/03/2019,31/03/2019
Nepal,Rupee,NPR,148.71,01/03/2019,31/03/2019
New Caledonia,CFP Franc,XPF,137.36,01/03/2019,31/03/2019
New Zealand,Dollar,NZD,1.9031,01/03/2019,31/03/2019
Nicaragua,Gold Cordoba,NIO,42.52,01/03/2019,31/03/2019
Niger Republic,CFA Franc,XOF,755.08,01/03/2019,31/03/2019
Nigeria,Naira,NGN,472.91,01/03/2019,31/03/2019
Norway,Norwegian Krone,NOK,11.22,01/03/2019,31/03/2019
Oman,Rial,OMR,0.503,01/03/2019,31/03/2019
Pakistan,Rupee,PKR,181.06,01/03/2019,31/03/2019
Panama,Balboa,PAB,1.3064,01/03/2019,31/03/2019
Papua New Guinea,Kina,PGK,4.4023,01/03/2019,31/03/2019
Paraguay,Guarani,PYG,7937.78,01/03/2019,31/03/2019
Peru,New Sol,PEN,4.332,01/03/2019,31/03/2019
Philippines,Peso,PHP,68.01,01/03/2019,31/03/2019
Poland,Zloty,PLN,4.9917,01/03/2019,31/03/2019
Qatar,Riyal,QAR,4.7566,01/03/2019,31/03/2019
Romania,New Leu,RON,5.4721,01/03/2019,31/03/2019
Russia,Rouble,RUB,85.78,01/03/2019,31/03/2019
Rwanda,Franc,RWF,1174.21,01/03/2019,31/03/2019
Saotome & Principe,Dobra,STD,28251,01/03/2019,31/03/2019
Saudi Arabia,Riyal,SAR,4.8995,01/03/2019,31/03/2019
Senegal,CFA Franc,XOF,755.08,01/03/2019,31/03/2019
Serbia,Dinar,RSD,136.01,01/03/2019,31/03/2019
Seychelles,Rupee,SCR,18.2,01/03/2019,31/03/2019
Sierra Leone,Leone,SLL,11222.02,01/03/2019,31/03/2019
Singapore,Dollar,SGD,1.7646,01/03/2019,31/03/2019
Soloman Islands,Dollar,SBD,10.43,01/03/2019,31/03/2019
Somali Republic,Schilling,SOS,759.02,01/03/2019,31/03/2019
South Africa,Rand,ZAR,18.27,01/03/2019,31/03/2019
South Korea,Won,KRW,1467.87,01/03/2019,31/03/2019
Sri Lanka,Rupee,LKR,234.75,01/03/2019,31/03/2019
St Christopher & Anguilla,E Caribbean Dollar,XCD,3.5273,01/03/2019,31/03/2019
St Lucia,E Caribbean Dollar,XCD,3.5273,01/03/2019,31/03/2019
St Vincent,E Caribbean Dollar,XCD,3.5273,01/03/2019,31/03/2019
Sudan Republic,Pound,SDG,62.23,01/03/2019,31/03/2019
Surinam,Dollar,SRD,9.7432,01/03/2019,31/03/2019
Swaziland,Lilangeni,SZL,18.27,01/03/2019,31/03/2019
Sweden,Krona,SEK,12.16,01/03/2019,31/03/2019
Switzerland,Franc,CHF,1.3059,01/03/2019,31/03/2019
Taiwan,Dollar,TWD,40.26,01/03/2019,31/03/2019
Tanzania,Schilling,TZS,3046.53,01/03/2019,31/03/2019
Thailand,Baht,THB,40.6,01/03/2019,31/03/2019
Togo Republic,CFA Franc,XOF,755.08,01/03/2019,31/03/2019
Tonga Islands,Pa'anga (AUS),TOP,2.9278,01/03/2019,31/03/2019
Trinidad/Tobago,Dollar,TTD,8.8332,01/03/2019,31/03/2019
Tunisia,Dinar,TND,3.9864,01/03/2019,31/03/2019
Turkey,Turkish  Lira,TRY,6.9546,01/03/2019,31/03/2019
Turkmenistan,New Manat,TMT,4.5855,01/03/2019,31/03/2019
UAE,Dirham,AED,4.7986,01/03/2019,31/03/2019
Uganda,Schilling,UGX,4794.5,01/03/2019,31/03/2019
Ukraine,Hryvnia,UAH,35.33,01/03/2019,31/03/2019
Uruguay,Peso,UYU,42.7,01/03/2019,31/03/2019
USA,Dollar,USD,1.3064,01/03/2019,31/03/2019
Uzbekistan,Sum,UZS,10963.61,01/03/2019,31/03/2019
Vanuatu,Vatu,VUV,148.55,01/03/2019,31/03/2019
Venezuela,Bolivar Fuerte,VEF,321045.54,01/03/2019,31/03/2019
Vietnam,Dong,VND,30307.34,01/03/2019,31/03/2019
Wallis & Futuna Islands,CFP Franc,XPF,137.36,01/03/2019,31/03/2019
Western Samoa,Tala,WST,3.3688,01/03/2019,31/03/2019
Yemen (Rep of),Rial,YER,326.78,01/03/2019,31/03/2019
Zambia,Kwacha,ZMW,15.57,01/03/2019,31/03/2019
Zimbabwe,Dollar,ZWL,472.78,01/03/2019,31/03/2019
