Country,Currency,Currency code,Currency units per £1,Start date,End date
Abu Dhabi,Dirham,AED,5.4185,01/04/2015,30/04/2015
Albania,Lek,ALL,196.9,01/04/2015,30/04/2015
Algeria,Dinar,DZD,143.6,01/04/2015,30/04/2015
Angola,Readj Kwanza,AOA,157.55,01/04/2015,30/04/2015
Antigua,E Caribbean Dollar,XCD,3.9831,01/04/2015,30/04/2015
Argentina,Peso,ARS,12.9113,01/04/2015,30/04/2015
Armenia,Dram,AMD,709.98,01/04/2015,30/04/2015
Aruba,Florin,AWG,2.6406,01/04/2015,30/04/2015
Australia,Dollar,AUD,1.9188,01/04/2015,30/04/2015
Austria,Euro,EUR,1.3798,01/04/2015,30/04/2015
Azerbaijan,New Manat,AZN,1.5439,01/04/2015,30/04/2015
Bahamas,Dollar,BSD,1.4686,01/04/2015,30/04/2015
Bahrain,Dinar,BHD,0.5562,01/04/2015,30/04/2015
Bangladesh,Taka,BDT,114.77,01/04/2015,30/04/2015
Barbados,Dollar,BBD,2.9504,01/04/2015,30/04/2015
Belarus,Rouble,BYR,22275.68,01/04/2015,21/04/2015
Belarus,Rouble,BYR,20954.56,22/04/2015,30/04/2015
Belgium,Euro,EUR,1.3798,01/04/2015,30/04/2015
Belize,Dollar,BZD,2.943,01/04/2015,30/04/2015
Benin,CFA Franc,XOF,919.71,01/04/2015,30/04/2015
Bermuda,Dollar (US),BMD,1.4686,01/04/2015,30/04/2015
Bhutan,Ngultrum,BTN,92.1006,01/04/2015,30/04/2015
Bolivia,Boliviano,BOB,10.19,01/04/2015,30/04/2015
Bosnia- Herzegovinia,Marka,BAM,2.7423,01/04/2015,30/04/2015
Botswana,Pula,BWP,14.96,01/04/2015,30/04/2015
Brazil,Real,BRL,4.81,01/04/2015,21/04/2015
Brazil,Real,BRL,4.5323,22/04/2015,30/04/2015
Brunei,Dollar,BND,2.0522,01/04/2015,30/04/2015
Bulgaria,Lev,BGN,2.7423,01/04/2015,30/04/2015
Burkina Faso,CFA Franc,XOF,919.71,01/04/2015,30/04/2015
Burundi,Franc,BIF,2316.07,01/04/2015,30/04/2015
Cambodia,Riel,KHR,5908.21,01/04/2015,30/04/2015
Cameroon Republic,CFA Franc,XAF,919.71,01/04/2015,30/04/2015
Canada,Dollar,CAD,1.8756,01/04/2015,30/04/2015
Cape Verde Islands,Escudo,CVE,179.04,01/04/2015,07/04/2015
